0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	1.0	1.0	1.0	1.0	3.0	4.0	6.0	9.0	9.0	12.0	16.0	18.0	24.0	29.0	35.0	49.0	69.0	76.0	82.0	95.0	114.0	123.0	125.0	131.0	141.0	155.0	166.0	187.0	202.0	216.0	231.0	244.0	260.0	269.0	272.0	295.0	322.0	340.0	366.0	366.0	381.0	385.0	410.0	424.0	448.0	460.0	486.0	512.0	535.0	559.0	588.0	616.0	627.0	644.0	656.0	686.0	712.0	740.0	788.0	799.0	831.0	846.0	886.0	912.0	932.0	957.0	984.0	1017.0	1058.0	1075.0	1090.0	1110.0	1148.0	1199.0	1244.0	1280.0	1302.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	2.0	2.0	2.0	3.0	3.0	2.0	2.0	3.0	4.0	6.0	5.0	6.0	5.0	5.0	7.0	8.0	14.0	14.0	18.0	21.0	25.0	24.0	31.0	33.0	37.0	37.0	50.0	54.0	60.0	70.0	81.0	92.0	102.0	109.0	124.0	148.0	152.0	165.0	181.0	196.0	213.0	226.0	248.0	257.0	270.0	276.0	275.0	294.0	309.0	337.0	363.0	380.0	387.0	398.0	413.0	426.0	442.0	457.0	483.0	492.0	518.0	536.0	572.0	590.0	604.0	616.0	657.0	674.0	709.0	722.0	748.0	768.0	798.0	831.0	848.0	875.0	905.0	936.0	973.0	999.0	1054.0	1079.0	1095.0	1129.0	1158.0	1203.0	1253.0	1275.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	2.0	2.0	2.0	3.0	4.0	6.0	5.0	4.0	6.0	8.0	9.0	11.0	14.0	17.0	22.0	25.0	30.0	32.0	38.0	47.0	48.0	63.0	76.0	86.0	103.0	122.0	136.0	169.0	200.0	224.0	255.0	282.0	313.0	348.0	381.0	411.0	463.0	524.0	564.0	605.0	617.0	663.0	736.0	784.0	830.0	866.0	906.0	952.0	992.0	1036.0	1060.0	1108.0	1139.0	1188.0	1255.0	1309.0	1328.0	1382.0	1427.0	1453.0	1490.0	1518.0	1547.0	1581.0	1594.0	1652.0	1673.0	1723.0	1748.0	1788.0	1836.0	1886.0	1917.0	1921.0	1953.0	1996.0	2032.0	2028.0	2030.0	2064.0	2106.0	2141.0	2153.0	2163.0	2185.0	2202.0	2241.0	2281.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	3.0	3.0	3.0	3.0	4.0	4.0	4.0	6.0	8.0	9.0	7.0	12.0	12.0	13.0	13.0	19.0	20.0	23.0	27.0	31.0	35.0	41.0	47.0	48.0	47.0	47.0	52.0	58.0	58.0	68.0	72.0	76.0	81.0	88.0	83.0	92.0	98.0	108.0	119.0	122.0	131.0	136.0	141.0	146.0	156.0	157.0	174.0	173.0	181.0	188.0	203.0	217.0	222.0	237.0	251.0	258.0	261.0	275.0	281.0	292.0	307.0	312.0	317.0	332.0	336.0	349.0	365.0	388.0	397.0	421.0	438.0	440.0	453.0	479.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	3.0	3.0	3.0	3.0	3.0	3.0	4.0	7.0	7.0	9.0	9.0	11.0	16.0	18.0	18.0	20.0	21.0	26.0	28.0	30.0	32.0	37.0	42.0	48.0	59.0	80.0	90.0	108.0	124.0	137.0	163.0	190.0	202.0	231.0	253.0	275.0	307.0	339.0	378.0	403.0	431.0	472.0	502.0	519.0	547.0	575.0	607.0	653.0	685.0	720.0	748.0	776.0	809.0	841.0	835.0	864.0	890.0	919.0	974.0	998.0	1011.0	1041.0	1076.0	1100.0	1147.0	1164.0	1180.0	1201.0	1254.0	1300.0	1346.0	1375.0	1425.0	1447.0	1465.0	1504.0	1543.0	1564.0	1600.0	1664.0	1702.0	1725.0	1742.0	1766.0	1801.0	1813.0	1823.0	1831.0	1855.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	3.0	3.0	4.0	6.0	7.0	9.0	11.0	12.0	12.0	17.0	19.0	22.0	23.0	26.0	30.0	29.0	40.0	46.0	54.0	59.0	70.0	72.0	88.0	107.0	121.0	137.0	166.0	192.0	217.0	243.0	267.0	284.0	311.0	327.0	350.0	387.0	410.0	440.0	464.0	487.0	530.0	567.0	596.0	624.0	663.0	703.0	730.0	784.0	809.0	830.0	834.0	847.0	884.0	909.0	913.0	955.0	973.0	1011.0	1056.0	1100.0	1151.0	1209.0	1230.0	1264.0	1288.0	1340.0	1381.0	1426.0	1476.0	1516.0	1529.0	1573.0	1605.0	1631.0	1660.0	1697.0	1721.0	1751.0	1765.0	1756.0	1821.0	1843.0	1887.0	1936.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	2.0	1.0	1.0	2.0	2.0	3.0	3.0	3.0	3.0	4.0	5.0	5.0	6.0	6.0	6.0	8.0	9.0	12.0	13.0	13.0	16.0	19.0	20.0	22.0	26.0	29.0	36.0	41.0	42.0	48.0	52.0	59.0	76.0	87.0	101.0	115.0	124.0	145.0	161.0	176.0	203.0	219.0	241.0	258.0	266.0	285.0	306.0	327.0	345.0	380.0	407.0	435.0	445.0	466.0	503.0	527.0	545.0	581.0	590.0	597.0	617.0	646.0	676.0	715.0	736.0	776.0	809.0	833.0	857.0	892.0	938.0	972.0	1008.0	1017.0	1045.0	1111.0	1159.0	1192.0	1229.0	1251.0	1286.0	1293.0	1335.0	1340.0	1392.0	1429.0	1462.0	1515.0	1552.0	1604.0	1591.0	1610.0	1659.0	1664.0	1678.0
0.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	2.0	2.0	2.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	2.0	3.0	4.0	6.0	7.0	9.0	12.0	14.0	15.0	19.0	20.0	20.0	26.0	29.0	27.0	30.0	35.0	40.0	49.0	63.0	74.0	84.0	97.0	99.0	99.0	108.0	115.0	119.0	129.0	141.0	151.0	157.0	172.0	175.0	185.0	199.0	218.0	236.0	262.0	273.0	280.0	302.0	334.0	349.0	368.0	390.0	395.0	388.0	400.0	398.0	417.0	435.0	447.0	462.0	488.0	508.0	507.0	505.0	533.0	569.0	601.0	607.0	625.0	657.0	678.0	697.0	732.0	758.0	800.0	815.0	836.0	849.0	867.0	897.0	913.0	921.0	928.0	952.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	2.0	2.0	2.0	2.0	3.0	4.0	4.0	4.0	4.0	4.0	5.0	6.0	7.0	7.0	9.0	10.0	11.0	12.0	21.0	23.0	25.0	35.0	33.0	35.0	33.0	37.0	42.0	49.0	59.0	68.0	71.0	70.0	69.0	74.0	83.0	82.0	87.0	102.0	112.0	120.0	126.0	126.0	133.0	141.0	151.0	167.0	197.0	204.0	215.0	227.0	242.0	260.0	278.0	286.0	310.0	331.0	348.0	351.0	372.0	394.0	396.0	423.0	444.0	460.0	469.0	495.0	519.0	524.0	544.0	566.0	576.0	587.0	602.0	614.0	641.0	651.0	659.0	701.0	731.0	760.0	796.0	828.0	834.0	859.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	2.0	3.0	3.0	4.0	4.0	3.0	4.0	6.0	6.0	9.0	10.0	10.0	10.0	7.0	7.0	11.0	14.0	18.0	22.0	27.0	30.0	37.0	40.0	54.0	61.0	74.0	83.0	86.0	103.0	119.0	135.0	146.0	157.0	165.0	183.0	199.0	209.0	224.0	247.0	252.0	264.0	279.0	293.0	303.0	331.0	339.0	352.0	375.0	388.0	417.0	428.0	441.0	476.0	492.0	523.0	541.0	561.0	576.0	584.0	609.0	632.0	662.0	672.0	701.0	717.0	756.0	769.0	798.0	824.0	848.0	874.0	909.0	945.0	967.0	975.0	1026.0	1058.0	1095.0	1125.0	1150.0	1187.0	1222.0	1256.0	1278.0
