5.0,5.0,5.0,4.0,2.0,2.0,1.0,3.0,3.0,3.0,3.0,4.0,5.0,6.0,5.0,5.0,7.0,8.0,9.0,9.0,8.0,11.0,13.0,12.0,15.0,17.0,17.0,16.0,18.0,17.0,23.0,22.0,24.0,27.0,27.0,32.0,34.0,39.0,50.0,51.0,60.0,74.0,79.0,81.0,84.0,89.0,100.0,112.0,130.0,152.0,165.0,179.0,202.0,197.0,223.0,221.0,208.0,226.0,267.0,301.0,339.0,379.0,400.0,436.0,484.0,558.0,527.0,488.0,440.0,388.0,341.0,313.0,271.0,225.0,203.0,190.0,166.0,145.0,135.0,126.0,112.0,113.0,107.0,100.0,98.0,88.0,68.0,65.0,52.0,50.0,44.0,38.0,36.0,34.0,28.0,28.0,25.0,23.0,24.0,24.0
5.0,5.0,6.0,7.0,8.0,7.0,7.0,7.0,8.0,7.0,11.0,13.0,13.0,18.0,19.0,23.0,22.0,34.0,44.0,48.0,57.0,67.0,67.0,82.0,87.0,103.0,118.0,129.0,150.0,163.0,184.0,204.0,233.0,260.0,283.0,324.0,364.0,412.0,482.0,537.0,595.0,657.0,732.0,807.0,920.0,989.0,1125.0,1237.0,1315.0,1449.0,1594.0,1753.0,1924.0,2166.0,2430.0,2715.0,2942.0,3263.0,3700.0,4067.0,4583.0,5035.0,5551.0,6103.0,6648.0,7226.0,6727.0,6124.0,5336.0,4632.0,4032.0,3577.0,3194.0,2808.0,2529.0,2225.0,1990.0,1743.0,1565.0,1399.0,1182.0,1012.0,893.0,792.0,687.0,588.0,507.0,424.0,373.0,331.0,301.0,277.0,243.0,217.0,185.0,165.0,142.0,124.0,103.0,87.0
5.0,6.0,6.0,5.0,4.0,2.0,3.0,3.0,1.0,1.0,0.0,1.0,2.0,3.0,4.0,4.0,2.0,2.0,3.0,3.0,2.0,1.0,1.0,3.0,3.0,4.0,6.0,6.0,7.0,5.0,5.0,8.0,10.0,12.0,9.0,7.0,8.0,9.0,10.0,11.0,15.0,14.0,16.0,20.0,27.0,33.0,40.0,47.0,49.0,53.0,53.0,67.0,83.0,88.0,97.0,104.0,120.0,128.0,137.0,154.0,171.0,198.0,223.0,250.0,270.0,281.0,250.0,231.0,224.0,200.0,173.0,156.0,136.0,131.0,131.0,114.0,95.0,83.0,68.0,60.0,51.0,46.0,37.0,28.0,26.0,22.0,20.0,19.0,16.0,15.0,15.0,14.0,12.0,9.0,9.0,5.0,3.0,3.0,3.0,2.0
5.0,5.0,5.0,7.0,9.0,9.0,11.0,14.0,16.0,18.0,16.0,17.0,21.0,27.0,32.0,41.0,46.0,50.0,54.0,53.0,59.0,65.0,73.0,80.0,90.0,105.0,119.0,151.0,169.0,195.0,219.0,244.0,276.0,312.0,329.0,362.0,387.0,463.0,505.0,573.0,631.0,709.0,780.0,874.0,971.0,1111.0,1250.0,1387.0,1520.0,1674.0,1848.0,2034.0,2273.0,2538.0,2811.0,3112.0,3411.0,3777.0,4145.0,4575.0,5072.0,5620.0,6280.0,6883.0,7521.0,8278.0,7705.0,6973.0,6078.0,5347.0,4675.0,4096.0,3572.0,3161.0,2853.0,2518.0,2220.0,1964.0,1749.0,1550.0,1350.0,1193.0,1059.0,926.0,804.0,716.0,631.0,581.0,532.0,471.0,415.0,359.0,309.0,275.0,240.0,216.0,202.0,190.0,168.0,143.0
5.0,5.0,7.0,5.0,6.0,5.0,6.0,6.0,8.0,10.0,8.0,6.0,6.0,8.0,9.0,9.0,8.0,10.0,11.0,10.0,9.0,11.0,16.0,17.0,15.0,17.0,18.0,20.0,27.0,32.0,43.0,47.0,45.0,49.0,51.0,54.0,59.0,69.0,80.0,92.0,99.0,105.0,118.0,144.0,147.0,154.0,174.0,204.0,219.0,231.0,269.0,285.0,297.0,325.0,370.0,427.0,477.0,529.0,592.0,658.0,709.0,819.0,943.0,1050.0,1132.0,1282.0,1225.0,1108.0,1022.0,869.0,785.0,691.0,621.0,571.0,503.0,440.0,393.0,364.0,314.0,276.0,241.0,235.0,212.0,178.0,157.0,137.0,114.0,95.0,78.0,73.0,60.0,52.0,52.0,47.0,44.0,41.0,38.0,35.0,31.0,28.0
5.0,5.0,5.0,6.0,8.0,11.0,11.0,11.0,11.0,9.0,14.0,13.0,11.0,12.0,15.0,15.0,14.0,13.0,12.0,17.0,20.0,23.0,33.0,34.0,33.0,29.0,36.0,37.0,42.0,46.0,56.0,60.0,61.0,73.0,84.0,90.0,110.0,123.0,129.0,131.0,150.0,165.0,178.0,185.0,213.0,259.0,288.0,308.0,343.0,367.0,403.0,454.0,516.0,584.0,652.0,694.0,786.0,870.0,965.0,1070.0,1186.0,1338.0,1507.0,1668.0,1822.0,2002.0,1868.0,1731.0,1537.0,1358.0,1166.0,1022.0,947.0,822.0,743.0,656.0,607.0,536.0,480.0,410.0,352.0,316.0,285.0,269.0,242.0,216.0,190.0,162.0,144.0,119.0,107.0,94.0,87.0,78.0,72.0,69.0,65.0,52.0,45.0,37.0
5.0,5.0,5.0,4.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,5.0,6.0,5.0,7.0,7.0,7.0,9.0,12.0,10.0,11.0,10.0,10.0,7.0,11.0,9.0,10.0,12.0,15.0,17.0,22.0,21.0,24.0,22.0,27.0,32.0,34.0,37.0,42.0,49.0,59.0,61.0,72.0,88.0,86.0,90.0,110.0,125.0,142.0,158.0,159.0,181.0,208.0,230.0,243.0,269.0,280.0,319.0,291.0,257.0,230.0,197.0,178.0,157.0,143.0,130.0,112.0,114.0,99.0,82.0,66.0,58.0,51.0,38.0,37.0,32.0,24.0,24.0,23.0,19.0,11.0,9.0,9.0,8.0,6.0,7.0,5.0,4.0,4.0,4.0,3.0,2.0
5.0,5.0,6.0,6.0,4.0,5.0,4.0,3.0,4.0,3.0,2.0,1.0,1.0,3.0,4.0,3.0,3.0,3.0,4.0,4.0,5.0,6.0,7.0,8.0,8.0,7.0,5.0,5.0,6.0,9.0,12.0,12.0,15.0,18.0,21.0,22.0,24.0,22.0,16.0,17.0,16.0,20.0,23.0,27.0,32.0,35.0,35.0,38.0,40.0,48.0,52.0,61.0,74.0,87.0,99.0,109.0,123.0,143.0,141.0,153.0,181.0,186.0,202.0,218.0,258.0,288.0,269.0,253.0,232.0,203.0,178.0,157.0,145.0,127.0,111.0,91.0,76.0,69.0,63.0,56.0,48.0,45.0,40.0,40.0,35.0,33.0,34.0,35.0,32.0,25.0,21.0,20.0,21.0,18.0,19.0,19.0,17.0,14.0,13.0,10.0
5.0,5.0,5.0,4.0,3.0,1.0,1.0,2.0,3.0,2.0,3.0,4.0,5.0,3.0,5.0,5.0,5.0,5.0,6.0,7.0,3.0,4.0,7.0,8.0,9.0,8.0,8.0,8.0,7.0,6.0,7.0,9.0,6.0,7.0,8.0,11.0,15.0,19.0,21.0,21.0,24.0,26.0,29.0,32.0,35.0,42.0,51.0,58.0,63.0,70.0,90.0,94.0,107.0,114.0,132.0,140.0,170.0,187.0,219.0,235.0,260.0,272.0,308.0,358.0,413.0,457.0,425.0,388.0,348.0,298.0,267.0,240.0,213.0,188.0,161.0,149.0,150.0,129.0,115.0,102.0,92.0,83.0,79.0,70.0,55.0,45.0,39.0,31.0,31.0,27.0,25.0,20.0,15.0,10.0,12.0,12.0,9.0,11.0,11.0,8.0
5.0,6.0,6.0,7.0,8.0,6.0,4.0,4.0,6.0,5.0,4.0,5.0,5.0,5.0,4.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
