0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,4.0,4.0,6.0,9.0,10.0,10.0,11.0,12.0,15.0,17.0,21.0,24.0,25.0,32.0,38.0,45.0,47.0,52.0,57.0,63.0,63.0,67.0,74.0,76.0,85.0,91.0,95.0,105.0,114.0,119.0,124.0,131.0,138.0,143.0,151.0,159.0,168.0,175.0,177.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,5.0,6.0,6.0,6.0,9.0,10.0,11.0,13.0,15.0,17.0,21.0,23.0,23.0,25.0,26.0,28.0,31.0,35.0,42.0,51.0,58.0,68.0,77.0,88.0,104.0,112.0,123.0,137.0,154.0,169.0,188.0,201.0,217.0,244.0,267.0,298.0,316.0,326.0,360.0,390.0,409.0,430.0,450.0,469.0,483.0,506.0,522.0,538.0,559.0,578.0,590.0,603.0,610.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,4.0,4.0,4.0,5.0,5.0,5.0,6.0,6.0,7.0,7.0,7.0,8.0,8.0,8.0,9.0,11.0,13.0,15.0,18.0,19.0,23.0,24.0,27.0,28.0,29.0,35.0,37.0,45.0,51.0,57.0,61.0,66.0,75.0,85.0,91.0,97.0,106.0,121.0,127.0,132.0,136.0,143.0,152.0,161.0,167.0,177.0,192.0,202.0,212.0,218.0,226.0,231.0,240.0,252.0,254.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,4.0,5.0,5.0,6.0,6.0,8.0,9.0,9.0,9.0,10.0,11.0,11.0,16.0,20.0,22.0,26.0,31.0,44.0,48.0,56.0,64.0,74.0,82.0,92.0,105.0,114.0,133.0,150.0,168.0,180.0,193.0,212.0,227.0,241.0,265.0,290.0,316.0,348.0,374.0,402.0,428.0,451.0,482.0,513.0,540.0,575.0,603.0,620.0,644.0,665.0,686.0,705.0,718.0,732.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,4.0,4.0,5.0,5.0,5.0,7.0,7.0,7.0,7.0,9.0,10.0,11.0,15.0,16.0,17.0,20.0,20.0,21.0,28.0,34.0,35.0,45.0,53.0,61.0,65.0,69.0,71.0,73.0,79.0,84.0,90.0,93.0,97.0,100.0,103.0,110.0,112.0,117.0,119.0,122.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,3.0,5.0,7.0,7.0,8.0,8.0,9.0,10.0,11.0,14.0,16.0,17.0,17.0,17.0,20.0,22.0,24.0,27.0,29.0,31.0,35.0,41.0,47.0,60.0,66.0,74.0,80.0,90.0,103.0,116.0,123.0,138.0,149.0,165.0,176.0,193.0,209.0,233.0,255.0,278.0,292.0,312.0,330.0,354.0,370.0,390.0,413.0,430.0,444.0,465.0,479.0,496.0,511.0,527.0,540.0,550.0,563.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,4.0,5.0,5.0,5.0,5.0,6.0,8.0,9.0,10.0,13.0,13.0,17.0,20.0,26.0,26.0,29.0,34.0,37.0,39.0,40.0,43.0,49.0,54.0,67.0,75.0,83.0,92.0,105.0,117.0,128.0,144.0,163.0,178.0,195.0,208.0,224.0,243.0,265.0,282.0,308.0,332.0,350.0,374.0,396.0,424.0,441.0,460.0,483.0,499.0,510.0,522.0,539.0,553.0,568.0,580.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,4.0,6.0,8.0,8.0,10.0,10.0,13.0,13.0,15.0,17.0,19.0,19.0,21.0,21.0,24.0,27.0,31.0,35.0,39.0,45.0,52.0,67.0,77.0,95.0,105.0,121.0,136.0,149.0,168.0,176.0,190.0,206.0,221.0,236.0,255.0,267.0,286.0,300.0,313.0,335.0,352.0,361.0,376.0,388.0,405.0,412.0,422.0,431.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,6.0,7.0,7.0,8.0,10.0,10.0,16.0,18.0,18.0,20.0,21.0,25.0,32.0,37.0,40.0,44.0,52.0,59.0,66.0,71.0,73.0,76.0,83.0,86.0,90.0,95.0,100.0,104.0,107.0,111.0,116.0,119.0,120.0,127.0,134.0,136.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,4.0,4.0,5.0,6.0,6.0,7.0,8.0,9.0,11.0,11.0,12.0,12.0,13.0,15.0,15.0,17.0,18.0,20.0,22.0,29.0,36.0,41.0,47.0,54.0,62.0,66.0,73.0,80.0,86.0,91.0,96.0,104.0,111.0,118.0,128.0,136.0,143.0,148.0,157.0,165.0,176.0,184.0,193.0,201.0,210.0,217.0,223.0
