5.0,5.0,5.0,4.0,2.0,2.0,1.0,3.0,3.0,3.0,3.0,4.0,5.0,6.0,5.0,6.0,9.0,9.0,8.0,7.0,6.0,7.0,6.0,6.0,8.0,12.0,19.0,24.0,32.0,32.0,39.0,44.0,37.0,37.0,26.0,23.0,24.0,22.0,17.0,16.0,15.0,8.0,7.0,5.0,6.0,5.0,4.0,4.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
5.0,5.0,6.0,7.0,8.0,7.0,5.0,7.0,8.0,7.0,11.0,16.0,14.0,19.0,20.0,21.0,27.0,30.0,34.0,34.0,36.0,42.0,48.0,54.0,69.0,69.0,77.0,82.0,92.0,110.0,127.0,149.0,137.0,129.0,121.0,99.0,88.0,80.0,74.0,65.0,60.0,54.0,42.0,36.0,27.0,23.0,20.0,18.0,17.0,14.0,14.0,13.0,10.0,11.0,10.0,7.0,7.0,7.0,8.0,8.0,7.0,4.0,3.0,5.0,2.0,2.0
5.0,6.0,6.0,6.0,6.0,4.0,6.0,7.0,8.0,11.0,11.0,12.0,15.0,15.0,23.0,24.0,26.0,29.0,30.0,35.0,37.0,47.0,58.0,75.0,92.0,115.0,119.0,137.0,157.0,163.0,179.0,191.0,176.0,183.0,164.0,160.0,142.0,121.0,110.0,96.0,81.0,75.0,64.0,53.0,51.0,46.0,41.0,34.0,28.0,22.0,20.0,20.0,20.0,21.0,16.0,16.0,13.0,12.0,10.0,7.0,6.0,7.0,6.0,6.0,5.0,5.0
5.0,5.0,5.0,7.0,9.0,9.0,11.0,14.0,16.0,18.0,16.0,19.0,24.0,30.0,32.0,36.0,34.0,39.0,43.0,50.0,56.0,75.0,95.0,113.0,123.0,126.0,146.0,159.0,192.0,218.0,255.0,295.0,285.0,267.0,229.0,207.0,173.0,155.0,132.0,124.0,110.0,96.0,82.0,73.0,68.0,66.0,53.0,41.0,38.0,35.0,33.0,27.0,25.0,24.0,18.0,16.0,15.0,13.0,9.0,9.0,7.0,9.0,8.0,9.0,10.0,9.0
5.0,5.0,7.0,5.0,6.0,5.0,7.0,6.0,6.0,8.0,6.0,4.0,7.0,6.0,8.0,6.0,6.0,6.0,7.0,9.0,8.0,9.0,14.0,17.0,19.0,18.0,19.0,22.0,28.0,37.0,50.0,54.0,50.0,42.0,39.0,40.0,34.0,32.0,28.0,26.0,19.0,17.0,14.0,14.0,14.0,14.0,14.0,12.0,9.0,6.0,5.0,3.0,3.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0
5.0,5.0,5.0,6.0,8.0,9.0,10.0,11.0,16.0,17.0,20.0,18.0,20.0,23.0,32.0,32.0,37.0,37.0,47.0,58.0,64.0,83.0,90.0,98.0,131.0,148.0,182.0,215.0,244.0,264.0,287.0,337.0,316.0,298.0,271.0,231.0,198.0,177.0,147.0,138.0,119.0,110.0,107.0,100.0,89.0,85.0,77.0,71.0,56.0,45.0,42.0,35.0,26.0,25.0,23.0,21.0,17.0,18.0,15.0,14.0,13.0,12.0,10.0,8.0,8.0,12.0
5.0,5.0,7.0,6.0,6.0,9.0,8.0,11.0,15.0,19.0,20.0,24.0,26.0,31.0,39.0,44.0,52.0,59.0,59.0,68.0,87.0,90.0,92.0,103.0,117.0,128.0,140.0,145.0,159.0,193.0,243.0,282.0,268.0,244.0,216.0,189.0,160.0,143.0,133.0,122.0,105.0,103.0,90.0,80.0,75.0,65.0,59.0,42.0,34.0,30.0,28.0,20.0,20.0,22.0,23.0,19.0,16.0,13.0,14.0,12.0,12.0,10.0,11.0,9.0,7.0,5.0
5.0,6.0,6.0,6.0,5.0,7.0,4.0,8.0,9.0,8.0,10.0,11.0,11.0,19.0,23.0,25.0,27.0,33.0,32.0,32.0,33.0,42.0,48.0,46.0,52.0,59.0,75.0,91.0,114.0,120.0,141.0,170.0,151.0,137.0,120.0,103.0,80.0,70.0,62.0,63.0,64.0,59.0,51.0,43.0,33.0,27.0,26.0,28.0,24.0,23.0,16.0,14.0,13.0,9.0,9.0,7.0,6.0,4.0,7.0,6.0,6.0,7.0,7.0,7.0,6.0,6.0
5.0,5.0,6.0,6.0,5.0,5.0,6.0,9.0,9.0,7.0,7.0,9.0,9.0,10.0,12.0,15.0,17.0,21.0,24.0,27.0,26.0,28.0,29.0,39.0,54.0,67.0,73.0,79.0,93.0,107.0,125.0,131.0,134.0,126.0,107.0,86.0,85.0,69.0,64.0,60.0,56.0,51.0,49.0,44.0,39.0,37.0,32.0,25.0,18.0,16.0,15.0,14.0,13.0,16.0,14.0,12.0,13.0,10.0,8.0,6.0,3.0,2.0,2.0,3.0,3.0,4.0
5.0,6.0,6.0,7.0,8.0,6.0,4.0,4.0,6.0,5.0,4.0,5.0,5.0,6.0,8.0,7.0,9.0,13.0,15.0,14.0,19.0,23.0,23.0,26.0,29.0,36.0,40.0,50.0,59.0,71.0,85.0,100.0,95.0,91.0,78.0,72.0,62.0,54.0,47.0,42.0,41.0,38.0,35.0,36.0,23.0,19.0,20.0,19.0,18.0,14.0,13.0,16.0,17.0,18.0,13.0,12.0,10.0,11.0,10.0,6.0,8.0,7.0,7.0,8.0,10.0,9.0
