5.0,5.0,5.0,4.0,2.0,2.0,1.0,3.0,3.0,3.0,3.0,4.0,3.0,2.0,1.0,1.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,5.0,6.0,7.0,8.0,7.0,7.0,7.0,8.0,7.0,11.0,13.0,12.0,14.0,15.0,14.0,15.0,17.0,15.0,17.0,20.0,23.0,22.0,24.0,32.0,36.0,41.0,37.0,43.0,45.0,42.0,42.0,49.0,61.0,73.0,85.0,100.0,128.0,133.0,141.0,146.0,172.0,189.0,216.0,256.0,279.0,294.0,316.0,358.0,403.0,370.0,328.0,277.0,247.0,218.0,193.0,180.0,170.0,142.0,124.0,116.0,97.0,85.0,71.0,58.0,47.0,39.0,36.0,36.0,34.0,30.0,28.0,23.0,19.0,20.0,17.0,16.0,12.0,10.0,9.0,8.0,6.0,6.0,4.0
5.0,6.0,6.0,5.0,4.0,2.0,3.0,3.0,1.0,1.0,0.0,1.0,2.0,3.0,4.0,4.0,2.0,1.0,1.0,3.0,3.0,4.0,4.0,3.0,3.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,2.0,3.0,3.0,2.0,2.0,1.0,2.0,1.0,3.0,6.0,6.0,8.0,7.0,7.0,4.0,3.0,2.0,2.0,2.0,4.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,5.0,5.0,7.0,9.0,9.0,11.0,14.0,15.0,14.0,14.0,11.0,12.0,15.0,16.0,20.0,21.0,27.0,30.0,30.0,34.0,37.0,41.0,37.0,44.0,57.0,67.0,70.0,71.0,86.0,88.0,107.0,124.0,126.0,142.0,159.0,189.0,212.0,238.0,259.0,280.0,306.0,310.0,324.0,341.0,369.0,405.0,457.0,510.0,554.0,501.0,474.0,409.0,366.0,313.0,255.0,232.0,211.0,187.0,161.0,149.0,129.0,119.0,115.0,101.0,88.0,73.0,59.0,46.0,41.0,37.0,33.0,27.0,24.0,22.0,21.0,18.0,15.0,14.0,14.0,10.0,10.0,9.0,8.0
5.0,5.0,7.0,5.0,6.0,5.0,6.0,6.0,8.0,10.0,8.0,6.0,6.0,8.0,8.0,7.0,6.0,5.0,5.0,6.0,4.0,5.0,7.0,5.0,7.0,8.0,10.0,12.0,12.0,12.0,13.0,12.0,17.0,17.0,18.0,17.0,24.0,29.0,34.0,37.0,37.0,37.0,38.0,41.0,44.0,45.0,58.0,55.0,60.0,66.0,55.0,48.0,46.0,41.0,38.0,34.0,27.0,23.0,22.0,24.0,23.0,18.0,19.0,18.0,20.0,17.0,13.0,11.0,11.0,9.0,6.0,4.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
5.0,5.0,5.0,6.0,8.0,12.0,15.0,17.0,20.0,19.0,19.0,20.0,20.0,19.0,22.0,24.0,19.0,21.0,23.0,25.0,28.0,29.0,34.0,40.0,52.0,57.0,60.0,61.0,62.0,65.0,65.0,68.0,69.0,74.0,74.0,81.0,83.0,95.0,104.0,106.0,123.0,132.0,140.0,140.0,147.0,149.0,171.0,193.0,209.0,239.0,235.0,202.0,175.0,169.0,160.0,145.0,128.0,103.0,91.0,84.0,74.0,60.0,51.0,49.0,43.0,44.0,41.0,27.0,20.0,13.0,14.0,13.0,16.0,14.0,11.0,12.0,9.0,5.0,4.0,3.0,3.0,3.0,4.0,2.0
5.0,5.0,5.0,4.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,5.0,6.0,5.0,7.0,9.0,8.0,8.0,10.0,11.0,11.0,14.0,16.0,18.0,17.0,19.0,19.0,22.0,24.0,28.0,35.0,48.0,59.0,61.0,60.0,64.0,71.0,74.0,78.0,83.0,90.0,107.0,92.0,84.0,80.0,73.0,61.0,50.0,45.0,44.0,38.0,28.0,27.0,17.0,12.0,10.0,12.0,10.0,6.0,5.0,6.0,7.0,6.0,5.0,5.0,4.0,5.0,4.0,4.0,4.0,4.0,3.0,2.0,2.0,2.0,1.0
5.0,5.0,6.0,6.0,4.0,5.0,4.0,3.0,4.0,3.0,2.0,1.0,1.0,3.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,3.0,3.0,3.0,2.0,3.0,1.0,2.0,2.0,2.0,3.0,2.0,2.0,1.0,2.0,3.0,4.0,4.0,4.0,4.0,4.0,6.0,7.0,6.0,8.0,8.0,8.0,10.0,12.0,14.0,12.0,10.0,8.0,5.0,5.0,5.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,5.0,5.0,4.0,3.0,1.0,1.0,2.0,3.0,2.0,3.0,4.0,5.0,3.0,5.0,5.0,5.0,5.0,6.0,7.0,3.0,4.0,7.0,8.0,9.0,8.0,8.0,8.0,7.0,4.0,6.0,8.0,7.0,8.0,7.0,7.0,5.0,7.0,6.0,7.0,7.0,7.0,8.0,5.0,5.0,4.0,3.0,4.0,4.0,5.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,6.0,6.0,7.0,8.0,6.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,5.0,4.0,4.0,3.0,4.0,7.0,9.0,11.0,13.0,17.0,16.0,16.0,14.0,17.0,24.0,30.0,33.0,34.0,31.0,35.0,34.0,40.0,35.0,39.0,44.0,49.0,56.0,61.0,61.0,57.0,59.0,64.0,69.0,75.0,89.0,101.0,121.0,118.0,110.0,106.0,94.0,93.0,92.0,73.0,66.0,54.0,59.0,52.0,49.0,43.0,37.0,34.0,33.0,28.0,25.0,20.0,19.0,14.0,10.0,11.0,8.0,10.0,7.0,6.0,4.0,3.0,4.0,2.0,2.0,2.0,2.0
5.0,7.0,8.0,7.0,9.0,6.0,5.0,7.0,10.0,10.0,11.0,9.0,10.0,10.0,9.0,10.0,12.0,11.0,13.0,16.0,13.0,15.0,14.0,13.0,12.0,11.0,13.0,15.0,18.0,22.0,22.0,25.0,29.0,33.0,34.0,36.0,40.0,47.0,55.0,57.0,61.0,66.0,78.0,89.0,98.0,100.0,111.0,125.0,135.0,147.0,139.0,123.0,108.0,89.0,85.0,77.0,77.0,67.0,58.0,44.0,44.0,38.0,33.0,29.0,28.0,25.0,19.0,16.0,14.0,15.0,13.0,12.0,9.0,9.0,9.0,6.0,6.0,5.0,3.0,3.0,2.0,2.0,1.0,2.0
5.0,5.0,5.0,5.0,5.0,5.0,4.0,3.0,6.0,5.0,5.0,5.0,5.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,4.0,7.0,9.0,12.0,10.0,11.0,11.0,12.0,14.0,15.0,16.0,15.0,16.0,18.0,22.0,24.0,31.0,33.0,40.0,48.0,52.0,59.0,64.0,67.0,69.0,70.0,72.0,70.0,65.0,66.0,57.0,58.0,53.0,46.0,40.0,39.0,36.0,31.0,29.0,29.0,24.0,20.0,15.0,14.0,12.0,12.0,13.0,11.0,11.0,12.0,13.0,11.0,7.0,9.0,8.0,7.0,7.0,4.0,4.0,4.0,3.0
5.0,6.0,6.0,5.0,5.0,5.0,3.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,3.0,4.0,4.0,5.0,5.0,8.0,10.0,9.0,10.0,11.0,12.0,12.0,12.0,14.0,16.0,19.0,22.0,25.0,22.0,22.0,21.0,19.0,14.0,11.0,9.0,6.0,5.0,5.0,3.0,3.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5.0,5.0,5.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,5.0,6.0,6.0,8.0,11.0,12.0,11.0,11.0,9.0,9.0,9.0,12.0,12.0,18.0,19.0,25.0,30.0,29.0,31.0,34.0,35.0,39.0,42.0,40.0,38.0,40.0,37.0,40.0,36.0,46.0,53.0,58.0,52.0,61.0,63.0,72.0,69.0,69.0,78.0,76.0,89.0,98.0,108.0,110.0,113.0,128.0,128.0,155.0,172.0,156.0,142.0,129.0,114.0,103.0,94.0,89.0,72.0,69.0,58.0,50.0,42.0,37.0,35.0,27.0,24.0,20.0,15.0,14.0,11.0,12.0,11.0,10.0,9.0,8.0,6.0,3.0,2.0,2.0,4.0,5.0,4.0,3.0,1.0
5.0,7.0,7.0,7.0,11.0,12.0,13.0,14.0,14.0,11.0,10.0,12.0,9.0,12.0,16.0,13.0,19.0,20.0,20.0,19.0,17.0,19.0,21.0,25.0,29.0,29.0,27.0,30.0,30.0,31.0,27.0,37.0,35.0,39.0,41.0,47.0,49.0,57.0,64.0,70.0,80.0,85.0,94.0,99.0,116.0,125.0,140.0,167.0,168.0,182.0,169.0,149.0,133.0,121.0,107.0,92.0,92.0,78.0,66.0,56.0,49.0,48.0,46.0,41.0,32.0,34.0,29.0,23.0,21.0,14.0,17.0,14.0,14.0,11.0,8.0,7.0,6.0,5.0,5.0,3.0,4.0,5.0,4.0,4.0
