5.0,5.0,5.0,4.0,2.0,2.0,1.0,3.0,3.0,3.0,3.0,4.0,5.0,6.0,5.0,6.0,9.0,9.0,8.0,7.0,6.0,7.0,6.0,6.0,8.0,12.0,19.0,24.0,32.0,32.0,39.0,44.0,44.0,54.0,52.0,60.0,68.0,73.0,79.0,92.0,109.0,126.0,144.0,160.0,171.0,184.0,208.0,247.0,279.0,304.0,338.0,380.0,349.0,323.0,286.0,243.0,213.0,188.0,165.0,158.0,139.0,128.0,120.0,113.0,106.0,93.0,87.0,75.0,67.0,59.0,51.0,36.0,31.0,23.0,19.0,18.0,24.0,24.0,27.0,26.0,24.0,21.0,19.0,15.0,13.0,13.0
5.0,5.0,6.0,7.0,8.0,7.0,5.0,7.0,8.0,7.0,11.0,16.0,14.0,19.0,20.0,21.0,27.0,30.0,34.0,34.0,36.0,42.0,48.0,54.0,69.0,69.0,77.0,82.0,92.0,110.0,127.0,149.0,159.0,171.0,199.0,222.0,257.0,285.0,337.0,372.0,443.0,492.0,575.0,643.0,734.0,835.0,994.0,1112.0,1269.0,1436.0,1627.0,1800.0,1679.0,1529.0,1302.0,1124.0,1005.0,889.0,793.0,718.0,630.0,554.0,490.0,434.0,388.0,347.0,319.0,275.0,253.0,224.0,205.0,189.0,176.0,157.0,148.0,131.0,126.0,113.0,105.0,83.0,74.0,73.0,57.0,51.0,46.0,43.0
5.0,6.0,6.0,6.0,6.0,4.0,6.0,7.0,8.0,11.0,11.0,12.0,15.0,15.0,23.0,24.0,26.0,29.0,30.0,35.0,37.0,47.0,58.0,75.0,92.0,115.0,119.0,137.0,157.0,163.0,179.0,191.0,210.0,241.0,273.0,322.0,365.0,425.0,481.0,557.0,637.0,732.0,789.0,894.0,1023.0,1197.0,1406.0,1604.0,1822.0,2066.0,2317.0,2600.0,2457.0,2238.0,1968.0,1744.0,1583.0,1377.0,1229.0,1108.0,1038.0,953.0,848.0,788.0,692.0,602.0,520.0,455.0,406.0,352.0,325.0,289.0,263.0,231.0,210.0,178.0,160.0,141.0,127.0,115.0,102.0,84.0,74.0,62.0,47.0,44.0
5.0,5.0,5.0,7.0,9.0,9.0,11.0,14.0,16.0,18.0,16.0,19.0,24.0,30.0,32.0,36.0,34.0,39.0,43.0,50.0,56.0,75.0,95.0,113.0,123.0,126.0,146.0,159.0,192.0,218.0,255.0,295.0,342.0,377.0,416.0,462.0,524.0,583.0,640.0,722.0,826.0,884.0,990.0,1103.0,1272.0,1462.0,1656.0,1861.0,2179.0,2444.0,2836.0,3279.0,3122.0,2861.0,2568.0,2244.0,1927.0,1695.0,1488.0,1359.0,1223.0,1088.0,993.0,905.0,800.0,717.0,640.0,561.0,504.0,470.0,430.0,386.0,335.0,291.0,262.0,222.0,205.0,188.0,169.0,158.0,148.0,132.0,117.0,95.0,84.0,71.0
5.0,5.0,7.0,5.0,6.0,5.0,7.0,6.0,6.0,8.0,6.0,4.0,7.0,6.0,8.0,6.0,6.0,6.0,7.0,9.0,8.0,9.0,14.0,17.0,19.0,18.0,19.0,22.0,28.0,37.0,50.0,54.0,63.0,62.0,70.0,80.0,83.0,97.0,107.0,132.0,161.0,190.0,216.0,245.0,271.0,289.0,339.0,396.0,478.0,534.0,598.0,687.0,645.0,598.0,535.0,490.0,448.0,401.0,343.0,299.0,249.0,231.0,205.0,184.0,176.0,156.0,137.0,122.0,112.0,92.0,82.0,75.0,73.0,69.0,56.0,52.0,47.0,43.0,38.0,36.0,30.0,23.0,25.0,21.0,17.0,17.0
5.0,5.0,5.0,6.0,8.0,9.0,10.0,11.0,16.0,17.0,20.0,18.0,20.0,23.0,32.0,32.0,37.0,37.0,47.0,58.0,64.0,83.0,90.0,98.0,131.0,148.0,182.0,215.0,244.0,264.0,287.0,337.0,366.0,420.0,495.0,581.0,677.0,739.0,858.0,994.0,1116.0,1300.0,1475.0,1689.0,1899.0,2165.0,2409.0,2719.0,3134.0,3533.0,3987.0,4503.0,4273.0,3915.0,3475.0,3070.0,2639.0,2346.0,2088.0,1898.0,1708.0,1491.0,1353.0,1221.0,1105.0,979.0,874.0,750.0,640.0,561.0,488.0,439.0,402.0,348.0,317.0,292.0,278.0,239.0,212.0,195.0,170.0,159.0,133.0,118.0,108.0,95.0
5.0,5.0,7.0,6.0,6.0,9.0,8.0,11.0,15.0,19.0,20.0,24.0,26.0,31.0,39.0,44.0,52.0,59.0,59.0,68.0,87.0,90.0,92.0,103.0,117.0,128.0,140.0,145.0,159.0,193.0,243.0,282.0,332.0,372.0,418.0,483.0,547.0,621.0,729.0,830.0,939.0,1041.0,1178.0,1356.0,1550.0,1788.0,1988.0,2261.0,2590.0,2935.0,3392.0,3826.0,3623.0,3299.0,2934.0,2616.0,2266.0,1997.0,1773.0,1578.0,1406.0,1209.0,1086.0,963.0,846.0,783.0,690.0,625.0,568.0,504.0,452.0,401.0,357.0,337.0,314.0,269.0,226.0,194.0,176.0,155.0,149.0,128.0,123.0,109.0,96.0,79.0
5.0,6.0,6.0,6.0,5.0,7.0,4.0,8.0,9.0,8.0,10.0,11.0,11.0,19.0,23.0,25.0,27.0,33.0,32.0,32.0,33.0,42.0,48.0,46.0,52.0,59.0,75.0,91.0,114.0,120.0,141.0,170.0,172.0,197.0,228.0,249.0,262.0,294.0,327.0,370.0,414.0,478.0,534.0,583.0,669.0,749.0,847.0,969.0,1106.0,1262.0,1433.0,1616.0,1529.0,1417.0,1255.0,1117.0,991.0,870.0,801.0,723.0,663.0,603.0,531.0,458.0,412.0,361.0,339.0,299.0,261.0,245.0,207.0,194.0,169.0,148.0,136.0,119.0,109.0,97.0,97.0,86.0,72.0,66.0,60.0,49.0,56.0,49.0
5.0,5.0,6.0,6.0,5.0,5.0,6.0,9.0,9.0,7.0,7.0,9.0,9.0,10.0,12.0,15.0,17.0,21.0,24.0,27.0,26.0,28.0,29.0,39.0,54.0,67.0,73.0,79.0,93.0,107.0,125.0,131.0,164.0,181.0,202.0,223.0,265.0,287.0,340.0,361.0,426.0,494.0,567.0,645.0,734.0,821.0,925.0,1066.0,1202.0,1377.0,1589.0,1807.0,1728.0,1595.0,1466.0,1244.0,1131.0,1020.0,913.0,827.0,747.0,678.0,622.0,562.0,486.0,424.0,376.0,328.0,275.0,236.0,206.0,174.0,157.0,148.0,140.0,122.0,109.0,103.0,92.0,83.0,76.0,66.0,61.0,59.0,50.0,38.0
5.0,6.0,6.0,7.0,8.0,6.0,4.0,4.0,6.0,5.0,4.0,5.0,5.0,6.0,8.0,7.0,9.0,13.0,15.0,14.0,19.0,23.0,23.0,26.0,29.0,36.0,40.0,50.0,59.0,71.0,85.0,100.0,118.0,135.0,149.0,175.0,209.0,237.0,265.0,300.0,352.0,401.0,427.0,470.0,542.0,602.0,671.0,771.0,873.0,994.0,1122.0,1248.0,1177.0,1059.0,953.0,851.0,778.0,693.0,620.0,570.0,500.0,451.0,389.0,349.0,313.0,275.0,261.0,239.0,207.0,178.0,170.0,142.0,129.0,111.0,102.0,87.0,79.0,70.0,66.0,57.0,55.0,46.0,38.0,31.0,28.0,20.0
5.0,7.0,8.0,7.0,9.0,8.0,6.0,7.0,8.0,7.0,8.0,8.0,11.0,15.0,15.0,18.0,21.0,19.0,20.0,19.0,22.0,20.0,22.0,22.0,30.0,32.0,38.0,40.0,46.0,63.0,64.0,79.0,89.0,116.0,133.0,154.0,172.0,188.0,201.0,218.0,255.0,290.0,350.0,380.0,420.0,469.0,529.0,618.0,701.0,803.0,884.0,1013.0,983.0,912.0,831.0,719.0,645.0,548.0,492.0,443.0,387.0,338.0,299.0,278.0,251.0,232.0,216.0,189.0,159.0,151.0,139.0,124.0,113.0,102.0,90.0,80.0,74.0,72.0,63.0,63.0,51.0,45.0,43.0,39.0,34.0,28.0
5.0,6.0,7.0,7.0,7.0,6.0,6.0,6.0,7.0,8.0,9.0,7.0,10.0,9.0,8.0,10.0,9.0,11.0,15.0,14.0,18.0,16.0,15.0,12.0,14.0,22.0,29.0,34.0,39.0,44.0,44.0,47.0,51.0,59.0,69.0,87.0,94.0,109.0,129.0,145.0,164.0,182.0,212.0,225.0,262.0,285.0,341.0,386.0,423.0,496.0,587.0,666.0,638.0,577.0,507.0,453.0,395.0,347.0,310.0,282.0,249.0,224.0,207.0,181.0,167.0,153.0,141.0,124.0,114.0,101.0,94.0,85.0,80.0,73.0,67.0,65.0,65.0,47.0,41.0,37.0,29.0,27.0,26.0,23.0,18.0,15.0
5.0,6.0,6.0,5.0,5.0,5.0,3.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,5.0,5.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,5.0,6.0,6.0,8.0,12.0,11.0,10.0,11.0,11.0,12.0,17.0,24.0,24.0,30.0,32.0,41.0,44.0,57.0,57.0,76.0,93.0,116.0,132.0,142.0,171.0,190.0,212.0,253.0,293.0,345.0,396.0,453.0,556.0,628.0,708.0,825.0,936.0,1054.0,1191.0,1397.0,1572.0,1805.0,2002.0,2241.0,2513.0,2819.0,3136.0,3552.0,4138.0,4721.0,5362.0,5035.0,4529.0,4040.0,3558.0,3178.0,2857.0,2533.0,2319.0,2090.0,1870.0,1687.0,1481.0,1311.0,1150.0,979.0,891.0,784.0,706.0,623.0,558.0,489.0,417.0,365.0,342.0,309.0,288.0,268.0,246.0,227.0,188.0,161.0,137.0,124.0,109.0
5.0,9.0,9.0,10.0,12.0,13.0,13.0,11.0,10.0,10.0,13.0,15.0,18.0,22.0,19.0,25.0,22.0,24.0,26.0,27.0,33.0,38.0,46.0,58.0,55.0,55.0,60.0,68.0,67.0,80.0,90.0,100.0,124.0,148.0,176.0,195.0,224.0,257.0,302.0,334.0,376.0,459.0,518.0,594.0,694.0,763.0,871.0,983.0,1123.0,1296.0,1468.0,1669.0,1560.0,1447.0,1306.0,1131.0,966.0,849.0,775.0,729.0,638.0,573.0,508.0,454.0,429.0,369.0,331.0,288.0,249.0,232.0,210.0,182.0,159.0,143.0,123.0,109.0,101.0,96.0,84.0,73.0,67.0,53.0,48.0,51.0,44.0,38.0
