0.0,0.0,0.0,1.0,3.0,3.0,4.0,4.0,5.0,5.0,6.0,6.0,6.0,6.0,5.0,4.0,4.0,5.0,6.0,8.0,8.0,8.0,9.0,9.0,13.0,16.0,15.0,14.0,14.0,14.0,16.0,15.0,16.0,19.0,21.0,22.0,22.0,23.0,30.0,39.0,40.0,42.0,50.0,59.0,63.0,77.0,79.0,85.0,99.0,108.0,116.0,128.0,135.0,144.0,140.0,145.0,142.0,138.0,136.0,134.0,132.0,136.0,130.0,122.0,119.0,114.0,110.0,104.0,99.0,93.0,87.0,85.0,82.0,76.0,70.0,70.0,69.0,63.0,59.0,54.0,53.0,49.0
0.0,0.0,0.0,1.0,1.0,2.0,5.0,5.0,5.0,6.0,6.0,7.0,11.0,11.0,12.0,13.0,13.0,13.0,14.0,17.0,19.0,20.0,21.0,26.0,29.0,29.0,34.0,34.0,36.0,42.0,53.0,61.0,73.0,76.0,89.0,102.0,116.0,128.0,141.0,157.0,178.0,196.0,207.0,234.0,261.0,278.0,313.0,367.0,413.0,452.0,493.0,521.0,558.0,573.0,600.0,586.0,590.0,590.0,574.0,551.0,537.0,520.0,495.0,475.0,449.0,418.0,408.0,383.0,360.0,352.0,340.0,326.0,318.0,302.0,281.0,264.0,254.0,234.0,223.0,205.0,194.0,181.0
0.0,0.0,0.0,1.0,3.0,4.0,4.0,3.0,4.0,6.0,5.0,6.0,7.0,9.0,8.0,11.0,13.0,12.0,16.0,16.0,20.0,24.0,25.0,26.0,33.0,39.0,49.0,57.0,67.0,68.0,82.0,105.0,116.0,126.0,131.0,152.0,175.0,193.0,211.0,237.0,280.0,318.0,338.0,382.0,425.0,456.0,508.0,573.0,628.0,720.0,820.0,895.0,955.0,1003.0,1026.0,1037.0,1053.0,1046.0,1033.0,1006.0,995.0,991.0,959.0,930.0,898.0,857.0,823.0,788.0,771.0,746.0,709.0,677.0,626.0,584.0,563.0,540.0,505.0,473.0,451.0,437.0,409.0,396.0
0.0,0.0,1.0,1.0,2.0,3.0,5.0,4.0,7.0,9.0,12.0,14.0,13.0,14.0,18.0,22.0,26.0,30.0,34.0,40.0,49.0,57.0,65.0,75.0,92.0,103.0,114.0,125.0,145.0,155.0,171.0,204.0,242.0,278.0,306.0,354.0,404.0,473.0,519.0,575.0,661.0,756.0,835.0,924.0,1038.0,1153.0,1307.0,1456.0,1632.0,1835.0,2032.0,2212.0,2378.0,2447.0,2457.0,2454.0,2478.0,2484.0,2461.0,2387.0,2314.0,2245.0,2184.0,2139.0,2094.0,2013.0,1927.0,1878.0,1805.0,1734.0,1674.0,1592.0,1515.0,1438.0,1377.0,1292.0,1246.0,1206.0,1157.0,1106.0,1052.0,999.0
0.0,0.0,0.0,3.0,3.0,5.0,5.0,6.0,6.0,6.0,8.0,9.0,9.0,9.0,9.0,9.0,11.0,11.0,12.0,16.0,18.0,18.0,18.0,16.0,19.0,20.0,21.0,23.0,24.0,26.0,29.0,32.0,37.0,43.0,51.0,57.0,66.0,73.0,85.0,99.0,111.0,127.0,147.0,166.0,200.0,238.0,280.0,317.0,358.0,396.0,429.0,459.0,502.0,517.0,527.0,537.0,524.0,512.0,505.0,497.0,488.0,459.0,460.0,444.0,438.0,418.0,406.0,391.0,377.0,366.0,348.0,328.0,308.0,293.0,287.0,272.0,254.0,247.0,234.0,229.0,219.0,209.0
0.0,0.0,1.0,1.0,2.0,3.0,6.0,6.0,7.0,10.0,9.0,11.0,14.0,15.0,15.0,18.0,19.0,21.0,24.0,23.0,24.0,30.0,37.0,39.0,48.0,50.0,54.0,60.0,70.0,85.0,92.0,102.0,112.0,133.0,149.0,165.0,191.0,216.0,233.0,252.0,293.0,331.0,371.0,405.0,452.0,523.0,597.0,651.0,713.0,788.0,889.0,974.0,1007.0,1014.0,1037.0,1040.0,1030.0,1046.0,1027.0,1003.0,968.0,955.0,918.0,888.0,862.0,842.0,821.0,791.0,767.0,733.0,708.0,673.0,647.0,618.0,593.0,561.0,522.0,499.0,469.0,445.0,413.0,386.0
0.0,0.0,0.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,5.0,5.0,5.0,6.0,7.0,5.0,4.0,6.0,5.0,6.0,9.0,11.0,12.0,12.0,15.0,16.0,17.0,17.0,17.0,18.0,17.0,18.0,21.0,23.0,26.0,29.0,30.0,31.0,34.0,37.0,44.0,45.0,48.0,49.0,51.0,50.0,56.0,51.0,51.0,51.0,48.0,50.0,46.0,46.0,43.0,43.0,41.0,40.0,39.0,40.0,39.0,39.0,37.0,36.0,34.0,33.0,35.0,34.0,33.0,32.0,32.0,27.0,25.0,25.0,23.0
0.0,0.0,0.0,0.0,2.0,1.0,4.0,4.0,3.0,4.0,5.0,6.0,8.0,9.0,12.0,15.0,18.0,19.0,21.0,23.0,21.0,26.0,29.0,34.0,42.0,51.0,59.0,69.0,74.0,85.0,100.0,110.0,123.0,131.0,159.0,172.0,197.0,233.0,269.0,307.0,341.0,375.0,428.0,498.0,550.0,612.0,695.0,782.0,904.0,993.0,1094.0,1179.0,1259.0,1318.0,1340.0,1345.0,1347.0,1370.0,1350.0,1330.0,1292.0,1286.0,1252.0,1224.0,1206.0,1148.0,1089.0,1042.0,992.0,956.0,913.0,872.0,832.0,788.0,757.0,716.0,684.0,650.0,636.0,609.0,581.0,546.0
0.0,0.0,0.0,1.0,2.0,4.0,4.0,3.0,2.0,4.0,3.0,3.0,4.0,8.0,8.0,11.0,11.0,12.0,13.0,14.0,14.0,17.0,19.0,17.0,17.0,16.0,19.0,24.0,28.0,30.0,29.0,29.0,38.0,40.0,48.0,55.0,57.0,66.0,70.0,82.0,90.0,97.0,105.0,115.0,127.0,132.0,148.0,165.0,195.0,220.0,246.0,274.0,294.0,309.0,309.0,317.0,306.0,302.0,298.0,299.0,293.0,278.0,269.0,256.0,244.0,231.0,219.0,209.0,205.0,201.0,190.0,180.0,169.0,166.0,157.0,153.0,147.0,140.0,136.0,130.0,126.0,116.0
0.0,0.0,0.0,0.0,1.0,3.0,4.0,3.0,3.0,3.0,4.0,5.0,5.0,4.0,5.0,7.0,7.0,7.0,8.0,8.0,8.0,8.0,7.0,7.0,7.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
0.0,0.0,0.0,2.0,2.0,4.0,8.0,8.0,8.0,10.0,9.0,12.0,11.0,12.0,16.0,19.0,22.0,23.0,27.0,30.0,33.0,38.0,39.0,45.0,53.0,58.0,64.0,67.0,71.0,77.0,83.0,82.0,90.0,103.0,115.0,126.0,140.0,142.0,155.0,178.0,195.0,210.0,243.0,278.0,308.0,325.0,346.0,395.0,436.0,481.0,535.0,579.0,620.0,616.0,625.0,636.0,638.0,631.0,636.0,635.0,624.0,605.0,588.0,580.0,569.0,547.0,525.0,498.0,473.0,457.0,434.0,409.0,393.0,374.0,365.0,347.0,331.0,315.0,305.0,284.0,275.0,265.0
0.0,0.0,0.0,0.0,2.0,3.0,5.0,7.0,7.0,6.0,7.0,9.0,8.0,11.0,12.0,13.0,12.0,15.0,13.0,13.0,15.0,14.0,14.0,17.0,21.0,25.0,30.0,29.0,32.0,37.0,37.0,46.0,54.0,58.0,64.0,69.0,80.0,89.0,111.0,120.0,126.0,150.0,179.0,205.0,234.0,267.0,295.0,329.0,376.0,432.0,468.0,509.0,547.0,554.0,553.0,554.0,564.0,561.0,551.0,546.0,528.0,519.0,506.0,489.0,471.0,466.0,450.0,428.0,414.0,400.0,386.0,369.0,349.0,335.0,315.0,300.0,286.0,273.0,258.0,246.0,234.0,228.0
0.0,0.0,0.0,3.0,3.0,3.0,5.0,5.0,6.0,7.0,7.0,7.0,7.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,6.0,6.0,6.0,5.0,5.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,8.0,9.0,9.0,8.0,11.0,10.0,10.0,14.0,16.0,17.0,18.0,17.0,16.0,18.0,18.0,19.0,21.0,26.0,29.0,32.0,32.0,32.0,30.0,33.0,33.0,34.0,36.0,38.0,37.0,34.0,35.0,36.0,33.0,33.0,34.0,35.0,34.0,34.0,31.0,29.0,26.0,25.0,25.0,23.0,23.0,22.0,23.0,21.0
0.0,0.0,0.0,2.0,2.0,3.0,3.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,3.0,3.0,5.0,6.0,10.0,11.0,11.0,10.0,13.0,16.0,21.0,20.0,28.0,29.0,33.0,36.0,43.0,51.0,57.0,71.0,79.0,81.0,95.0,99.0,105.0,125.0,134.0,145.0,167.0,178.0,194.0,222.0,239.0,256.0,275.0,301.0,338.0,381.0,404.0,430.0,469.0,505.0,550.0,633.0,686.0,734.0,791.0,817.0,840.0,849.0,860.0,863.0,858.0,844.0,818.0,810.0,803.0,787.0,769.0,757.0,710.0,677.0,652.0,612.0,586.0,547.0,526.0,511.0,490.0,474.0,459.0,437.0,420.0,395.0,385.0,373.0,357.0
0.0,0.0,0.0,1.0,1.0,3.0,3.0,6.0,7.0,9.0,9.0,12.0,13.0,18.0,21.0,22.0,26.0,25.0,34.0,37.0,40.0,43.0,46.0,52.0,53.0,57.0,63.0,68.0,77.0,83.0,97.0,108.0,116.0,127.0,151.0,148.0,168.0,191.0,218.0,241.0,263.0,296.0,323.0,367.0,404.0,439.0,483.0,535.0,584.0,670.0,747.0,816.0,872.0,920.0,933.0,946.0,943.0,927.0,903.0,869.0,859.0,836.0,816.0,789.0,745.0,716.0,686.0,667.0,640.0,616.0,587.0,558.0,538.0,513.0,489.0,471.0,438.0,408.0,397.0,375.0,347.0,330.0
0.0,0.0,0.0,0.0,1.0,2.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,10.0,12.0,17.0,21.0,26.0,29.0,29.0,26.0,31.0,33.0,35.0,40.0,51.0,57.0,65.0,78.0,100.0,113.0,139.0,152.0,176.0,182.0,198.0,224.0,249.0,283.0,313.0,352.0,387.0,427.0,481.0,535.0,597.0,654.0,754.0,862.0,978.0,1082.0,1156.0,1232.0,1294.0,1315.0,1331.0,1311.0,1293.0,1288.0,1251.0,1247.0,1216.0,1189.0,1165.0,1105.0,1069.0,1037.0,1000.0,963.0,926.0,881.0,851.0,814.0,782.0,734.0,715.0,687.0,656.0,621.0,594.0,567.0,545.0
0.0,0.0,0.0,1.0,3.0,3.0,5.0,10.0,12.0,13.0,14.0,19.0,20.0,20.0,23.0,27.0,29.0,35.0,39.0,38.0,42.0,43.0,45.0,52.0,62.0,70.0,71.0,89.0,92.0,100.0,111.0,129.0,137.0,144.0,161.0,184.0,207.0,239.0,268.0,289.0,312.0,335.0,383.0,435.0,495.0,563.0,660.0,740.0,808.0,899.0,995.0,1087.0,1157.0,1179.0,1195.0,1247.0,1251.0,1244.0,1242.0,1229.0,1204.0,1198.0,1153.0,1125.0,1084.0,1039.0,995.0,978.0,930.0,877.0,847.0,815.0,778.0,747.0,718.0,686.0,652.0,612.0,582.0,548.0,518.0,493.0
0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,5.0,5.0,5.0,6.0,7.0,7.0,7.0,9.0,10.0,10.0,12.0,11.0,12.0,17.0,19.0,25.0,31.0,31.0,35.0,38.0,43.0,42.0,48.0,58.0,72.0,72.0,82.0,88.0,102.0,112.0,123.0,121.0,135.0,151.0,166.0,178.0,204.0,226.0,250.0,277.0,297.0,331.0,371.0,392.0,413.0,422.0,428.0,415.0,411.0,404.0,397.0,398.0,391.0,392.0,383.0,364.0,355.0,346.0,331.0,312.0,297.0,288.0,280.0,270.0,255.0,242.0,222.0,211.0,203.0,193.0,186.0,171.0,166.0,160.0
