0.0,0.0,0.0,1.0,3.0,3.0,4.0,4.0,5.0,5.0,5.0,5.0,6.0,6.0,5.0,4.0,4.0,5.0,7.0,8.0,10.0,9.0,8.0,10.0,11.0,10.0,15.0,18.0,19.0,21.0,21.0,22.0,24.0,29.0,30.0,33.0,39.0,37.0,37.0,44.0,50.0,51.0,56.0,62.0,71.0,81.0,89.0,101.0,115.0,124.0,136.0,153.0,163.0,192.0,204.0,223.0,263.0,293.0,313.0,331.0,348.0,378.0,402.0,418.0,431.0,450.0,453.0,461.0,462.0,455.0,442.0,431.0,410.0,381.0,365.0,352.0,332.0,320.0,306.0,293.0,279.0,259.0,246.0,243.0,239.0,229.0,218.0,206.0,200.0,194.0,185.0,177.0,169.0
0.0,0.0,0.0,1.0,1.0,2.0,5.0,5.0,5.0,6.0,7.0,9.0,12.0,10.0,12.0,14.0,17.0,16.0,19.0,25.0,29.0,34.0,39.0,48.0,54.0,59.0,68.0,83.0,91.0,108.0,118.0,132.0,153.0,178.0,215.0,252.0,278.0,314.0,341.0,388.0,449.0,520.0,599.0,668.0,741.0,818.0,910.0,1020.0,1172.0,1300.0,1429.0,1590.0,1720.0,1871.0,2050.0,2268.0,2549.0,2841.0,3116.0,3468.0,3815.0,4212.0,4621.0,4872.0,5017.0,5072.0,5112.0,5144.0,5100.0,5019.0,4912.0,4771.0,4625.0,4511.0,4342.0,4217.0,4084.0,3966.0,3830.0,3648.0,3491.0,3354.0,3210.0,3063.0,2918.0,2780.0,2642.0,2547.0,2424.0,2317.0,2218.0,2118.0,2027.0
0.0,0.0,0.0,1.0,3.0,4.0,4.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,6.0,6.0,6.0,7.0,8.0,8.0,5.0,5.0,5.0,5.0,6.0,6.0,7.0,8.0,8.0,9.0,9.0,12.0,14.0,17.0,16.0,18.0,20.0,21.0,21.0,22.0,23.0,23.0,24.0,22.0,23.0,29.0,35.0,45.0,51.0,52.0,59.0,71.0,77.0,84.0,101.0,118.0,131.0,143.0,157.0,162.0,177.0,186.0,186.0,192.0,190.0,192.0,183.0,175.0,182.0,177.0,178.0,172.0,161.0,155.0,148.0,143.0,145.0,144.0,137.0,135.0,129.0,124.0,118.0,112.0,108.0,109.0,105.0,97.0,94.0,91.0
0.0,0.0,1.0,1.0,2.0,3.0,5.0,4.0,7.0,9.0,12.0,14.0,13.0,14.0,18.0,20.0,25.0,28.0,35.0,42.0,52.0,61.0,60.0,68.0,76.0,84.0,96.0,100.0,117.0,130.0,153.0,169.0,187.0,210.0,248.0,288.0,338.0,359.0,404.0,449.0,500.0,561.0,642.0,711.0,791.0,854.0,988.0,1096.0,1245.0,1384.0,1560.0,1750.0,1927.0,2132.0,2355.0,2620.0,2917.0,3222.0,3598.0,4018.0,4415.0,4859.0,5212.0,5536.0,5755.0,5846.0,5892.0,5851.0,5818.0,5713.0,5613.0,5442.0,5307.0,5116.0,4961.0,4802.0,4624.0,4428.0,4236.0,4046.0,3862.0,3679.0,3542.0,3375.0,3222.0,3062.0,2915.0,2782.0,2673.0,2521.0,2389.0,2268.0,2157.0
0.0,0.0,0.0,3.0,3.0,5.0,5.0,6.0,6.0,6.0,8.0,9.0,9.0,9.0,9.0,9.0,11.0,11.0,12.0,16.0,18.0,18.0,18.0,16.0,19.0,20.0,21.0,23.0,24.0,26.0,28.0,31.0,36.0,39.0,44.0,50.0,58.0,63.0,68.0,72.0,81.0,87.0,94.0,96.0,121.0,131.0,145.0,167.0,180.0,200.0,225.0,260.0,301.0,321.0,357.0,387.0,420.0,455.0,510.0,561.0,640.0,704.0,737.0,786.0,810.0,830.0,849.0,840.0,842.0,804.0,789.0,779.0,751.0,739.0,711.0,695.0,660.0,634.0,610.0,566.0,548.0,506.0,478.0,450.0,434.0,406.0,396.0,382.0,355.0,335.0,320.0,311.0,302.0
0.0,0.0,1.0,1.0,2.0,3.0,6.0,6.0,6.0,9.0,9.0,12.0,15.0,15.0,16.0,16.0,21.0,25.0,26.0,26.0,27.0,28.0,30.0,32.0,35.0,44.0,43.0,48.0,50.0,52.0,55.0,59.0,71.0,72.0,80.0,85.0,94.0,97.0,107.0,122.0,134.0,144.0,159.0,185.0,191.0,205.0,229.0,256.0,286.0,314.0,355.0,385.0,433.0,466.0,514.0,598.0,658.0,732.0,840.0,934.0,1050.0,1156.0,1240.0,1308.0,1326.0,1322.0,1325.0,1357.0,1348.0,1330.0,1297.0,1243.0,1194.0,1163.0,1128.0,1076.0,1028.0,992.0,963.0,918.0,874.0,841.0,794.0,759.0,733.0,687.0,646.0,618.0,597.0,564.0,539.0,512.0,486.0
0.0,0.0,0.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,5.0,5.0,5.0,6.0,7.0,5.0,4.0,6.0,5.0,6.0,9.0,11.0,12.0,12.0,15.0,16.0,17.0,17.0,17.0,18.0,17.0,17.0,21.0,22.0,26.0,30.0,33.0,36.0,42.0,43.0,51.0,53.0,61.0,61.0,65.0,86.0,98.0,106.0,114.0,120.0,137.0,157.0,168.0,177.0,198.0,208.0,218.0,234.0,237.0,244.0,240.0,239.0,234.0,223.0,210.0,198.0,194.0,186.0,174.0,175.0,163.0,153.0,147.0,141.0,139.0,125.0,122.0,118.0,116.0,110.0,107.0,97.0,93.0,87.0,80.0,73.0
0.0,0.0,0.0,0.0,2.0,2.0,4.0,5.0,5.0,5.0,7.0,8.0,8.0,8.0,8.0,9.0,8.0,7.0,6.0,7.0,5.0,6.0,6.0,6.0,7.0,7.0,8.0,8.0,9.0,9.0,8.0,10.0,12.0,16.0,17.0,19.0,19.0,23.0,27.0,28.0,29.0,31.0,29.0,26.0,26.0,29.0,29.0,33.0,37.0,42.0,47.0,50.0,55.0,60.0,67.0,81.0,92.0,102.0,117.0,129.0,139.0,158.0,171.0,183.0,178.0,182.0,185.0,188.0,183.0,179.0,178.0,176.0,169.0,167.0,158.0,157.0,155.0,151.0,149.0,146.0,145.0,147.0,142.0,132.0,127.0,124.0,119.0,112.0,108.0,102.0,99.0,94.0,90.0
0.0,0.0,0.0,1.0,2.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,3.0,6.0,6.0,5.0,4.0,5.0,4.0,4.0,8.0,8.0,8.0,9.0,9.0,9.0,10.0,10.0,11.0,11.0,11.0,11.0,15.0,13.0,13.0,11.0,13.0,12.0,13.0,16.0,18.0,20.0,26.0,30.0,32.0,29.0,35.0,35.0,42.0,50.0,51.0,63.0,75.0,90.0,101.0,107.0,110.0,136.0,149.0,162.0,182.0,211.0,228.0,263.0,277.0,282.0,279.0,270.0,275.0,273.0,269.0,256.0,253.0,244.0,238.0,223.0,205.0,203.0,196.0,188.0,181.0,176.0,168.0,164.0,158.0,147.0,142.0,131.0,127.0,120.0,115.0,109.0,109.0
0.0,0.0,0.0,0.0,1.0,3.0,4.0,3.0,3.0,3.0,4.0,5.0,5.0,4.0,5.0,7.0,7.0,7.0,8.0,8.0,8.0,8.0,7.0,7.0,6.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
0.0,0.0,0.0,2.0,2.0,4.0,8.0,8.0,8.0,10.0,9.0,12.0,11.0,12.0,16.0,19.0,22.0,23.0,27.0,30.0,33.0,38.0,39.0,45.0,53.0,58.0,64.0,67.0,71.0,77.0,84.0,86.0,93.0,100.0,114.0,127.0,138.0,154.0,182.0,193.0,224.0,251.0,277.0,302.0,336.0,384.0,432.0,475.0,527.0,593.0,653.0,722.0,798.0,901.0,999.0,1110.0,1228.0,1345.0,1479.0,1628.0,1819.0,2035.0,2214.0,2329.0,2405.0,2430.0,2425.0,2413.0,2385.0,2340.0,2291.0,2252.0,2182.0,2110.0,2031.0,1961.0,1888.0,1802.0,1743.0,1673.0,1614.0,1547.0,1472.0,1419.0,1371.0,1303.0,1255.0,1198.0,1145.0,1077.0,1014.0,961.0,923.0
0.0,0.0,0.0,0.0,2.0,3.0,5.0,7.0,7.0,6.0,7.0,9.0,8.0,8.0,6.0,5.0,5.0,5.0,4.0,4.0,5.0,7.0,8.0,8.0,6.0,4.0,6.0,6.0,7.0,6.0,6.0,8.0,9.0,9.0,9.0,10.0,11.0,11.0,13.0,13.0,15.0,15.0,16.0,17.0,20.0,26.0,33.0,35.0,38.0,44.0,52.0,51.0,57.0,55.0,72.0,79.0,88.0,97.0,119.0,140.0,149.0,160.0,192.0,202.0,217.0,225.0,229.0,230.0,225.0,225.0,224.0,224.0,224.0,218.0,207.0,201.0,195.0,192.0,190.0,185.0,178.0,164.0,158.0,150.0,143.0,142.0,135.0,128.0,127.0,126.0,119.0,114.0,111.0
0.0,0.0,0.0,3.0,3.0,3.0,5.0,5.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
