5.0,5.0,5.0,4.0,2.0,2.0,1.0,3.0,3.0,3.0,3.0,4.0,4.0,5.0,5.0,8.0,11.0,10.0,11.0,11.0,12.0,12.0,11.0,15.0,17.0,21.0,23.0,25.0,33.0,34.0,41.0,37.0,40.0,36.0,41.0,48.0,53.0,55.0,60.0,65.0,67.0,71.0,88.0,109.0,118.0,148.0,134.0,126.0,117.0,107.0,92.0,80.0,72.0,69.0,69.0,66.0,54.0,44.0,44.0,38.0,26.0,26.0,22.0,21.0,22.0,22.0,16.0,10.0,14.0,13.0,12.0,11.0,8.0,7.0,5.0,5.0,5.0,6.0,4.0,2.0
5.0,5.0,6.0,7.0,8.0,7.0,7.0,10.0,11.0,14.0,26.0,32.0,32.0,30.0,30.0,37.0,41.0,46.0,46.0,64.0,77.0,82.0,97.0,110.0,127.0,135.0,162.0,181.0,224.0,247.0,294.0,333.0,384.0,439.0,493.0,569.0,657.0,733.0,836.0,941.0,1087.0,1238.0,1388.0,1580.0,1757.0,2003.0,1904.0,1783.0,1570.0,1372.0,1190.0,1072.0,969.0,861.0,769.0,671.0,614.0,564.0,492.0,446.0,401.0,354.0,301.0,276.0,225.0,203.0,167.0,140.0,130.0,112.0,105.0,91.0,78.0,61.0,48.0,49.0,52.0,48.0,46.0,40.0
5.0,6.0,6.0,6.0,6.0,4.0,6.0,7.0,8.0,11.0,11.0,12.0,15.0,15.0,23.0,24.0,26.0,29.0,30.0,35.0,41.0,47.0,54.0,61.0,70.0,82.0,91.0,93.0,96.0,110.0,126.0,142.0,158.0,187.0,219.0,241.0,266.0,286.0,310.0,366.0,411.0,481.0,562.0,656.0,724.0,846.0,785.0,711.0,647.0,562.0,491.0,460.0,417.0,394.0,332.0,296.0,263.0,248.0,207.0,193.0,178.0,162.0,141.0,122.0,102.0,94.0,81.0,74.0,53.0,45.0,46.0,44.0,41.0,33.0,34.0,29.0,27.0,26.0,16.0,11.0
5.0,5.0,5.0,7.0,9.0,9.0,11.0,14.0,16.0,18.0,16.0,19.0,24.0,30.0,32.0,34.0,40.0,49.0,63.0,69.0,79.0,93.0,117.0,133.0,152.0,172.0,209.0,251.0,310.0,353.0,377.0,430.0,481.0,546.0,591.0,656.0,737.0,790.0,879.0,994.0,1123.0,1284.0,1439.0,1630.0,1813.0,2030.0,1892.0,1721.0,1569.0,1389.0,1219.0,1088.0,966.0,849.0,751.0,673.0,617.0,525.0,477.0,428.0,390.0,350.0,307.0,279.0,239.0,206.0,174.0,151.0,132.0,121.0,100.0,89.0,74.0,66.0,61.0,59.0,49.0,45.0,41.0,37.0
5.0,5.0,7.0,5.0,6.0,5.0,7.0,6.0,6.0,8.0,6.0,4.0,7.0,6.0,8.0,6.0,6.0,6.0,7.0,9.0,8.0,9.0,14.0,17.0,19.0,18.0,19.0,22.0,20.0,23.0,28.0,32.0,41.0,51.0,63.0,77.0,89.0,90.0,107.0,120.0,129.0,159.0,185.0,209.0,245.0,283.0,272.0,246.0,222.0,183.0,167.0,141.0,129.0,114.0,101.0,91.0,74.0,68.0,66.0,58.0,53.0,52.0,47.0,39.0,37.0,34.0,30.0,24.0,17.0,18.0,16.0,14.0,12.0,12.0,8.0,7.0,8.0,5.0,5.0,5.0
5.0,5.0,5.0,6.0,8.0,11.0,12.0,17.0,21.0,21.0,26.0,30.0,32.0,36.0,39.0,44.0,50.0,57.0,62.0,78.0,84.0,98.0,116.0,131.0,164.0,183.0,196.0,226.0,247.0,295.0,316.0,363.0,416.0,486.0,530.0,597.0,683.0,769.0,854.0,1006.0,1167.0,1299.0,1477.0,1640.0,1895.0,2099.0,2006.0,1811.0,1585.0,1330.0,1180.0,1038.0,959.0,849.0,777.0,702.0,630.0,554.0,495.0,425.0,356.0,322.0,288.0,276.0,236.0,205.0,199.0,166.0,148.0,138.0,120.0,111.0,98.0,88.0,76.0,71.0,64.0,58.0,52.0,50.0
5.0,5.0,7.0,6.0,6.0,7.0,7.0,10.0,15.0,21.0,22.0,23.0,25.0,25.0,28.0,32.0,43.0,49.0,55.0,61.0,72.0,89.0,98.0,100.0,108.0,120.0,143.0,161.0,187.0,214.0,256.0,284.0,313.0,370.0,412.0,449.0,498.0,542.0,622.0,691.0,811.0,912.0,1041.0,1167.0,1368.0,1512.0,1441.0,1322.0,1182.0,1021.0,886.0,776.0,700.0,617.0,560.0,517.0,459.0,424.0,368.0,324.0,296.0,273.0,252.0,228.0,201.0,183.0,161.0,138.0,132.0,109.0,98.0,83.0,74.0,59.0,56.0,46.0,45.0,43.0,44.0,44.0
5.0,6.0,6.0,6.0,5.0,7.0,4.0,8.0,9.0,8.0,10.0,11.0,11.0,19.0,23.0,25.0,27.0,33.0,32.0,32.0,33.0,40.0,42.0,43.0,57.0,50.0,57.0,65.0,71.0,81.0,87.0,99.0,103.0,129.0,147.0,177.0,196.0,207.0,236.0,275.0,303.0,354.0,413.0,458.0,546.0,605.0,571.0,530.0,477.0,404.0,384.0,341.0,294.0,242.0,223.0,185.0,179.0,164.0,151.0,135.0,125.0,111.0,93.0,86.0,81.0,77.0,73.0,72.0,61.0,51.0,47.0,40.0,35.0,31.0,27.0,26.0,25.0,26.0,25.0,23.0
5.0,5.0,6.0,6.0,5.0,5.0,6.0,9.0,9.0,7.0,7.0,7.0,6.0,6.0,8.0,7.0,7.0,8.0,7.0,6.0,7.0,7.0,7.0,6.0,4.0,5.0,6.0,9.0,10.0,10.0,7.0,8.0,8.0,8.0,9.0,11.0,14.0,18.0,22.0,29.0,33.0,37.0,40.0,46.0,50.0,49.0,41.0,42.0,41.0,37.0,31.0,29.0,22.0,24.0,20.0,15.0,13.0,15.0,15.0,16.0,16.0,17.0,14.0,14.0,10.0,10.0,9.0,9.0,4.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
5.0,6.0,6.0,7.0,8.0,6.0,4.0,4.0,6.0,5.0,4.0,5.0,5.0,6.0,8.0,7.0,9.0,13.0,15.0,14.0,19.0,23.0,23.0,26.0,29.0,38.0,40.0,52.0,66.0,78.0,95.0,104.0,110.0,116.0,127.0,166.0,193.0,220.0,246.0,282.0,342.0,382.0,435.0,506.0,570.0,627.0,587.0,524.0,490.0,426.0,377.0,337.0,307.0,273.0,246.0,204.0,180.0,162.0,141.0,133.0,114.0,98.0,74.0,63.0,61.0,61.0,62.0,54.0,51.0,48.0,35.0,27.0,24.0,20.0,19.0,13.0,14.0,12.0,15.0,17.0
