5.0,6.0,7.0,7.0,8.0,6.0,7.0,7.0,8.0,12.0,12.0,13.0,14.0,15.0,15.0,19.0,21.0,20.0,23.0,31.0,32.0,38.0,36.0,41.0,42.0,49.0,54.0,62.0,67.0,75.0,96.0,109.0,129.0,152.0,183.0,223.0,274.0,313.0,319.0,301.0,264.0,233.0,217.0,193.0,172.0,159.0,144.0,137.0,129.0,125.0,112.0,99.0,86.0,83.0,81.0,74.0,65.0,57.0,53.0,41.0,36.0,29.0,25.0,21.0,18.0,17.0,15.0,12.0,12.0
5.0,8.0,9.0,8.0,12.0,18.0,23.0,29.0,34.0,40.0,47.0,55.0,67.0,65.0,78.0,92.0,99.0,113.0,139.0,151.0,168.0,184.0,213.0,267.0,302.0,349.0,378.0,451.0,487.0,587.0,673.0,810.0,920.0,1056.0,1136.0,1285.0,1479.0,1680.0,1576.0,1479.0,1354.0,1194.0,1069.0,944.0,838.0,743.0,671.0,624.0,573.0,516.0,443.0,405.0,357.0,328.0,286.0,236.0,217.0,197.0,186.0,167.0,141.0,129.0,117.0,103.0,107.0,95.0,86.0,84.0,81.0
5.0,5.0,5.0,4.0,4.0,4.0,3.0,3.0,3.0,5.0,5.0,4.0,4.0,5.0,4.0,5.0,5.0,6.0,6.0,7.0,9.0,9.0,8.0,5.0,7.0,10.0,12.0,12.0,12.0,13.0,13.0,17.0,22.0,25.0,25.0,26.0,29.0,40.0,35.0,37.0,37.0,33.0,32.0,31.0,24.0,19.0,16.0,12.0,8.0,6.0,4.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
5.0,6.0,6.0,7.0,7.0,7.0,8.0,9.0,12.0,15.0,17.0,21.0,27.0,34.0,37.0,46.0,48.0,57.0,63.0,72.0,93.0,106.0,119.0,139.0,163.0,173.0,194.0,230.0,262.0,279.0,318.0,365.0,424.0,476.0,540.0,649.0,737.0,831.0,788.0,717.0,643.0,584.0,516.0,468.0,433.0,411.0,386.0,350.0,306.0,265.0,241.0,205.0,177.0,155.0,142.0,132.0,119.0,96.0,94.0,87.0,84.0,69.0,63.0,64.0,64.0,58.0,52.0,52.0,49.0
5.0,6.0,9.0,10.0,9.0,7.0,7.0,7.0,8.0,6.0,6.0,6.0,11.0,13.0,12.0,16.0,19.0,19.0,23.0,37.0,44.0,58.0,63.0,69.0,73.0,82.0,95.0,123.0,139.0,160.0,190.0,203.0,234.0,282.0,320.0,377.0,427.0,486.0,470.0,443.0,388.0,352.0,300.0,276.0,269.0,240.0,225.0,198.0,178.0,164.0,140.0,131.0,111.0,98.0,93.0,85.0,86.0,79.0,74.0,71.0,62.0,56.0,49.0,42.0,39.0,35.0,35.0,35.0,36.0
5.0,5.0,6.0,6.0,6.0,7.0,10.0,12.0,11.0,16.0,17.0,19.0,26.0,25.0,30.0,36.0,43.0,54.0,67.0,72.0,76.0,84.0,101.0,113.0,132.0,150.0,164.0,170.0,199.0,235.0,272.0,323.0,380.0,445.0,488.0,547.0,640.0,711.0,695.0,641.0,546.0,475.0,437.0,389.0,352.0,349.0,311.0,289.0,252.0,224.0,189.0,179.0,178.0,156.0,153.0,139.0,123.0,110.0,100.0,89.0,84.0,74.0,61.0,47.0,37.0,36.0,41.0,33.0,28.0
5.0,6.0,6.0,9.0,12.0,13.0,14.0,17.0,24.0,24.0,30.0,33.0,43.0,53.0,55.0,59.0,60.0,63.0,73.0,82.0,88.0,109.0,114.0,131.0,140.0,162.0,183.0,201.0,233.0,270.0,311.0,344.0,377.0,428.0,487.0,542.0,600.0,657.0,630.0,587.0,533.0,479.0,436.0,385.0,346.0,320.0,301.0,276.0,252.0,234.0,200.0,185.0,165.0,146.0,125.0,115.0,108.0,93.0,88.0,80.0,71.0,56.0,49.0,50.0,52.0,41.0,41.0,42.0,38.0
5.0,6.0,5.0,7.0,8.0,7.0,10.0,8.0,11.0,12.0,12.0,9.0,12.0,13.0,19.0,20.0,27.0,33.0,39.0,45.0,47.0,52.0,57.0,67.0,68.0,77.0,96.0,113.0,129.0,153.0,164.0,198.0,232.0,265.0,291.0,350.0,382.0,418.0,388.0,366.0,322.0,276.0,255.0,225.0,198.0,182.0,164.0,143.0,134.0,132.0,110.0,88.0,76.0,64.0,63.0,54.0,55.0,51.0,45.0,42.0,41.0,34.0,30.0,28.0,30.0,31.0,32.0,31.0,25.0
5.0,6.0,7.0,8.0,8.0,11.0,8.0,12.0,14.0,15.0,14.0,16.0,21.0,28.0,30.0,29.0,38.0,52.0,57.0,76.0,89.0,109.0,128.0,148.0,174.0,190.0,230.0,262.0,299.0,308.0,349.0,380.0,454.0,512.0,584.0,665.0,757.0,854.0,823.0,775.0,706.0,610.0,583.0,550.0,498.0,472.0,433.0,393.0,355.0,319.0,280.0,248.0,225.0,183.0,168.0,155.0,141.0,131.0,123.0,110.0,103.0,86.0,74.0,62.0,59.0,56.0,53.0,46.0,35.0
5.0,7.0,8.0,10.0,7.0,8.0,8.0,9.0,8.0,10.0,12.0,15.0,15.0,19.0,24.0,28.0,29.0,34.0,42.0,43.0,45.0,52.0,61.0,68.0,89.0,103.0,114.0,124.0,144.0,168.0,201.0,222.0,249.0,270.0,309.0,347.0,388.0,437.0,385.0,346.0,293.0,262.0,219.0,195.0,172.0,156.0,146.0,132.0,125.0,118.0,108.0,107.0,92.0,79.0,65.0,61.0,59.0,52.0,45.0,35.0,27.0,23.0,20.0,17.0,17.0,14.0,15.0,15.0,13.0
