499995.0,499994.0,499993.0,499992.0,499991.0,499990.0,499988.0,499988.0,499986.0,499981.0,499979.0,499977.0,499970.0,499964.0,499956.0,499948.0,499937.0,499928.0,499912.0,499895.0,499873.0,499844.0,499815.0,499788.0,499753.0,499708.0,499647.0,499591.0,499520.0,499446.0,499345.0,499232.0,499100.0,498954.0,498774.0,498564.0,498330.0,498069.0,497783.0,497452.0,497010.0,496517.0,495961.0,495320.0,494546.0,493676.0,492676.0,491566.0,490189.0,488605.0,486756.0,484651.0,482313.0,479665.0,476540.0,473040.0,468999.0,464524.0,459434.0,453765.0,447459.0,440337.0,432474.0,423910.0,414681.0,404640.0,394051.0,382814.0,371144.0,359165.0,346704.0,334229.0,329901.0,326009.0,322333.0,318993.0,316056.0,313333.0,310978.0,309042.0,307364.0,305969.0,304744.0,303762.0,302863.0,302125.0,301555.0,301011.0,300576.0,300195.0,299917.0,299657.0,299416.0,299219.0,299066.0,298920.0,298808.0,298724.0,298636.0,298573.0,298521.0,298459.0,298409.0
499995.0,499992.0,499991.0,499990.0,499986.0,499980.0,499974.0,499966.0,499961.0,499954.0,499949.0,499942.0,499931.0,499918.0,499899.0,499888.0,499873.0,499843.0,499809.0,499774.0,499738.0,499690.0,499640.0,499583.0,499515.0,499438.0,499361.0,499278.0,499151.0,499021.0,498863.0,498675.0,498471.0,498214.0,497924.0,497570.0,497172.0,496750.0,496226.0,495605.0,494938.0,494147.0,493200.0,492097.0,490886.0,489446.0,487748.0,485830.0,483681.0,481129.0,478227.0,474888.0,471139.0,466855.0,461996.0,456466.0,450408.0,443620.0,436194.0,428018.0,419178.0,409488.0,399208.0,388117.0,376622.0,364621.0,352160.0,339450.0,326829.0,314152.0,301611.0,289268.0,285195.0,281484.0,278073.0,275071.0,272392.0,270128.0,268137.0,266496.0,265127.0,263999.0,262998.0,262141.0,261406.0,260862.0,260383.0,259996.0,259648.0,259409.0,259189.0,258997.0,258838.0,258701.0,258601.0,258515.0,258433.0,258365.0,258301.0,258249.0,258211.0,258182.0,258158.0
499995.0,499995.0,499995.0,499994.0,499994.0,499993.0,499992.0,499992.0,499992.0,499990.0,499989.0,499988.0,499988.0,499987.0,499986.0,499985.0,499984.0,499982.0,499980.0,499979.0,499978.0,499973.0,499969.0,499966.0,499962.0,499957.0,499947.0,499940.0,499931.0,499920.0,499911.0,499898.0,499881.0,499862.0,499836.0,499806.0,499777.0,499741.0,499702.0,499667.0,499610.0,499537.0,499464.0,499397.0,499302.0,499202.0,499092.0,498942.0,498769.0,498568.0,498359.0,498102.0,497807.0,497448.0,497064.0,496580.0,496026.0,495401.0,494706.0,493859.0,492907.0,491760.0,490401.0,488915.0,487215.0,485240.0,482831.0,480165.0,477194.0,473814.0,469880.0,465482.0,463817.0,462178.0,460589.0,459064.0,457685.0,456480.0,455312.0,454314.0,453390.0,452583.0,451822.0,451158.0,450581.0,450024.0,449607.0,449203.0,448795.0,448458.0,448156.0,447877.0,447653.0,447423.0,447223.0,447071.0,446928.0,446787.0,446655.0,446540.0,446443.0,446369.0,446291.0
499995.0,499994.0,499994.0,499993.0,499990.0,499988.0,499985.0,499982.0,499980.0,499975.0,499967.0,499954.0,499942.0,499935.0,499922.0,499909.0,499893.0,499872.0,499845.0,499817.0,499789.0,499759.0,499722.0,499674.0,499631.0,499565.0,499494.0,499421.0,499340.0,499254.0,499137.0,498992.0,498806.0,498615.0,498361.0,498118.0,497806.0,497459.0,497056.0,496625.0,496042.0,495378.0,494620.0,493759.0,492742.0,491569.0,490217.0,488667.0,486893.0,484858.0,482541.0,479956.0,476969.0,473474.0,469421.0,465095.0,460153.0,454480.0,448248.0,441268.0,433630.0,425307.0,416193.0,406536.0,396071.0,384974.0,373293.0,361389.0,349072.0,336388.0,323921.0,311557.0,307293.0,303346.0,299798.0,296603.0,293856.0,291425.0,289374.0,287516.0,285996.0,284690.0,283650.0,282703.0,281884.0,281192.0,280621.0,280158.0,279784.0,279433.0,279166.0,278911.0,278721.0,278557.0,278425.0,278295.0,278180.0,278101.0,278033.0,277978.0,277934.0,277886.0,277850.0
499995.0,499994.0,499991.0,499990.0,499988.0,499987.0,499987.0,499984.0,499983.0,499980.0,499978.0,499976.0,499973.0,499965.0,499961.0,499958.0,499950.0,499941.0,499932.0,499921.0,499909.0,499900.0,499886.0,499872.0,499857.0,499837.0,499806.0,499780.0,499757.0,499719.0,499673.0,499616.0,499540.0,499451.0,499351.0,499228.0,499091.0,498925.0,498738.0,498537.0,498294.0,498007.0,497671.0,497298.0,496845.0,496295.0,495709.0,495014.0,494225.0,493264.0,492177.0,490960.0,489580.0,487941.0,486047.0,483933.0,481458.0,478718.0,475480.0,471819.0,467584.0,462937.0,457595.0,451600.0,445088.0,437788.0,429797.0,420807.0,411499.0,401299.0,390584.0,379085.0,375026.0,371191.0,367639.0,364263.0,361341.0,358595.0,356223.0,354172.0,352374.0,350787.0,349475.0,348329.0,347371.0,346545.0,345758.0,345090.0,344544.0,344077.0,343649.0,343290.0,342995.0,342755.0,342525.0,342335.0,342163.0,342001.0,341877.0,341761.0,341665.0,341592.0,341513.0
499995.0,499995.0,499994.0,499993.0,499991.0,499990.0,499985.0,499982.0,499980.0,499973.0,499967.0,499962.0,499954.0,499950.0,499943.0,499932.0,499917.0,499900.0,499886.0,499860.0,499841.0,499809.0,499776.0,499739.0,499685.0,499640.0,499585.0,499512.0,499430.0,499321.0,499184.0,499042.0,498895.0,498728.0,498509.0,498277.0,497978.0,497603.0,497201.0,496736.0,496191.0,495531.0,494842.0,494028.0,493101.0,492053.0,490788.0,489378.0,487768.0,485832.0,483659.0,481262.0,478371.0,475004.0,471346.0,467074.0,462277.0,456840.0,450825.0,444163.0,436907.0,428794.0,420174.0,410637.0,400527.0,389736.0,378625.0,367046.0,354996.0,342753.0,330220.0,317591.0,313329.0,309429.0,305821.0,302584.0,299643.0,297282.0,295169.0,293323.0,291667.0,290277.0,289160.0,288134.0,287349.0,286696.0,286088.0,285611.0,285241.0,284838.0,284552.0,284306.0,284103.0,283912.0,283776.0,283641.0,283531.0,283449.0,283376.0,283311.0,283262.0,283214.0,283183.0
499995.0,499993.0,499992.0,499990.0,499988.0,499987.0,499983.0,499981.0,499976.0,499972.0,499963.0,499957.0,499945.0,499930.0,499915.0,499903.0,499888.0,499861.0,499841.0,499815.0,499792.0,499762.0,499723.0,499670.0,499625.0,499557.0,499490.0,499408.0,499308.0,499200.0,499069.0,498928.0,498748.0,498576.0,498374.0,498126.0,497796.0,497416.0,497014.0,496533.0,495951.0,495294.0,494517.0,493627.0,492533.0,491327.0,489943.0,488360.0,486475.0,484361.0,481905.0,479128.0,475878.0,472285.0,468244.0,463565.0,458260.0,452368.0,445819.0,438502.0,430523.0,421868.0,412593.0,402533.0,391899.0,380540.0,368893.0,356535.0,343970.0,331164.0,318452.0,305890.0,301657.0,297704.0,294095.0,290896.0,288058.0,285582.0,283523.0,281718.0,280246.0,278977.0,277906.0,277031.0,276318.0,275739.0,275194.0,274692.0,274307.0,274026.0,273745.0,273516.0,273333.0,273156.0,273005.0,272913.0,272825.0,272753.0,272698.0,272643.0,272595.0,272558.0,272519.0
499995.0,499994.0,499994.0,499992.0,499990.0,499990.0,499986.0,499985.0,499983.0,499981.0,499976.0,499975.0,499974.0,499970.0,499961.0,499953.0,499942.0,499933.0,499926.0,499911.0,499901.0,499879.0,499853.0,499830.0,499805.0,499768.0,499736.0,499685.0,499639.0,499572.0,499492.0,499425.0,499329.0,499219.0,499091.0,498946.0,498773.0,498585.0,498345.0,498070.0,497760.0,497386.0,496980.0,496506.0,495922.0,495292.0,494549.0,493642.0,492614.0,491427.0,490079.0,488501.0,486599.0,484495.0,482107.0,479418.0,476288.0,472730.0,468580.0,464062.0,458821.0,453078.0,446669.0,439614.0,431654.0,423108.0,413919.0,403802.0,393070.0,381928.0,370142.0,357979.0,353650.0,349633.0,346062.0,342574.0,339517.0,336844.0,334472.0,332413.0,330681.0,329130.0,327904.0,326821.0,325917.0,325136.0,324411.0,323805.0,323281.0,322829.0,322479.0,322169.0,321889.0,321698.0,321506.0,321328.0,321192.0,321093.0,320990.0,320890.0,320812.0,320735.0,320688.0
499995.0,499994.0,499991.0,499989.0,499987.0,499986.0,499981.0,499973.0,499967.0,499961.0,499949.0,499935.0,499918.0,499894.0,499878.0,499851.0,499811.0,499778.0,499734.0,499691.0,499635.0,499561.0,499476.0,499384.0,499279.0,499167.0,499024.0,498851.0,498641.0,498388.0,498097.0,497751.0,497377.0,496939.0,496437.0,495836.0,495182.0,494406.0,493464.0,492378.0,491173.0,489802.0,488206.0,486284.0,484057.0,481487.0,478659.0,475461.0,471752.0,467640.0,462934.0,457690.0,451757.0,445267.0,437945.0,429720.0,420844.0,411413.0,401205.0,390287.0,378716.0,366692.0,354193.0,341523.0,328718.0,315991.0,303606.0,291608.0,279628.0,268229.0,257454.0,247211.0,243810.0,240787.0,238152.0,235838.0,233768.0,231978.0,230616.0,229343.0,228341.0,227481.0,226844.0,226309.0,225851.0,225483.0,225189.0,224926.0,224722.0,224566.0,224423.0,224308.0,224230.0,224164.0,224100.0,224047.0,224006.0,223977.0,223954.0,223928.0,223907.0,223893.0,223882.0
499995.0,499992.0,499991.0,499989.0,499986.0,499984.0,499978.0,499975.0,499967.0,499958.0,499955.0,499951.0,499945.0,499939.0,499927.0,499915.0,499901.0,499882.0,499861.0,499841.0,499813.0,499774.0,499733.0,499679.0,499611.0,499541.0,499456.0,499350.0,499258.0,499110.0,498952.0,498762.0,498542.0,498306.0,498033.0,497686.0,497297.0,496813.0,496272.0,495649.0,494929.0,494074.0,493052.0,491965.0,490675.0,489228.0,487484.0,485448.0,483137.0,480486.0,477445.0,473999.0,470162.0,465708.0,460720.0,455068.0,448834.0,441920.0,434223.0,425861.0,416546.0,406513.0,395937.0,384635.0,372934.0,360682.0,348302.0,335698.0,322948.0,310441.0,298142.0,286076.0,282028.0,278440.0,275168.0,272164.0,269594.0,267393.0,265493.0,263847.0,262487.0,261297.0,260357.0,259558.0,258924.0,258371.0,257914.0,257509.0,257188.0,256938.0,256704.0,256503.0,256360.0,256239.0,256144.0,256058.0,255975.0,255912.0,255853.0,255815.0,255772.0,255748.0,255717.0
