0.0,0.0,0.0,1.0,0.0,3.0,4.0,4.0,4.0,5.0,8.0,9.0,11.0,11.0,14.0,14.0,13.0,14.0,17.0,19.0,22.0,22.0,25.0,29.0,33.0,35.0,42.0,44.0,45.0,45.0,51.0,57.0,69.0,72.0,75.0,82.0,94.0,106.0,119.0,132.0,149.0,170.0,203.0,219.0,243.0,252.0,285.0,333.0,373.0,441.0,499.0,548.0,607.0,648.0,721.0,785.0,868.0,987.0,1112.0,1219.0,1363.0,1506.0,1660.0,1817.0,2001.0,2214.0,2431.0,2663.0,2874.0,2996.0,3133.0,3146.0,3188.0,3190.0,3150.0,3102.0,3031.0,2978.0,2933.0,2878.0,2769.0,2685.0,2606.0,2513.0,2428.0,2324.0,2219.0,2119.0,2026.0,1924.0,1847.0,1761.0,1684.0,1607.0,1540.0,1481.0
0.0,0.0,0.0,2.0,2.0,5.0,6.0,9.0,10.0,10.0,14.0,16.0,20.0,21.0,26.0,33.0,35.0,39.0,47.0,53.0,59.0,63.0,72.0,79.0,91.0,106.0,110.0,119.0,134.0,161.0,179.0,204.0,222.0,233.0,246.0,271.0,287.0,308.0,362.0,416.0,443.0,488.0,541.0,591.0,657.0,707.0,759.0,837.0,897.0,997.0,1074.0,1198.0,1328.0,1446.0,1558.0,1708.0,1898.0,2104.0,2326.0,2558.0,2808.0,3076.0,3395.0,3776.0,4128.0,4539.0,4967.0,5427.0,5841.0,6145.0,6379.0,6466.0,6477.0,6514.0,6485.0,6392.0,6262.0,6130.0,5984.0,5810.0,5633.0,5445.0,5254.0,5064.0,4820.0,4639.0,4454.0,4280.0,4103.0,3895.0,3755.0,3587.0,3412.0,3254.0,3109.0,2984.0
0.0,0.0,0.0,2.0,2.0,3.0,5.0,5.0,5.0,5.0,6.0,7.0,6.0,6.0,8.0,7.0,8.0,10.0,10.0,10.0,11.0,10.0,7.0,9.0,10.0,12.0,14.0,16.0,19.0,22.0,22.0,23.0,22.0,25.0,31.0,39.0,37.0,44.0,46.0,52.0,64.0,73.0,78.0,90.0,108.0,116.0,144.0,154.0,169.0,204.0,232.0,267.0,280.0,301.0,330.0,368.0,407.0,455.0,507.0,566.0,603.0,671.0,758.0,856.0,937.0,1053.0,1195.0,1343.0,1439.0,1544.0,1615.0,1659.0,1664.0,1666.0,1660.0,1661.0,1648.0,1618.0,1567.0,1559.0,1494.0,1438.0,1375.0,1328.0,1290.0,1233.0,1186.0,1138.0,1066.0,1002.0,957.0,916.0,872.0,825.0,789.0,759.0
0.0,0.0,0.0,0.0,3.0,5.0,6.0,5.0,6.0,6.0,9.0,11.0,14.0,14.0,15.0,16.0,15.0,19.0,20.0,25.0,25.0,25.0,30.0,36.0,35.0,41.0,40.0,46.0,53.0,62.0,65.0,73.0,77.0,85.0,86.0,94.0,111.0,117.0,127.0,150.0,162.0,185.0,207.0,216.0,235.0,255.0,283.0,298.0,332.0,362.0,413.0,454.0,498.0,556.0,607.0,685.0,755.0,813.0,886.0,993.0,1085.0,1181.0,1316.0,1456.0,1614.0,1747.0,1923.0,2107.0,2272.0,2428.0,2508.0,2542.0,2570.0,2586.0,2554.0,2514.0,2453.0,2395.0,2345.0,2289.0,2198.0,2131.0,2064.0,2002.0,1922.0,1843.0,1761.0,1680.0,1619.0,1552.0,1486.0,1427.0,1352.0,1291.0,1241.0,1173.0
0.0,0.0,0.0,0.0,3.0,7.0,7.0,8.0,9.0,12.0,9.0,10.0,8.0,7.0,10.0,12.0,13.0,15.0,18.0,19.0,19.0,21.0,22.0,27.0,32.0,37.0,40.0,45.0,49.0,54.0,62.0,72.0,79.0,92.0,108.0,113.0,117.0,121.0,131.0,139.0,149.0,153.0,146.0,150.0,166.0,183.0,209.0,226.0,245.0,265.0,294.0,317.0,352.0,387.0,426.0,467.0,505.0,557.0,632.0,710.0,779.0,884.0,950.0,1031.0,1138.0,1256.0,1398.0,1504.0,1628.0,1729.0,1770.0,1826.0,1833.0,1843.0,1829.0,1796.0,1764.0,1729.0,1693.0,1659.0,1618.0,1562.0,1522.0,1465.0,1424.0,1376.0,1329.0,1268.0,1215.0,1150.0,1106.0,1052.0,995.0,946.0,889.0,841.0
0.0,0.0,0.0,1.0,3.0,3.0,4.0,4.0,5.0,7.0,8.0,11.0,13.0,17.0,18.0,20.0,21.0,25.0,27.0,30.0,34.0,41.0,44.0,43.0,42.0,47.0,46.0,46.0,46.0,55.0,62.0,71.0,78.0,92.0,101.0,111.0,119.0,133.0,154.0,163.0,189.0,206.0,237.0,251.0,271.0,288.0,325.0,355.0,391.0,428.0,483.0,529.0,600.0,657.0,715.0,794.0,900.0,1007.0,1114.0,1231.0,1364.0,1494.0,1623.0,1773.0,1961.0,2166.0,2367.0,2596.0,2821.0,2969.0,3049.0,3128.0,3179.0,3134.0,3154.0,3106.0,3024.0,2946.0,2879.0,2802.0,2704.0,2621.0,2537.0,2463.0,2370.0,2290.0,2213.0,2122.0,2029.0,1954.0,1853.0,1739.0,1659.0,1570.0,1510.0,1440.0
0.0,0.0,1.0,2.0,2.0,3.0,3.0,3.0,2.0,3.0,5.0,7.0,7.0,5.0,6.0,8.0,7.0,9.0,8.0,10.0,13.0,17.0,19.0,19.0,20.0,25.0,24.0,30.0,30.0,37.0,37.0,40.0,44.0,48.0,62.0,64.0,76.0,78.0,88.0,101.0,118.0,134.0,161.0,189.0,205.0,227.0,279.0,299.0,326.0,363.0,404.0,442.0,490.0,531.0,575.0,653.0,716.0,800.0,893.0,984.0,1109.0,1200.0,1326.0,1457.0,1604.0,1771.0,1983.0,2145.0,2304.0,2421.0,2474.0,2530.0,2559.0,2543.0,2531.0,2496.0,2453.0,2388.0,2324.0,2249.0,2186.0,2101.0,2046.0,1957.0,1879.0,1805.0,1697.0,1620.0,1570.0,1490.0,1424.0,1366.0,1313.0,1236.0,1179.0,1112.0
0.0,0.0,1.0,0.0,1.0,2.0,2.0,7.0,6.0,5.0,7.0,9.0,10.0,11.0,11.0,12.0,13.0,15.0,14.0,14.0,16.0,19.0,21.0,24.0,30.0,36.0,34.0,42.0,45.0,48.0,51.0,56.0,58.0,70.0,80.0,77.0,80.0,87.0,97.0,104.0,108.0,120.0,127.0,147.0,154.0,180.0,192.0,218.0,238.0,256.0,280.0,319.0,354.0,386.0,440.0,496.0,535.0,572.0,650.0,725.0,788.0,873.0,963.0,1086.0,1185.0,1308.0,1460.0,1610.0,1721.0,1760.0,1835.0,1852.0,1852.0,1860.0,1848.0,1835.0,1814.0,1778.0,1740.0,1693.0,1641.0,1583.0,1520.0,1473.0,1431.0,1386.0,1339.0,1292.0,1248.0,1184.0,1129.0,1075.0,1020.0,980.0,932.0,883.0
0.0,0.0,0.0,1.0,2.0,2.0,4.0,4.0,5.0,10.0,14.0,16.0,17.0,17.0,21.0,24.0,27.0,31.0,36.0,37.0,40.0,43.0,48.0,54.0,58.0,68.0,79.0,90.0,105.0,111.0,113.0,122.0,138.0,146.0,162.0,164.0,186.0,208.0,241.0,253.0,278.0,301.0,328.0,355.0,392.0,421.0,473.0,512.0,549.0,606.0,683.0,735.0,802.0,890.0,983.0,1059.0,1141.0,1265.0,1356.0,1530.0,1669.0,1856.0,2048.0,2280.0,2502.0,2720.0,2960.0,3201.0,3450.0,3611.0,3725.0,3779.0,3819.0,3825.0,3807.0,3751.0,3676.0,3612.0,3524.0,3432.0,3325.0,3231.0,3132.0,3014.0,2924.0,2809.0,2666.0,2574.0,2472.0,2360.0,2234.0,2118.0,2013.0,1933.0,1835.0,1757.0
0.0,0.0,0.0,1.0,5.0,5.0,5.0,8.0,12.0,13.0,12.0,20.0,19.0,21.0,25.0,32.0,33.0,34.0,42.0,42.0,52.0,55.0,53.0,55.0,60.0,66.0,69.0,76.0,79.0,89.0,103.0,117.0,125.0,132.0,141.0,151.0,160.0,167.0,190.0,213.0,238.0,271.0,296.0,326.0,362.0,383.0,404.0,438.0,485.0,531.0,591.0,652.0,736.0,807.0,898.0,958.0,1036.0,1128.0,1249.0,1395.0,1539.0,1707.0,1901.0,2105.0,2293.0,2549.0,2802.0,3060.0,3275.0,3438.0,3506.0,3606.0,3614.0,3620.0,3547.0,3523.0,3451.0,3401.0,3333.0,3239.0,3141.0,3027.0,2900.0,2766.0,2673.0,2568.0,2461.0,2351.0,2254.0,2149.0,2053.0,1962.0,1867.0,1754.0,1683.0,1600.0
