0.0,0.0,0.0,0.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,5.0,5.0,7.0,7.0,8.0,8.0,9.0,13.0,16.0,21.0,25.0,26.0,31.0,41.0,47.0,55.0,61.0,77.0,92.0,102.0,111.0,138.0,163.0,188.0,216.0,260.0,296.0,346.0,400.0,478.0,544.0,639.0,746.0,867.0,1009.0,1176.0,1326.0,1537.0,1771.0,2045.0,2369.0,2714.0,3122.0,3585.0,4099.0,4695.0,5353.0,6099.0,6886.0,7722.0,8575.0,9466.0,10369.0,11314.0,12241.0,13114.0,14003.0,14836.0,15684.0,16473.0,17261.0,18035.0,18741.0,19463.0,20140.0,20801.0,21397.0,21993.0,22521.0,23055.0,23571.0,24063.0,24498.0,24952.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,6.0,6.0,11.0,16.0,19.0,22.0,29.0,36.0,42.0,53.0,60.0,68.0,85.0,101.0,117.0,143.0,171.0,201.0,229.0,261.0,303.0,352.0,409.0,468.0,550.0,626.0,720.0,832.0,968.0,1123.0,1312.0,1495.0,1704.0,1973.0,2254.0,2587.0,2983.0,3437.0,3945.0,4540.0,5165.0,5905.0,6793.0,7746.0,8847.0,10109.0,11606.0,13289.0,15129.0,17098.0,19276.0,21488.0,23781.0,26040.0,28410.0,30750.0,33000.0,35222.0,37382.0,39527.0,41504.0,43452.0,45357.0,47215.0,48950.0,50599.0,52250.0,53739.0,55225.0,56520.0,57872.0,59125.0,60320.0,61463.0,62512.0,63517.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,4.0,4.0,5.0,6.0,8.0,10.0,11.0,12.0,14.0,15.0,18.0,19.0,23.0,27.0,32.0,35.0,41.0,48.0,55.0,62.0,69.0,80.0,89.0,101.0,115.0,126.0,141.0,163.0,188.0,223.0,258.0,304.0,369.0,422.0,496.0,577.0,667.0,756.0,868.0,1012.0,1160.0,1359.0,1559.0,1771.0,2010.0,2237.0,2484.0,2727.0,2966.0,3229.0,3458.0,3713.0,3945.0,4196.0,4431.0,4675.0,4867.0,5102.0,5318.0,5508.0,5688.0,5887.0,6057.0,6234.0,6397.0,6528.0,6722.0,6879.0,7026.0,7152.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,4.0,4.0,5.0,5.0,6.0,9.0,10.0,13.0,14.0,18.0,22.0,24.0,26.0,28.0,36.0,48.0,61.0,76.0,92.0,108.0,133.0,164.0,200.0,233.0,263.0,309.0,371.0,436.0,530.0,609.0,708.0,842.0,984.0,1174.0,1368.0,1599.0,1852.0,2143.0,2458.0,2863.0,3339.0,3875.0,4529.0,5260.0,6072.0,6939.0,8013.0,9185.0,10521.0,12030.0,13679.0,15602.0,17715.0,19998.0,22299.0,24708.0,27133.0,29455.0,31730.0,34036.0,36309.0,38476.0,40625.0,42738.0,44806.0,46748.0,48715.0,50497.0,52260.0,53903.0,55458.0,56930.0,58393.0,59747.0,61048.0,62247.0,63396.0,64479.0,65464.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,5.0,5.0,7.0,7.0,9.0,9.0,10.0,12.0,12.0,13.0,16.0,16.0,16.0,17.0,17.0,17.0,18.0,20.0,27.0,30.0,35.0,42.0,44.0,47.0,58.0,63.0,70.0,81.0,93.0,111.0,124.0,142.0,168.0,196.0,226.0,259.0,301.0,348.0,397.0,455.0,531.0,607.0,670.0,788.0,905.0,1035.0,1205.0,1418.0,1634.0,1867.0,2150.0,2495.0,2869.0,3287.0,3706.0,4143.0,4553.0,5007.0,5455.0,5926.0,6365.0,6804.0,7220.0,7640.0,8031.0,8385.0,8759.0,9142.0,9469.0,9832.0,10176.0,10511.0,10815.0,11133.0,11397.0,11662.0,11917.0,12173.0,12393.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,4.0,6.0,7.0,9.0,11.0,12.0,13.0,13.0,16.0,20.0,22.0,24.0,25.0,29.0,30.0,34.0,37.0,41.0,48.0,53.0,55.0,67.0,80.0,93.0,98.0,110.0,125.0,140.0,163.0,178.0,195.0,223.0,242.0,275.0,318.0,365.0,408.0,466.0,522.0,582.0,649.0,741.0,841.0,952.0,1088.0,1222.0,1399.0,1640.0,1865.0,2122.0,2416.0,2712.0,3005.0,3336.0,3636.0,3942.0,4240.0,4536.0,4851.0,5142.0,5425.0,5692.0,5960.0,6254.0,6533.0,6776.0,7019.0,7226.0,7449.0,7644.0,7849.0,8031.0,8209.0,8354.0,8525.0,8684.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,5.0,6.0,8.0,8.0,10.0,12.0,16.0,18.0,23.0,30.0,41.0,45.0,55.0,65.0,71.0,87.0,99.0,124.0,142.0,166.0,192.0,212.0,252.0,297.0,347.0,394.0,466.0,542.0,619.0,716.0,830.0,1008.0,1144.0,1347.0,1596.0,1835.0,2126.0,2443.0,2808.0,3222.0,3724.0,4292.0,4983.0,5769.0,6629.0,7602.0,8760.0,10060.0,11483.0,13154.0,14966.0,17037.0,19207.0,21509.0,23767.0,26033.0,28327.0,30603.0,32820.0,34952.0,37060.0,39178.0,41167.0,43022.0,44880.0,46626.0,48436.0,50146.0,51753.0,53291.0,54768.0,56115.0,57451.0,58676.0,59844.0,60894.0,61905.0,62845.0
0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0,6.0,6.0,7.0,7.0,9.0,9.0,9.0,12.0,13.0,16.0,18.0,18.0,20.0,28.0,33.0,38.0,44.0,52.0,56.0,67.0,77.0,85.0,105.0,124.0,140.0,154.0,168.0,199.0,224.0,259.0,310.0,352.0,393.0,447.0,521.0,597.0,682.0,781.0,885.0,1019.0,1195.0,1370.0,1568.0,1812.0,2095.0,2406.0,2743.0,3162.0,3632.0,4136.0,4756.0,5436.0,6204.0,6927.0,7681.0,8469.0,9283.0,10047.0,10899.0,11696.0,12486.0,13252.0,13953.0,14647.0,15360.0,16017.0,16627.0,17223.0,17806.0,18388.0,18912.0,19441.0,19938.0,20402.0,20826.0,21307.0,21699.0,22074.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,6.0,6.0,7.0,8.0,10.0,12.0,12.0,17.0,21.0,26.0,32.0,33.0,38.0,41.0,50.0,60.0,69.0,78.0,87.0,99.0,110.0,128.0,155.0,186.0,220.0,260.0,294.0,349.0,407.0,465.0,538.0,614.0,698.0,792.0,911.0,1071.0,1230.0,1429.0,1652.0,1905.0,2188.0,2540.0,2936.0,3393.0,3919.0,4554.0,5276.0,6082.0,6996.0,7910.0,8858.0,9845.0,10882.0,11941.0,12959.0,13969.0,15002.0,16040.0,16991.0,17954.0,18878.0,19701.0,20576.0,21405.0,22229.0,23004.0,23734.0,24477.0,25176.0,25795.0,26431.0,27033.0,27583.0,28131.0,28632.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,5.0,5.0,5.0,5.0,6.0,12.0,13.0,15.0,20.0,24.0,28.0,31.0,37.0,43.0,46.0,57.0,68.0,75.0,84.0,96.0,118.0,136.0,164.0,186.0,216.0,256.0,298.0,347.0,398.0,469.0,546.0,648.0,749.0,853.0,979.0,1136.0,1282.0,1490.0,1682.0,1952.0,2266.0,2603.0,2948.0,3410.0,3888.0,4484.0,5097.0,5854.0,6676.0,7692.0,8831.0,10078.0,11370.0,12746.0,14149.0,15566.0,17010.0,18513.0,19955.0,21388.0,22786.0,24119.0,25407.0,26627.0,27818.0,29006.0,30136.0,31198.0,32228.0,33246.0,34192.0,35149.0,36015.0,36870.0,37654.0,38371.0,39095.0,39779.0
