0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,3.0,3.0,4.0,4.0,4.0,5.0,7.0,8.0,9.0,11.0,11.0,12.0,12.0,15.0,18.0,19.0,21.0,23.0,26.0,31.0,37.0,41.0,42.0,44.0,45.0,48.0,50.0,56.0,63.0,69.0,75.0,83.0,86.0,88.0,89.0,94.0,101.0,104.0,107.0,108.0,115.0,118.0,121.0,123.0,128.0,132.0,134.0,137.0,141.0,142.0,145.0,146.0,148.0,148.0,150.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,6.0,7.0,8.0,8.0,8.0,10.0,11.0,12.0,12.0,13.0,13.0,13.0,14.0,15.0,16.0,17.0,18.0,18.0,19.0,19.0,21.0,22.0,26.0,27.0,27.0,28.0,28.0,29.0,30.0,31.0,32.0,36.0,37.0,38.0,40.0,42.0,43.0,44.0,48.0,50.0,52.0,52.0,52.0,53.0,54.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,4.0,5.0,5.0,7.0,7.0,8.0,9.0,10.0,12.0,13.0,13.0,14.0,14.0,18.0,21.0,23.0,28.0,30.0,32.0,39.0,41.0,45.0,52.0,62.0,69.0,75.0,79.0,88.0,99.0,105.0,116.0,129.0,142.0,150.0,155.0,164.0,168.0,174.0,181.0,187.0,191.0,196.0,202.0,205.0,210.0,216.0,221.0,231.0,232.0,237.0,241.0,245.0,246.0,249.0
0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,2.0,2.0,5.0,5.0,5.0,6.0,8.0,10.0,13.0,14.0,15.0,18.0,22.0,28.0,33.0,37.0,40.0,43.0,52.0,61.0,74.0,84.0,92.0,103.0,118.0,131.0,143.0,170.0,194.0,213.0,231.0,248.0,267.0,291.0,313.0,327.0,343.0,359.0,373.0,392.0,417.0,444.0,473.0,491.0,501.0,517.0,529.0,553.0,569.0,581.0,595.0,606.0,623.0,636.0,646.0,651.0,665.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0,8.0,9.0,10.0,12.0,13.0,13.0,13.0,14.0,14.0,15.0,16.0,17.0,17.0,20.0,21.0,21.0,24.0,26.0,27.0,28.0,32.0,33.0,35.0,35.0,37.0,38.0,39.0,41.0,44.0,48.0,49.0,51.0,51.0,52.0,54.0,56.0,57.0,57.0,57.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,5.0,5.0,6.0,9.0,11.0,13.0,15.0,16.0,16.0,19.0,20.0,25.0,28.0,29.0,32.0,35.0,38.0,43.0,53.0,60.0,64.0,71.0,79.0,87.0,97.0,103.0,114.0,125.0,131.0,143.0,152.0,160.0,172.0,179.0,186.0,195.0,204.0,212.0,219.0,226.0,232.0,239.0,245.0,248.0,258.0,265.0,271.0,274.0,276.0,279.0,282.0,288.0,294.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,2.0,3.0,3.0,5.0,5.0,6.0,7.0,8.0,8.0,9.0,11.0,11.0,13.0,17.0,18.0,20.0,22.0,29.0,30.0,31.0,37.0,42.0,49.0,53.0,63.0,70.0,80.0,88.0,102.0,112.0,127.0,142.0,157.0,171.0,174.0,184.0,194.0,203.0,210.0,220.0,233.0,241.0,248.0,255.0,264.0,280.0,287.0,300.0,306.0,313.0,318.0,322.0,330.0,332.0,339.0
0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,3.0,4.0,5.0,5.0,6.0,10.0,11.0,11.0,13.0,15.0,18.0,20.0,22.0,25.0,26.0,28.0,33.0,39.0,45.0,54.0,59.0,71.0,77.0,86.0,100.0,120.0,135.0,160.0,181.0,205.0,236.0,267.0,293.0,318.0,342.0,367.0,385.0,413.0,436.0,457.0,476.0,495.0,518.0,544.0,560.0,582.0,602.0,615.0,625.0,649.0,669.0,686.0,703.0,715.0,731.0,747.0,769.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,5.0,6.0,6.0,8.0,12.0,12.0,14.0,16.0,17.0,18.0,21.0,21.0,23.0,24.0,28.0,30.0,31.0,36.0,38.0,46.0,51.0,56.0,62.0,68.0,70.0,75.0,80.0,87.0,94.0,99.0,103.0,108.0,114.0,117.0,120.0,125.0,129.0,133.0,135.0,144.0,145.0,145.0,147.0,151.0,152.0,152.0,157.0,161.0,165.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,3.0,4.0,4.0,5.0,7.0,7.0,9.0,9.0,11.0,11.0,11.0,11.0,12.0,13.0,14.0,15.0,18.0,20.0,22.0,22.0,25.0,29.0,35.0,41.0,45.0,50.0,55.0,61.0,72.0,87.0,99.0,108.0,112.0,122.0,138.0,147.0,155.0,164.0,173.0,186.0,201.0,214.0,225.0,235.0,244.0,254.0,262.0,270.0,278.0,292.0,299.0,303.0,306.0,310.0,316.0,322.0,324.0
