0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,3.0,4.0,10.0,14.0,19.0,20.0,24.0,27.0,33.0,35.0,45.0,57.0,69.0,84.0,103.0,125.0,165.0,202.0,282.0,330.0,422.0,510.0,653.0,789.0,941.0,1139.0,1378.0,1590.0,1811.0,1985.0,2177.0,2346.0,2487.0,2584.0,2669.0,2758.0,2818.0,2847.0,2845.0,2828.0,2800.0,2753.0,2739.0,2670.0,2626.0,2542.0,2480.0,2402.0,2357.0,2277.0,2202.0,2123.0,2030.0,1982.0,1909.0,1842.0
0.0,0.0,0.0,0.0,2.0,3.0,3.0,3.0,4.0,4.0,6.0,8.0,9.0,11.0,14.0,16.0,20.0,29.0,32.0,35.0,44.0,50.0,60.0,74.0,87.0,102.0,121.0,146.0,175.0,227.0,270.0,334.0,418.0,498.0,601.0,706.0,854.0,997.0,1141.0,1275.0,1378.0,1466.0,1539.0,1612.0,1667.0,1710.0,1755.0,1787.0,1799.0,1784.0,1781.0,1763.0,1722.0,1705.0,1692.0,1661.0,1597.0,1562.0,1512.0,1467.0,1430.0,1378.0,1335.0,1295.0,1258.0,1212.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,5.0,5.0,5.0,9.0,11.0,12.0,19.0,22.0,25.0,36.0,40.0,50.0,70.0,87.0,95.0,113.0,143.0,170.0,215.0,258.0,299.0,368.0,434.0,544.0,663.0,826.0,996.0,1197.0,1359.0,1529.0,1695.0,1864.0,1999.0,2111.0,2184.0,2258.0,2328.0,2374.0,2413.0,2438.0,2419.0,2393.0,2351.0,2338.0,2313.0,2285.0,2253.0,2185.0,2136.0,2097.0,2033.0,1986.0,1927.0,1910.0,1863.0,1798.0,1716.0
0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,5.0,9.0,12.0,11.0,12.0,12.0,18.0,27.0,29.0,33.0,41.0,53.0,59.0,67.0,91.0,107.0,131.0,165.0,182.0,223.0,275.0,334.0,403.0,482.0,575.0,681.0,814.0,957.0,1094.0,1279.0,1416.0,1523.0,1626.0,1712.0,1768.0,1810.0,1900.0,1933.0,1966.0,1957.0,1959.0,1963.0,1966.0,1941.0,1913.0,1882.0,1845.0,1814.0,1768.0,1736.0,1695.0,1633.0,1585.0,1548.0,1483.0,1426.0,1387.0
0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,3.0,4.0,3.0,7.0,9.0,11.0,12.0,15.0,22.0,23.0,27.0,31.0,34.0,48.0,50.0,66.0,89.0,103.0,130.0,162.0,195.0,231.0,289.0,355.0,430.0,526.0,634.0,780.0,952.0,1129.0,1287.0,1437.0,1550.0,1667.0,1744.0,1786.0,1820.0,1845.0,1861.0,1890.0,1886.0,1877.0,1858.0,1833.0,1824.0,1775.0,1748.0,1711.0,1660.0,1590.0,1546.0,1514.0,1478.0,1450.0,1413.0,1367.0,1324.0,1275.0
0.0,0.0,0.0,0.0,1.0,2.0,2.0,3.0,4.0,5.0,6.0,7.0,7.0,9.0,11.0,14.0,16.0,24.0,32.0,38.0,41.0,50.0,66.0,75.0,89.0,107.0,135.0,169.0,214.0,260.0,319.0,408.0,501.0,598.0,727.0,910.0,1112.0,1273.0,1415.0,1565.0,1660.0,1774.0,1842.0,1935.0,2021.0,2076.0,2138.0,2182.0,2165.0,2194.0,2201.0,2173.0,2139.0,2109.0,2093.0,2018.0,1989.0,1931.0,1888.0,1841.0,1787.0,1740.0,1692.0,1636.0,1596.0,1526.0
0.0,0.0,0.0,0.0,1.0,1.0,2.0,3.0,4.0,3.0,3.0,3.0,4.0,4.0,5.0,5.0,6.0,7.0,7.0,12.0,14.0,12.0,14.0,16.0,22.0,28.0,31.0,36.0,49.0,61.0,70.0,80.0,104.0,126.0,155.0,185.0,205.0,220.0,247.0,264.0,285.0,294.0,289.0,307.0,313.0,321.0,343.0,350.0,346.0,357.0,363.0,360.0,361.0,353.0,351.0,345.0,329.0,322.0,317.0,317.0,305.0,295.0,288.0,281.0,273.0,264.0
0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,4.0,3.0,2.0,6.0,8.0,11.0,13.0,17.0,29.0,37.0,43.0,52.0,62.0,70.0,84.0,97.0,119.0,145.0,182.0,222.0,287.0,368.0,427.0,537.0,644.0,785.0,963.0,1120.0,1330.0,1532.0,1674.0,1829.0,1956.0,2051.0,2125.0,2202.0,2253.0,2274.0,2295.0,2268.0,2285.0,2288.0,2265.0,2210.0,2169.0,2130.0,2096.0,2039.0,2000.0,1933.0,1873.0,1823.0,1770.0,1705.0,1634.0,1590.0,1531.0
0.0,0.0,0.0,1.0,1.0,3.0,2.0,3.0,3.0,3.0,5.0,9.0,12.0,17.0,21.0,23.0,28.0,36.0,46.0,47.0,59.0,78.0,93.0,123.0,164.0,201.0,248.0,314.0,379.0,446.0,543.0,660.0,796.0,992.0,1199.0,1461.0,1704.0,2002.0,2258.0,2499.0,2694.0,2900.0,3114.0,3222.0,3291.0,3364.0,3412.0,3413.0,3420.0,3445.0,3442.0,3434.0,3418.0,3370.0,3307.0,3228.0,3202.0,3110.0,3030.0,2935.0,2845.0,2741.0,2643.0,2571.0,2515.0,2401.0
0.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,1.0,4.0,4.0,7.0,6.0,7.0,10.0,11.0,13.0,14.0,23.0,24.0,28.0,41.0,46.0,57.0,71.0,78.0,83.0,110.0,134.0,154.0,184.0,234.0,287.0,346.0,405.0,518.0,616.0,708.0,795.0,877.0,938.0,1005.0,1068.0,1108.0,1154.0,1192.0,1239.0,1252.0,1276.0,1262.0,1260.0,1242.0,1228.0,1203.0,1186.0,1151.0,1136.0,1096.0,1057.0,1054.0,1007.0,976.0,942.0,923.0,886.0,843.0
