5.0,5.0,4.0,3.0,4.0,3.0,7.0,9.0,10.0,10.0,11.0,17.0,20.0,26.0,28.0,32.0,32.0,36.0,41.0,41.0,49.0,60.0,76.0,92.0,103.0,127.0,166.0,205.0,234.0,274.0,306.0,332.0,370.0,425.0,491.0,553.0,638.0,730.0,859.0,974.0,1143.0,1312.0,1511.0,1704.0,1963.0,2301.0,2652.0,2560.0,2375.0,2114.0,1863.0,1663.0,1507.0,1391.0,1273.0,1152.0,1024.0,896.0,811.0,727.0,651.0,591.0,523.0,466.0,420.0,376.0,330.0,289.0,258.0,242.0,227.0,207.0,194.0,179.0,149.0,131.0,116.0,112.0,95.0,86.0
5.0,6.0,6.0,7.0,6.0,8.0,6.0,12.0,12.0,14.0,15.0,14.0,15.0,15.0,15.0,21.0,20.0,20.0,24.0,27.0,42.0,53.0,56.0,65.0,73.0,81.0,87.0,106.0,122.0,130.0,139.0,151.0,176.0,201.0,239.0,273.0,324.0,350.0,396.0,440.0,503.0,614.0,731.0,857.0,968.0,1136.0,1325.0,1224.0,1168.0,1095.0,967.0,868.0,822.0,750.0,665.0,606.0,553.0,484.0,418.0,373.0,331.0,294.0,261.0,232.0,210.0,188.0,175.0,166.0,140.0,130.0,111.0,102.0,97.0,87.0,76.0,66.0,56.0,47.0,41.0,36.0
5.0,8.0,9.0,9.0,10.0,10.0,11.0,8.0,7.0,6.0,10.0,14.0,19.0,22.0,19.0,21.0,19.0,25.0,35.0,36.0,35.0,45.0,58.0,67.0,85.0,102.0,121.0,127.0,146.0,166.0,180.0,216.0,248.0,283.0,327.0,367.0,418.0,492.0,578.0,687.0,778.0,910.0,1040.0,1231.0,1409.0,1601.0,1830.0,1745.0,1623.0,1420.0,1244.0,1096.0,982.0,921.0,867.0,801.0,710.0,665.0,598.0,551.0,493.0,442.0,389.0,353.0,328.0,295.0,264.0,243.0,215.0,199.0,186.0,161.0,130.0,125.0,126.0,103.0,97.0,97.0,90.0,77.0
5.0,6.0,4.0,6.0,7.0,9.0,11.0,12.0,15.0,16.0,15.0,18.0,25.0,29.0,34.0,35.0,37.0,45.0,51.0,62.0,74.0,81.0,77.0,89.0,115.0,136.0,164.0,178.0,215.0,255.0,299.0,363.0,390.0,437.0,504.0,567.0,664.0,767.0,862.0,986.0,1123.0,1277.0,1488.0,1692.0,1961.0,2249.0,2601.0,2515.0,2344.0,2125.0,1908.0,1740.0,1546.0,1379.0,1250.0,1113.0,1027.0,962.0,871.0,785.0,725.0,648.0,574.0,492.0,449.0,410.0,388.0,347.0,304.0,264.0,238.0,220.0,199.0,171.0,160.0,149.0,135.0,115.0,106.0,91.0
5.0,5.0,6.0,7.0,7.0,5.0,7.0,9.0,11.0,12.0,13.0,15.0,17.0,17.0,18.0,17.0,24.0,29.0,39.0,39.0,47.0,54.0,67.0,69.0,76.0,99.0,113.0,132.0,156.0,185.0,225.0,270.0,319.0,376.0,442.0,525.0,607.0,681.0,776.0,913.0,1055.0,1275.0,1500.0,1731.0,2007.0,2273.0,2613.0,2515.0,2364.0,2154.0,1925.0,1701.0,1515.0,1379.0,1258.0,1124.0,1038.0,935.0,839.0,777.0,692.0,607.0,536.0,490.0,419.0,370.0,349.0,312.0,266.0,239.0,220.0,201.0,187.0,166.0,144.0,123.0,112.0,100.0,91.0,85.0
5.0,6.0,7.0,9.0,13.0,14.0,14.0,14.0,13.0,17.0,24.0,33.0,33.0,34.0,41.0,41.0,46.0,55.0,66.0,76.0,85.0,108.0,132.0,136.0,150.0,173.0,188.0,224.0,264.0,323.0,365.0,453.0,500.0,562.0,620.0,692.0,805.0,940.0,1100.0,1242.0,1430.0,1614.0,1875.0,2142.0,2435.0,2818.0,3221.0,3051.0,2892.0,2675.0,2395.0,2146.0,1930.0,1760.0,1594.0,1409.0,1301.0,1184.0,1058.0,931.0,852.0,728.0,651.0,560.0,482.0,438.0,407.0,394.0,369.0,338.0,317.0,282.0,266.0,240.0,206.0,175.0,155.0,139.0,137.0,122.0
5.0,5.0,5.0,7.0,8.0,7.0,6.0,4.0,5.0,9.0,11.0,16.0,21.0,24.0,25.0,28.0,29.0,32.0,37.0,43.0,50.0,58.0,70.0,81.0,95.0,106.0,129.0,141.0,171.0,197.0,224.0,273.0,299.0,340.0,389.0,450.0,508.0,577.0,658.0,745.0,851.0,966.0,1162.0,1351.0,1604.0,1856.0,2139.0,2017.0,1848.0,1654.0,1477.0,1338.0,1177.0,1054.0,968.0,895.0,775.0,717.0,665.0,602.0,522.0,464.0,418.0,371.0,322.0,296.0,275.0,252.0,225.0,198.0,180.0,157.0,145.0,135.0,118.0,113.0,106.0,101.0,80.0,70.0
5.0,6.0,8.0,8.0,9.0,9.0,12.0,9.0,10.0,10.0,17.0,24.0,33.0,36.0,44.0,46.0,59.0,67.0,83.0,92.0,98.0,116.0,127.0,150.0,158.0,165.0,205.0,239.0,279.0,323.0,370.0,452.0,488.0,582.0,678.0,766.0,860.0,994.0,1182.0,1381.0,1630.0,1846.0,2128.0,2408.0,2686.0,3140.0,3622.0,3488.0,3278.0,2958.0,2615.0,2338.0,2084.0,1925.0,1788.0,1597.0,1465.0,1335.0,1216.0,1078.0,946.0,845.0,761.0,694.0,610.0,547.0,513.0,451.0,384.0,351.0,327.0,285.0,264.0,238.0,222.0,212.0,192.0,168.0,158.0,126.0
5.0,5.0,8.0,11.0,12.0,11.0,11.0,13.0,16.0,16.0,19.0,24.0,31.0,30.0,36.0,43.0,49.0,59.0,71.0,80.0,99.0,115.0,122.0,149.0,161.0,187.0,230.0,277.0,323.0,366.0,405.0,469.0,534.0,624.0,740.0,851.0,1010.0,1160.0,1301.0,1485.0,1688.0,1918.0,2167.0,2495.0,2881.0,3270.0,3775.0,3586.0,3308.0,2976.0,2671.0,2344.0,2163.0,1987.0,1809.0,1649.0,1452.0,1311.0,1188.0,1048.0,972.0,857.0,759.0,666.0,560.0,504.0,472.0,423.0,391.0,351.0,325.0,302.0,268.0,245.0,219.0,203.0,179.0,167.0,157.0,144.0
5.0,5.0,6.0,8.0,5.0,6.0,8.0,7.0,6.0,6.0,8.0,11.0,17.0,20.0,22.0,23.0,26.0,32.0,33.0,40.0,40.0,47.0,58.0,64.0,74.0,81.0,87.0,110.0,125.0,144.0,178.0,219.0,257.0,297.0,335.0,366.0,450.0,495.0,555.0,647.0,734.0,860.0,978.0,1155.0,1356.0,1534.0,1807.0,1707.0,1593.0,1427.0,1286.0,1138.0,1009.0,909.0,825.0,761.0,707.0,653.0,600.0,551.0,498.0,441.0,404.0,343.0,308.0,270.0,253.0,245.0,213.0,198.0,179.0,157.0,139.0,119.0,103.0,98.0,78.0,62.0,60.0,62.0
5.0,8.0,8.0,10.0,9.0,14.0,14.0,13.0,14.0,15.0,18.0,18.0,22.0,26.0,35.0,44.0,46.0,55.0,58.0,68.0,69.0,91.0,108.0,120.0,145.0,166.0,195.0,211.0,239.0,264.0,281.0,341.0,395.0,454.0,519.0,580.0,657.0,768.0,870.0,994.0,1183.0,1372.0,1511.0,1782.0,2077.0,2408.0,2749.0,2606.0,2392.0,2134.0,1889.0,1721.0,1554.0,1435.0,1315.0,1198.0,1062.0,961.0,890.0,793.0,737.0,643.0,606.0,520.0,485.0,434.0,389.0,337.0,306.0,285.0,248.0,224.0,222.0,209.0,193.0,179.0,156.0,139.0,122.0,109.0
