499995.0,499995.0,499995.0,499995.0,499993.0,499992.0,499988.0,499986.0,499984.0,499982.0,499978.0,499973.0,499968.0,499963.0,499955.0,499949.0,499941.0,499933.0,499917.0,499907.0,499893.0,499871.0,499836.0,499810.0,499768.0,499721.0,499679.0,499607.0,499523.0,499442.0,499329.0,499181.0,498999.0,498941.0,498882.0,498814.0,498747.0,498679.0,498630.0,498578.0,498535.0,498487.0,498447.0,498416.0,498387.0,498354.0,498333.0,498311.0,498295.0,498275.0,498260.0,498246.0,498233.0,498228.0,498216.0,498208.0,498197.0,498189.0,498180.0,498167.0,498160.0,498157.0,498152.0,498147.0,498138.0,498136.0
499995.0,499994.0,499994.0,499993.0,499990.0,499987.0,499986.0,499981.0,499979.0,499973.0,499961.0,499955.0,499944.0,499929.0,499919.0,499900.0,499877.0,499864.0,499835.0,499794.0,499744.0,499698.0,499631.0,499550.0,499460.0,499358.0,499244.0,499089.0,498886.0,498676.0,498424.0,498124.0,497752.0,497623.0,497484.0,497338.0,497211.0,497107.0,497004.0,496905.0,496812.0,496724.0,496638.0,496566.0,496505.0,496459.0,496417.0,496361.0,496322.0,496292.0,496258.0,496229.0,496198.0,496178.0,496152.0,496138.0,496119.0,496103.0,496085.0,496077.0,496069.0,496061.0,496056.0,496047.0,496041.0,496033.0
499995.0,499992.0,499991.0,499990.0,499989.0,499988.0,499987.0,499987.0,499986.0,499984.0,499982.0,499980.0,499976.0,499971.0,499965.0,499960.0,499951.0,499943.0,499936.0,499926.0,499913.0,499895.0,499882.0,499860.0,499834.0,499799.0,499768.0,499731.0,499678.0,499602.0,499522.0,499410.0,499285.0,499245.0,499193.0,499158.0,499117.0,499066.0,499011.0,498981.0,498949.0,498926.0,498895.0,498867.0,498849.0,498833.0,498819.0,498808.0,498789.0,498770.0,498758.0,498741.0,498730.0,498722.0,498711.0,498701.0,498694.0,498691.0,498685.0,498684.0,498681.0,498677.0,498676.0,498672.0,498671.0,498668.0
499995.0,499994.0,499994.0,499992.0,499990.0,499987.0,499984.0,499981.0,499976.0,499972.0,499961.0,499949.0,499940.0,499929.0,499915.0,499892.0,499874.0,499845.0,499815.0,499775.0,499719.0,499635.0,499562.0,499464.0,499356.0,499224.0,499069.0,498889.0,498657.0,498362.0,498047.0,497650.0,497125.0,496946.0,496769.0,496587.0,496411.0,496265.0,496121.0,495958.0,495822.0,495687.0,495572.0,495471.0,495360.0,495270.0,495195.0,495138.0,495080.0,495021.0,494970.0,494923.0,494875.0,494827.0,494799.0,494761.0,494723.0,494690.0,494654.0,494634.0,494599.0,494575.0,494554.0,494536.0,494517.0,494504.0
499995.0,499995.0,499993.0,499991.0,499989.0,499988.0,499982.0,499981.0,499976.0,499969.0,499964.0,499957.0,499947.0,499938.0,499926.0,499911.0,499894.0,499868.0,499835.0,499804.0,499771.0,499734.0,499669.0,499600.0,499518.0,499424.0,499313.0,499178.0,499014.0,498828.0,498610.0,498331.0,497998.0,497862.0,497732.0,497611.0,497478.0,497372.0,497273.0,497165.0,497075.0,496995.0,496917.0,496831.0,496766.0,496705.0,496656.0,496609.0,496554.0,496515.0,496470.0,496432.0,496401.0,496376.0,496348.0,496328.0,496315.0,496296.0,496273.0,496260.0,496249.0,496237.0,496226.0,496213.0,496200.0,496192.0
499995.0,499994.0,499993.0,499990.0,499986.0,499983.0,499981.0,499981.0,499979.0,499975.0,499967.0,499958.0,499954.0,499947.0,499936.0,499919.0,499906.0,499891.0,499864.0,499836.0,499797.0,499762.0,499728.0,499677.0,499624.0,499554.0,499456.0,499342.0,499223.0,499076.0,498915.0,498683.0,498417.0,498339.0,498236.0,498136.0,498037.0,497953.0,497865.0,497794.0,497724.0,497652.0,497602.0,497554.0,497506.0,497458.0,497413.0,497362.0,497329.0,497293.0,497265.0,497242.0,497224.0,497201.0,497180.0,497168.0,497152.0,497137.0,497120.0,497108.0,497100.0,497090.0,497080.0,497067.0,497061.0,497055.0
499995.0,499995.0,499995.0,499992.0,499991.0,499991.0,499990.0,499990.0,499988.0,499985.0,499982.0,499981.0,499981.0,499976.0,499972.0,499967.0,499957.0,499946.0,499932.0,499918.0,499900.0,499889.0,499874.0,499841.0,499810.0,499776.0,499736.0,499676.0,499622.0,499549.0,499471.0,499377.0,499267.0,499213.0,499173.0,499125.0,499079.0,499033.0,498994.0,498960.0,498930.0,498904.0,498885.0,498858.0,498835.0,498813.0,498785.0,498773.0,498760.0,498746.0,498739.0,498722.0,498710.0,498703.0,498687.0,498680.0,498671.0,498668.0,498664.0,498663.0,498656.0,498652.0,498649.0,498647.0,498645.0,498645.0
499995.0,499994.0,499992.0,499991.0,499989.0,499986.0,499984.0,499980.0,499977.0,499973.0,499967.0,499955.0,499943.0,499932.0,499908.0,499889.0,499865.0,499838.0,499802.0,499750.0,499699.0,499636.0,499551.0,499444.0,499330.0,499192.0,499009.0,498792.0,498540.0,498236.0,497860.0,497393.0,496825.0,496610.0,496391.0,496186.0,495975.0,495776.0,495575.0,495423.0,495279.0,495145.0,495042.0,494937.0,494819.0,494737.0,494646.0,494569.0,494512.0,494457.0,494393.0,494352.0,494304.0,494259.0,494223.0,494193.0,494163.0,494123.0,494092.0,494069.0,494046.0,494015.0,493993.0,493975.0,493956.0,493937.0
499995.0,499995.0,499991.0,499988.0,499986.0,499981.0,499976.0,499970.0,499966.0,499956.0,499944.0,499932.0,499922.0,499906.0,499890.0,499864.0,499831.0,499791.0,499742.0,499692.0,499637.0,499551.0,499463.0,499357.0,499222.0,499075.0,498870.0,498646.0,498360.0,498002.0,497614.0,497103.0,496526.0,496312.0,496107.0,495874.0,495674.0,495496.0,495284.0,495110.0,494958.0,494823.0,494689.0,494572.0,494475.0,494363.0,494275.0,494199.0,494115.0,494055.0,493995.0,493934.0,493881.0,493847.0,493809.0,493777.0,493748.0,493711.0,493675.0,493647.0,493621.0,493605.0,493584.0,493566.0,493547.0,493525.0
499995.0,499995.0,499994.0,499992.0,499992.0,499990.0,499988.0,499987.0,499986.0,499985.0,499977.0,499972.0,499966.0,499956.0,499947.0,499939.0,499931.0,499914.0,499896.0,499876.0,499847.0,499815.0,499789.0,499744.0,499704.0,499651.0,499579.0,499493.0,499386.0,499265.0,499115.0,498933.0,498742.0,498656.0,498567.0,498501.0,498435.0,498363.0,498297.0,498239.0,498180.0,498118.0,498063.0,498011.0,497970.0,497938.0,497898.0,497868.0,497846.0,497813.0,497792.0,497768.0,497753.0,497734.0,497720.0,497704.0,497688.0,497671.0,497668.0,497661.0,497655.0,497645.0,497637.0,497627.0,497624.0,497619.0
