0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,4.0,5.0,6.0,6.0,7.0,6.0,7.0,8.0,8.0,11.0,12.0,11.0,12.0,17.0,18.0,26.0,31.0,33.0,41.0,48.0,55.0,57.0,69.0,94.0,96.0,106.0,112.0,126.0,143.0,154.0,161.0,163.0,173.0,202.0,193.0,210.0,217.0,239.0,243.0,241.0,240.0,246.0,263.0,260.0,263.0,273.0,270.0,276.0,260.0,250.0,249.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,4.0,5.0,5.0,5.0,5.0,6.0,7.0,10.0,13.0,13.0,14.0,15.0,12.0,13.0,16.0,24.0,31.0,37.0,48.0,60.0,68.0,79.0,82.0,103.0,124.0,143.0,154.0,176.0,206.0,222.0,232.0,242.0,252.0,266.0,288.0,302.0,319.0,321.0,332.0,335.0,322.0,336.0,338.0,338.0,349.0,349.0,355.0,347.0,351.0,350.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,4.0,3.0,3.0,4.0,5.0,7.0,7.0,6.0,5.0,8.0,10.0,8.0,13.0,18.0,24.0,27.0,31.0,40.0,45.0,52.0,66.0,65.0,86.0,90.0,99.0,110.0,119.0,131.0,146.0,156.0,152.0,159.0,158.0,171.0,190.0,196.0,202.0,204.0,210.0,222.0,210.0,224.0,216.0,213.0,213.0,216.0,211.0,217.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,4.0,4.0,7.0,6.0,6.0,9.0,6.0,6.0,7.0,7.0,9.0,7.0,10.0,13.0,16.0,19.0,24.0,30.0,31.0,37.0,39.0,55.0,59.0,68.0,89.0,93.0,97.0,105.0,113.0,135.0,152.0,164.0,179.0,190.0,202.0,206.0,209.0,226.0,231.0,235.0,235.0,236.0,239.0,238.0,236.0,227.0,241.0,237.0,234.0,230.0,224.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,6.0,7.0,7.0,6.0,7.0,10.0,18.0,20.0,23.0,27.0,32.0,36.0,46.0,52.0,58.0,65.0,87.0,101.0,113.0,132.0,147.0,163.0,180.0,185.0,209.0,219.0,232.0,244.0,253.0,254.0,246.0,252.0,271.0,275.0,285.0,287.0,291.0,298.0,299.0,298.0,298.0,272.0,268.0,278.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,4.0,7.0,6.0,7.0,9.0,11.0,11.0,13.0,18.0,16.0,16.0,22.0,33.0,30.0,35.0,39.0,41.0,49.0,61.0,80.0,96.0,118.0,130.0,144.0,155.0,181.0,202.0,233.0,235.0,261.0,269.0,291.0,315.0,329.0,335.0,343.0,355.0,366.0,374.0,373.0,385.0,375.0,388.0,387.0,381.0,381.0,376.0,370.0,366.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,4.0,5.0,5.0,6.0,13.0,17.0,18.0,26.0,27.0,29.0,36.0,38.0,46.0,63.0,76.0,92.0,102.0,120.0,129.0,140.0,155.0,161.0,171.0,179.0,183.0,190.0,207.0,210.0,200.0,202.0,203.0,209.0,220.0,215.0,211.0,212.0,206.0,214.0,226.0,222.0,221.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,4.0,3.0,6.0,7.0,6.0,5.0,10.0,9.0,14.0,17.0,23.0,37.0,42.0,42.0,60.0,64.0,69.0,76.0,79.0,95.0,98.0,111.0,113.0,124.0,139.0,151.0,164.0,173.0,171.0,185.0,193.0,198.0,201.0,207.0,214.0,220.0,223.0,210.0,210.0,203.0,203.0,204.0,195.0,190.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,3.0,7.0,9.0,10.0,12.0,14.0,12.0,16.0,15.0,21.0,22.0,26.0,31.0,32.0,41.0,50.0,63.0,66.0,74.0,89.0,106.0,123.0,126.0,135.0,146.0,168.0,186.0,207.0,231.0,251.0,240.0,258.0,274.0,287.0,295.0,288.0,285.0,288.0,283.0,291.0,296.0,300.0,283.0,285.0,281.0,286.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,2.0,3.0,4.0,4.0,4.0,3.0,3.0,5.0,5.0,8.0,8.0,10.0,12.0,15.0,17.0,21.0,21.0,24.0,30.0,44.0,53.0,63.0,58.0,70.0,80.0,84.0,93.0,111.0,119.0,124.0,132.0,130.0,135.0,134.0,135.0,143.0,149.0,150.0,154.0,160.0,156.0,163.0,160.0,161.0,157.0,161.0,158.0
