5.0,5.0,4.0,3.0,4.0,3.0,7.0,9.0,10.0,10.0,11.0,17.0,24.0,30.0,35.0,40.0,44.0,49.0,57.0,60.0,79.0,92.0,103.0,117.0,144.0,161.0,205.0,240.0,290.0,340.0,382.0,440.0,506.0,574.0,672.0,786.0,922.0,1099.0,1342.0,1570.0,1864.0,2202.0,2604.0,3029.0,3553.0,3432.0,3176.0,2853.0,2564.0,2277.0,2060.0,1900.0,1719.0,1588.0,1439.0,1351.0,1242.0,1109.0,1013.0,915.0,845.0,752.0,723.0,634.0,562.0,530.0,472.0,436.0,407.0,362.0,324.0,294.0,269.0,255.0,231.0,212.0,189.0,153.0
5.0,6.0,6.0,7.0,8.0,7.0,4.0,6.0,10.0,16.0,22.0,23.0,28.0,37.0,43.0,50.0,64.0,66.0,79.0,83.0,99.0,125.0,143.0,174.0,188.0,224.0,278.0,331.0,375.0,442.0,511.0,599.0,739.0,852.0,988.0,1178.0,1432.0,1728.0,2002.0,2320.0,2773.0,3274.0,3847.0,4543.0,5329.0,5143.0,4803.0,4385.0,3958.0,3590.0,3249.0,2956.0,2694.0,2502.0,2263.0,2100.0,1969.0,1765.0,1611.0,1480.0,1347.0,1214.0,1073.0,985.0,885.0,799.0,757.0,671.0,603.0,558.0,518.0,460.0,415.0,380.0,358.0,332.0,292.0,270.0
5.0,8.0,9.0,9.0,10.0,10.0,11.0,8.0,8.0,10.0,13.0,15.0,19.0,22.0,24.0,28.0,31.0,42.0,48.0,49.0,56.0,65.0,80.0,94.0,108.0,129.0,154.0,189.0,211.0,264.0,320.0,381.0,454.0,524.0,619.0,734.0,873.0,1040.0,1177.0,1401.0,1672.0,1968.0,2316.0,2705.0,3124.0,3013.0,2806.0,2548.0,2306.0,2099.0,1853.0,1656.0,1517.0,1409.0,1320.0,1211.0,1134.0,1047.0,941.0,866.0,795.0,716.0,659.0,593.0,535.0,479.0,419.0,371.0,331.0,306.0,289.0,273.0,254.0,212.0,194.0,168.0,159.0,138.0
5.0,6.0,4.0,6.0,7.0,9.0,11.0,12.0,15.0,16.0,18.0,20.0,22.0,26.0,35.0,43.0,50.0,52.0,64.0,84.0,99.0,130.0,156.0,184.0,226.0,268.0,300.0,362.0,420.0,479.0,554.0,652.0,770.0,887.0,1045.0,1227.0,1462.0,1745.0,2055.0,2386.0,2828.0,3337.0,3978.0,4669.0,5555.0,5370.0,5038.0,4581.0,4042.0,3615.0,3241.0,2964.0,2700.0,2463.0,2221.0,2059.0,1891.0,1674.0,1525.0,1420.0,1316.0,1206.0,1083.0,992.0,873.0,787.0,722.0,668.0,603.0,520.0,471.0,409.0,370.0,329.0,295.0,262.0,237.0,209.0
5.0,5.0,6.0,7.0,7.0,5.0,7.0,9.0,11.0,12.0,13.0,15.0,17.0,19.0,26.0,31.0,35.0,43.0,53.0,53.0,65.0,84.0,92.0,116.0,135.0,175.0,191.0,223.0,275.0,329.0,400.0,494.0,576.0,672.0,767.0,914.0,1083.0,1291.0,1547.0,1855.0,2175.0,2547.0,3019.0,3480.0,4162.0,4023.0,3744.0,3425.0,3130.0,2796.0,2528.0,2354.0,2133.0,1963.0,1817.0,1623.0,1509.0,1358.0,1240.0,1087.0,970.0,862.0,790.0,712.0,663.0,606.0,568.0,493.0,435.0,370.0,339.0,305.0,279.0,262.0,237.0,226.0,208.0,187.0
5.0,6.0,7.0,9.0,13.0,14.0,14.0,14.0,13.0,17.0,24.0,33.0,33.0,36.0,47.0,54.0,63.0,79.0,92.0,100.0,111.0,129.0,160.0,170.0,221.0,259.0,299.0,366.0,446.0,544.0,662.0,754.0,898.0,1046.0,1237.0,1505.0,1760.0,2077.0,2479.0,2965.0,3458.0,4054.0,4783.0,5655.0,6623.0,6401.0,5979.0,5480.0,4884.0,4437.0,4028.0,3621.0,3335.0,3016.0,2795.0,2533.0,2292.0,2054.0,1840.0,1629.0,1457.0,1300.0,1183.0,1085.0,1005.0,896.0,817.0,787.0,719.0,666.0,600.0,551.0,478.0,428.0,386.0,353.0,293.0,279.0
5.0,5.0,5.0,7.0,8.0,7.0,6.0,4.0,6.0,7.0,10.0,9.0,7.0,11.0,14.0,16.0,24.0,30.0,42.0,49.0,64.0,69.0,88.0,107.0,127.0,141.0,160.0,197.0,225.0,252.0,287.0,325.0,384.0,451.0,566.0,646.0,796.0,943.0,1098.0,1323.0,1527.0,1772.0,2082.0,2472.0,2885.0,2807.0,2658.0,2383.0,2099.0,1901.0,1718.0,1571.0,1444.0,1333.0,1236.0,1123.0,1018.0,912.0,864.0,782.0,704.0,637.0,545.0,496.0,440.0,408.0,370.0,337.0,314.0,278.0,252.0,230.0,206.0,192.0,179.0,155.0,152.0,141.0
5.0,6.0,8.0,8.0,9.0,9.0,12.0,9.0,10.0,10.0,12.0,13.0,15.0,20.0,20.0,20.0,24.0,32.0,39.0,46.0,56.0,61.0,73.0,75.0,95.0,122.0,135.0,157.0,184.0,212.0,264.0,303.0,358.0,430.0,526.0,648.0,745.0,884.0,1029.0,1179.0,1418.0,1680.0,2016.0,2378.0,2726.0,2632.0,2477.0,2291.0,2096.0,1944.0,1756.0,1605.0,1468.0,1323.0,1211.0,1073.0,967.0,889.0,787.0,701.0,662.0,591.0,536.0,489.0,426.0,419.0,379.0,355.0,313.0,279.0,248.0,219.0,207.0,194.0,186.0,171.0,149.0,142.0
5.0,5.0,8.0,11.0,12.0,11.0,11.0,13.0,16.0,16.0,19.0,24.0,31.0,35.0,36.0,43.0,54.0,69.0,72.0,88.0,113.0,132.0,133.0,146.0,185.0,227.0,273.0,327.0,376.0,445.0,514.0,589.0,686.0,820.0,970.0,1151.0,1321.0,1554.0,1804.0,2156.0,2534.0,2998.0,3569.0,4209.0,4981.0,4827.0,4525.0,4123.0,3668.0,3371.0,3145.0,2813.0,2565.0,2366.0,2170.0,1979.0,1787.0,1633.0,1490.0,1349.0,1205.0,1105.0,992.0,892.0,783.0,717.0,656.0,608.0,533.0,492.0,443.0,400.0,380.0,355.0,315.0,282.0,256.0,238.0
5.0,5.0,6.0,8.0,5.0,6.0,8.0,7.0,6.0,6.0,13.0,16.0,20.0,25.0,25.0,30.0,36.0,39.0,42.0,49.0,61.0,67.0,78.0,86.0,98.0,99.0,116.0,131.0,159.0,189.0,235.0,268.0,289.0,341.0,401.0,488.0,582.0,659.0,789.0,909.0,1081.0,1254.0,1474.0,1720.0,2050.0,2036.0,1914.0,1749.0,1564.0,1402.0,1261.0,1149.0,1053.0,963.0,870.0,779.0,710.0,652.0,601.0,549.0,492.0,437.0,388.0,361.0,312.0,288.0,270.0,244.0,236.0,214.0,187.0,179.0,164.0,151.0,136.0,120.0,115.0,93.0
5.0,8.0,8.0,10.0,9.0,14.0,15.0,11.0,12.0,13.0,15.0,14.0,15.0,15.0,13.0,18.0,27.0,32.0,42.0,53.0,65.0,73.0,83.0,99.0,125.0,156.0,172.0,220.0,273.0,321.0,377.0,444.0,512.0,608.0,722.0,841.0,991.0,1162.0,1414.0,1694.0,1996.0,2343.0,2828.0,3323.0,3956.0,3809.0,3552.0,3255.0,2949.0,2700.0,2459.0,2224.0,2021.0,1858.0,1661.0,1529.0,1401.0,1250.0,1130.0,1055.0,932.0,822.0,757.0,704.0,647.0,636.0,608.0,544.0,482.0,418.0,375.0,342.0,310.0,288.0,255.0,221.0,213.0,199.0
5.0,7.0,9.0,9.0,8.0,8.0,11.0,12.0,13.0,16.0,16.0,16.0,20.0,19.0,22.0,29.0,41.0,52.0,67.0,79.0,90.0,102.0,120.0,145.0,171.0,200.0,252.0,291.0,338.0,394.0,445.0,524.0,632.0,760.0,915.0,1049.0,1230.0,1470.0,1748.0,2096.0,2490.0,2935.0,3453.0,4097.0,4853.0,4733.0,4469.0,4063.0,3626.0,3269.0,2995.0,2714.0,2499.0,2296.0,2091.0,1895.0,1699.0,1593.0,1432.0,1276.0,1154.0,1034.0,945.0,852.0,765.0,705.0,625.0,593.0,538.0,470.0,411.0,360.0,344.0,320.0,295.0,275.0,231.0,207.0
5.0,7.0,9.0,14.0,17.0,18.0,23.0,18.0,23.0,23.0,26.0,30.0,42.0,59.0,69.0,98.0,123.0,140.0,173.0,205.0,229.0,276.0,334.0,420.0,493.0,577.0,687.0,832.0,971.0,1143.0,1336.0,1568.0,1839.0,2135.0,2445.0,2908.0,3372.0,3972.0,4692.0,5500.0,6486.0,7612.0,8834.0,10325.0,12131.0,11622.0,10815.0,9756.0,8749.0,7925.0,7175.0,6517.0,5950.0,5396.0,4919.0,4483.0,4117.0,3733.0,3381.0,2987.0,2689.0,2463.0,2190.0,1968.0,1754.0,1599.0,1435.0,1257.0,1164.0,1037.0,927.0,832.0,771.0,689.0,637.0,584.0,520.0,483.0
5.0,7.0,8.0,9.0,8.0,8.0,9.0,12.0,15.0,19.0,22.0,22.0,28.0,32.0,32.0,37.0,45.0,60.0,71.0,81.0,104.0,122.0,153.0,194.0,220.0,252.0,320.0,377.0,443.0,535.0,615.0,697.0,833.0,998.0,1150.0,1353.0,1630.0,1897.0,2185.0,2581.0,2990.0,3582.0,4280.0,5063.0,5990.0,5751.0,5429.0,4873.0,4318.0,3954.0,3473.0,3249.0,2924.0,2653.0,2409.0,2168.0,1990.0,1791.0,1639.0,1515.0,1311.0,1183.0,1077.0,958.0,847.0,779.0,690.0,618.0,542.0,496.0,454.0,405.0,366.0,321.0,308.0,265.0,248.0,229.0
5.0,8.0,11.0,12.0,13.0,17.0,17.0,22.0,25.0,28.0,32.0,32.0,39.0,43.0,54.0,61.0,78.0,95.0,102.0,125.0,142.0,150.0,181.0,213.0,252.0,298.0,364.0,435.0,527.0,621.0,737.0,874.0,1000.0,1189.0,1374.0,1597.0,1862.0,2209.0,2641.0,3059.0,3659.0,4319.0,5157.0,6032.0,7071.0,6821.0,6387.0,5786.0,5206.0,4716.0,4278.0,3862.0,3591.0,3301.0,3043.0,2772.0,2465.0,2204.0,1982.0,1824.0,1688.0,1528.0,1358.0,1221.0,1087.0,981.0,884.0,780.0,708.0,621.0,554.0,502.0,444.0,406.0,372.0,365.0,328.0,299.0
5.0,7.0,10.0,11.0,13.0,12.0,11.0,17.0,24.0,28.0,35.0,42.0,46.0,54.0,65.0,73.0,96.0,113.0,127.0,135.0,164.0,189.0,216.0,246.0,284.0,331.0,400.0,472.0,552.0,673.0,799.0,968.0,1115.0,1347.0,1612.0,1889.0,2243.0,2621.0,3097.0,3584.0,4209.0,5001.0,5855.0,6885.0,8164.0,7833.0,7368.0,6759.0,6116.0,5430.0,4856.0,4411.0,4034.0,3728.0,3447.0,3143.0,2838.0,2594.0,2363.0,2148.0,1892.0,1691.0,1512.0,1332.0,1198.0,1110.0,1003.0,910.0,845.0,767.0,698.0,651.0,602.0,535.0,493.0,448.0,406.0,356.0
5.0,6.0,7.0,6.0,8.0,10.0,11.0,13.0,11.0,12.0,15.0,19.0,21.0,23.0,26.0,33.0,39.0,39.0,52.0,63.0,72.0,92.0,111.0,131.0,155.0,179.0,202.0,250.0,296.0,359.0,431.0,506.0,590.0,682.0,814.0,950.0,1137.0,1334.0,1573.0,1882.0,2234.0,2681.0,3184.0,3748.0,4458.0,4326.0,3967.0,3602.0,3189.0,2834.0,2557.0,2365.0,2175.0,2027.0,1849.0,1697.0,1528.0,1383.0,1264.0,1140.0,1010.0,915.0,841.0,739.0,666.0,598.0,540.0,469.0,435.0,389.0,343.0,295.0,272.0,240.0,225.0,202.0,181.0,167.0
5.0,5.0,6.0,5.0,4.0,4.0,5.0,4.0,8.0,6.0,8.0,12.0,11.0,13.0,12.0,13.0,17.0,17.0,18.0,22.0,23.0,32.0,42.0,47.0,54.0,64.0,77.0,91.0,109.0,135.0,165.0,192.0,210.0,245.0,294.0,346.0,430.0,519.0,615.0,714.0,833.0,987.0,1210.0,1455.0,1697.0,1641.0,1557.0,1424.0,1301.0,1213.0,1082.0,958.0,891.0,814.0,738.0,672.0,616.0,555.0,517.0,472.0,447.0,410.0,370.0,344.0,316.0,273.0,246.0,223.0,194.0,173.0,160.0,154.0,138.0,125.0,112.0,99.0,91.0,80.0
5.0,7.0,8.0,10.0,14.0,16.0,18.0,16.0,18.0,19.0,23.0,30.0,33.0,42.0,56.0,65.0,82.0,95.0,99.0,120.0,147.0,162.0,197.0,249.0,288.0,339.0,426.0,502.0,588.0,712.0,856.0,1025.0,1218.0,1443.0,1709.0,2032.0,2425.0,2858.0,3381.0,4014.0,4696.0,5468.0,6382.0,7507.0,8929.0,8522.0,7989.0,7228.0,6434.0,5737.0,5180.0,4666.0,4288.0,3960.0,3613.0,3306.0,2956.0,2665.0,2422.0,2195.0,1957.0,1723.0,1520.0,1363.0,1249.0,1156.0,1011.0,905.0,823.0,756.0,694.0,649.0,579.0,527.0,477.0,428.0,367.0,337.0
5.0,6.0,6.0,6.0,7.0,10.0,13.0,14.0,22.0,25.0,28.0,32.0,49.0,57.0,74.0,84.0,104.0,119.0,136.0,164.0,176.0,219.0,271.0,321.0,377.0,445.0,547.0,649.0,752.0,881.0,1062.0,1247.0,1470.0,1736.0,2084.0,2397.0,2812.0,3340.0,3973.0,4698.0,5436.0,6466.0,7530.0,8856.0,10366.0,9962.0,9382.0,8553.0,7720.0,6924.0,6294.0,5759.0,5239.0,4776.0,4383.0,3972.0,3589.0,3255.0,2927.0,2608.0,2332.0,2118.0,1919.0,1718.0,1524.0,1387.0,1251.0,1134.0,1044.0,963.0,862.0,804.0,739.0,673.0,617.0,563.0,479.0,402.0
5.0,6.0,10.0,12.0,12.0,11.0,13.0,13.0,16.0,18.0,22.0,29.0,34.0,37.0,43.0,51.0,61.0,67.0,79.0,96.0,120.0,152.0,172.0,200.0,226.0,281.0,339.0,414.0,479.0,570.0,676.0,800.0,935.0,1072.0,1245.0,1454.0,1683.0,2003.0,2423.0,2839.0,3325.0,3935.0,4612.0,5414.0,6392.0,6159.0,5807.0,5280.0,4741.0,4244.0,3844.0,3500.0,3197.0,2871.0,2613.0,2447.0,2240.0,2039.0,1866.0,1692.0,1534.0,1385.0,1268.0,1152.0,1050.0,950.0,844.0,740.0,666.0,626.0,573.0,528.0,483.0,440.0,412.0,377.0,345.0,314.0
5.0,5.0,4.0,5.0,7.0,11.0,11.0,13.0,15.0,16.0,22.0,29.0,33.0,43.0,58.0,59.0,69.0,70.0,75.0,92.0,102.0,121.0,141.0,165.0,201.0,229.0,277.0,310.0,354.0,413.0,497.0,588.0,749.0,899.0,1068.0,1256.0,1462.0,1763.0,2064.0,2428.0,2873.0,3356.0,3932.0,4626.0,5433.0,5214.0,4850.0,4442.0,4084.0,3703.0,3338.0,3097.0,2890.0,2650.0,2456.0,2195.0,1996.0,1847.0,1668.0,1514.0,1355.0,1207.0,1129.0,1007.0,929.0,817.0,721.0,653.0,600.0,523.0,473.0,421.0,394.0,356.0,334.0,321.0,292.0,259.0
