499995.0,499995.0,499995.0,499995.0,499993.0,499992.0,499989.0,499988.0,499987.0,499985.0,499984.0,499980.0,499977.0,499972.0,499964.0,499961.0,499959.0,499955.0,499951.0,499947.0,499944.0,499939.0,499930.0,499920.0,499910.0,499906.0,499894.0,499884.0,499868.0,499852.0,499835.0,499819.0,499803.0,499778.0,499757.0,499725.0,499685.0,499650.0,499610.0,499543.0,499496.0,499438.0,499369.0,499338.0,499312.0,499287.0,499263.0,499242.0,499215.0,499194.0,499181.0,499164.0,499153.0,499140.0,499130.0,499116.0,499108.0,499102.0,499091.0,499088.0,499080.0,499077.0,499076.0,499072.0,499071.0,499070.0,499068.0,499065.0,499064.0,499063.0,499061.0,499061.0,499060.0,499060.0,499059.0,499059.0
499995.0,499994.0,499994.0,499994.0,499993.0,499992.0,499991.0,499990.0,499990.0,499990.0,499989.0,499989.0,499987.0,499985.0,499983.0,499982.0,499982.0,499981.0,499980.0,499978.0,499975.0,499975.0,499974.0,499972.0,499969.0,499968.0,499967.0,499965.0,499961.0,499959.0,499958.0,499956.0,499950.0,499947.0,499944.0,499940.0,499939.0,499933.0,499929.0,499926.0,499923.0,499919.0,499916.0,499911.0,499909.0,499906.0,499903.0,499900.0,499895.0,499890.0,499889.0,499889.0,499887.0,499887.0,499887.0,499886.0,499886.0,499886.0,499886.0,499886.0,499885.0,499885.0,499884.0,499883.0,499883.0,499882.0,499882.0,499882.0,499882.0,499881.0,499881.0,499881.0,499881.0,499881.0,499881.0,499881.0
499995.0,499993.0,499991.0,499991.0,499989.0,499988.0,499986.0,499985.0,499982.0,499980.0,499975.0,499971.0,499965.0,499962.0,499954.0,499949.0,499940.0,499931.0,499923.0,499915.0,499903.0,499893.0,499875.0,499858.0,499839.0,499818.0,499788.0,499759.0,499730.0,499700.0,499673.0,499636.0,499583.0,499540.0,499494.0,499448.0,499383.0,499313.0,499237.0,499159.0,499068.0,498948.0,498818.0,498774.0,498729.0,498691.0,498647.0,498605.0,498563.0,498529.0,498500.0,498474.0,498442.0,498427.0,498410.0,498391.0,498374.0,498358.0,498342.0,498333.0,498323.0,498319.0,498309.0,498305.0,498298.0,498297.0,498292.0,498287.0,498283.0,498281.0,498279.0,498276.0,498273.0,498269.0,498268.0,498267.0
499995.0,499994.0,499994.0,499993.0,499993.0,499991.0,499990.0,499986.0,499985.0,499982.0,499979.0,499971.0,499967.0,499962.0,499956.0,499949.0,499944.0,499935.0,499928.0,499921.0,499917.0,499904.0,499891.0,499883.0,499873.0,499864.0,499850.0,499830.0,499808.0,499790.0,499772.0,499744.0,499723.0,499698.0,499659.0,499624.0,499574.0,499514.0,499450.0,499391.0,499316.0,499227.0,499118.0,499081.0,499033.0,498987.0,498948.0,498914.0,498875.0,498839.0,498817.0,498780.0,498761.0,498748.0,498733.0,498716.0,498704.0,498696.0,498688.0,498679.0,498666.0,498659.0,498653.0,498650.0,498646.0,498642.0,498635.0,498627.0,498625.0,498621.0,498620.0,498619.0,498616.0,498616.0,498615.0,498611.0
499995.0,499995.0,499994.0,499993.0,499992.0,499991.0,499991.0,499991.0,499991.0,499989.0,499987.0,499987.0,499986.0,499985.0,499985.0,499985.0,499984.0,499984.0,499984.0,499983.0,499982.0,499981.0,499980.0,499980.0,499979.0,499979.0,499978.0,499977.0,499975.0,499974.0,499973.0,499971.0,499968.0,499968.0,499963.0,499961.0,499960.0,499960.0,499956.0,499954.0,499952.0,499947.0,499945.0,499943.0,499942.0,499939.0,499938.0,499937.0,499935.0,499935.0,499934.0,499934.0,499934.0,499934.0,499934.0,499934.0,499934.0,499934.0,499933.0,499933.0,499933.0,499933.0,499933.0,499933.0,499933.0,499933.0,499933.0,499933.0,499933.0,499933.0,499933.0,499933.0,499933.0,499933.0,499933.0,499933.0
499995.0,499994.0,499993.0,499990.0,499987.0,499986.0,499983.0,499981.0,499981.0,499974.0,499970.0,499965.0,499958.0,499952.0,499947.0,499943.0,499937.0,499931.0,499924.0,499917.0,499900.0,499881.0,499869.0,499860.0,499841.0,499815.0,499797.0,499765.0,499745.0,499721.0,499686.0,499657.0,499616.0,499566.0,499511.0,499454.0,499389.0,499322.0,499248.0,499161.0,499060.0,498962.0,498842.0,498805.0,498754.0,498716.0,498677.0,498638.0,498605.0,498574.0,498532.0,498505.0,498486.0,498466.0,498439.0,498419.0,498404.0,498383.0,498368.0,498359.0,498341.0,498336.0,498327.0,498314.0,498308.0,498303.0,498297.0,498295.0,498294.0,498291.0,498290.0,498288.0,498284.0,498283.0,498280.0,498280.0
499995.0,499995.0,499995.0,499993.0,499992.0,499991.0,499991.0,499991.0,499987.0,499985.0,499984.0,499983.0,499979.0,499970.0,499968.0,499961.0,499951.0,499944.0,499939.0,499930.0,499923.0,499914.0,499898.0,499884.0,499872.0,499858.0,499842.0,499812.0,499786.0,499758.0,499717.0,499677.0,499644.0,499604.0,499562.0,499509.0,499456.0,499406.0,499339.0,499274.0,499209.0,499106.0,498974.0,498926.0,498890.0,498856.0,498822.0,498783.0,498748.0,498711.0,498685.0,498671.0,498648.0,498633.0,498613.0,498604.0,498584.0,498571.0,498561.0,498551.0,498541.0,498531.0,498524.0,498522.0,498518.0,498514.0,498507.0,498500.0,498495.0,498491.0,498486.0,498482.0,498476.0,498472.0,498470.0,498469.0
499995.0,499994.0,499992.0,499991.0,499989.0,499986.0,499983.0,499982.0,499981.0,499981.0,499979.0,499978.0,499977.0,499976.0,499975.0,499975.0,499974.0,499974.0,499973.0,499973.0,499971.0,499971.0,499969.0,499967.0,499967.0,499966.0,499964.0,499961.0,499960.0,499959.0,499958.0,499956.0,499951.0,499946.0,499944.0,499942.0,499938.0,499935.0,499934.0,499930.0,499928.0,499924.0,499921.0,499919.0,499919.0,499919.0,499919.0,499919.0,499918.0,499918.0,499918.0,499918.0,499918.0,499918.0,499918.0,499918.0,499918.0,499918.0,499918.0,499918.0,499918.0,499918.0,499918.0,499918.0,499918.0,499918.0,499918.0,499918.0,499918.0,499918.0,499918.0,499918.0,499918.0,499918.0,499918.0,499918.0
499995.0,499995.0,499994.0,499991.0,499987.0,499986.0,499984.0,499983.0,499982.0,499976.0,499969.0,499967.0,499961.0,499958.0,499952.0,499949.0,499942.0,499930.0,499918.0,499909.0,499899.0,499888.0,499880.0,499865.0,499847.0,499831.0,499812.0,499790.0,499774.0,499749.0,499720.0,499679.0,499643.0,499600.0,499557.0,499507.0,499447.0,499377.0,499310.0,499232.0,499137.0,499042.0,498931.0,498885.0,498841.0,498792.0,498758.0,498721.0,498679.0,498647.0,498619.0,498593.0,498573.0,498556.0,498540.0,498527.0,498520.0,498511.0,498494.0,498482.0,498473.0,498458.0,498452.0,498445.0,498439.0,498432.0,498428.0,498425.0,498422.0,498417.0,498415.0,498414.0,498412.0,498411.0,498411.0,498410.0
499995.0,499995.0,499994.0,499992.0,499992.0,499990.0,499988.0,499987.0,499986.0,499985.0,499982.0,499980.0,499975.0,499974.0,499970.0,499966.0,499964.0,499957.0,499951.0,499943.0,499935.0,499926.0,499920.0,499916.0,499910.0,499901.0,499891.0,499877.0,499856.0,499838.0,499823.0,499810.0,499782.0,499754.0,499720.0,499684.0,499639.0,499588.0,499546.0,499485.0,499413.0,499343.0,499246.0,499201.0,499169.0,499139.0,499107.0,499085.0,499064.0,499029.0,499002.0,498988.0,498969.0,498950.0,498932.0,498913.0,498897.0,498883.0,498873.0,498862.0,498855.0,498847.0,498843.0,498830.0,498822.0,498817.0,498812.0,498807.0,498803.0,498800.0,498795.0,498792.0,498788.0,498782.0,498781.0,498780.0
