5.0,5.0,4.0,3.0,4.0,3.0,7.0,9.0,10.0,10.0,11.0,17.0,24.0,30.0,35.0,40.0,44.0,49.0,57.0,60.0,79.0,92.0,103.0,117.0,148.0,168.0,197.0,254.0,312.0,372.0,459.0,554.0,651.0,747.0,904.0,1073.0,1262.0,1494.0,1774.0,2055.0,2402.0,2853.0,3303.0,3194.0,3009.0,2785.0,2514.0,2262.0,2071.0,1893.0,1672.0,1587.0,1477.0,1359.0,1188.0,1081.0,971.0,878.0,824.0,780.0,694.0,656.0,593.0,522.0,460.0,440.0,408.0,367.0,332.0,302.0,254.0,248.0,237.0,214.0,202.0,179.0
5.0,6.0,6.0,7.0,8.0,7.0,4.0,6.0,10.0,16.0,22.0,23.0,28.0,37.0,43.0,50.0,64.0,66.0,79.0,83.0,99.0,125.0,143.0,174.0,188.0,224.0,278.0,331.0,375.0,442.0,511.0,599.0,739.0,852.0,979.0,1151.0,1359.0,1637.0,1925.0,2297.0,2742.0,3162.0,3690.0,3521.0,3361.0,3048.0,2769.0,2513.0,2261.0,2073.0,1898.0,1772.0,1649.0,1509.0,1373.0,1208.0,1098.0,1014.0,883.0,800.0,730.0,684.0,633.0,589.0,526.0,476.0,431.0,392.0,354.0,325.0,300.0,282.0,263.0,235.0,212.0,195.0
5.0,8.0,9.0,9.0,10.0,10.0,11.0,8.0,8.0,10.0,13.0,15.0,19.0,22.0,24.0,28.0,31.0,42.0,48.0,49.0,56.0,65.0,80.0,94.0,116.0,141.0,157.0,186.0,214.0,260.0,322.0,383.0,438.0,507.0,594.0,715.0,840.0,990.0,1183.0,1372.0,1635.0,1968.0,2324.0,2229.0,2107.0,1917.0,1697.0,1557.0,1389.0,1283.0,1162.0,1077.0,971.0,873.0,797.0,744.0,694.0,630.0,570.0,520.0,480.0,446.0,405.0,361.0,338.0,310.0,267.0,240.0,225.0,210.0,200.0,196.0,172.0,162.0,150.0,150.0
5.0,6.0,4.0,6.0,7.0,9.0,11.0,12.0,15.0,16.0,18.0,20.0,30.0,36.0,38.0,42.0,47.0,54.0,57.0,66.0,73.0,80.0,96.0,112.0,140.0,173.0,201.0,235.0,268.0,317.0,372.0,422.0,489.0,560.0,689.0,815.0,969.0,1125.0,1329.0,1615.0,1924.0,2240.0,2631.0,2569.0,2408.0,2221.0,1998.0,1798.0,1571.0,1421.0,1291.0,1185.0,1099.0,1005.0,929.0,829.0,750.0,698.0,650.0,611.0,579.0,511.0,463.0,419.0,423.0,401.0,356.0,317.0,288.0,252.0,219.0,202.0,182.0,171.0,155.0,151.0
5.0,5.0,6.0,7.0,7.0,5.0,7.0,9.0,11.0,12.0,13.0,15.0,17.0,19.0,26.0,31.0,35.0,43.0,53.0,53.0,65.0,84.0,92.0,116.0,135.0,173.0,193.0,229.0,284.0,353.0,429.0,521.0,646.0,766.0,871.0,1021.0,1179.0,1423.0,1665.0,1937.0,2249.0,2612.0,3064.0,2926.0,2751.0,2511.0,2229.0,2008.0,1840.0,1645.0,1527.0,1384.0,1256.0,1164.0,1034.0,929.0,859.0,795.0,717.0,658.0,581.0,543.0,505.0,447.0,386.0,361.0,330.0,299.0,280.0,248.0,220.0,195.0,173.0,169.0,159.0,150.0
5.0,6.0,7.0,9.0,13.0,14.0,14.0,14.0,13.0,17.0,24.0,33.0,33.0,36.0,47.0,54.0,63.0,79.0,92.0,100.0,111.0,129.0,160.0,170.0,221.0,259.0,299.0,366.0,446.0,541.0,656.0,781.0,925.0,1086.0,1302.0,1574.0,1892.0,2218.0,2626.0,3106.0,3670.0,4270.0,4960.0,4793.0,4553.0,4104.0,3666.0,3377.0,3007.0,2714.0,2492.0,2292.0,2100.0,1915.0,1696.0,1511.0,1370.0,1222.0,1134.0,1017.0,949.0,863.0,783.0,716.0,617.0,574.0,488.0,471.0,422.0,357.0,338.0,316.0,287.0,262.0,241.0,219.0
5.0,5.0,5.0,7.0,8.0,7.0,6.0,4.0,6.0,7.0,10.0,9.0,7.0,11.0,14.0,16.0,24.0,30.0,42.0,49.0,64.0,69.0,88.0,101.0,122.0,155.0,193.0,229.0,269.0,297.0,334.0,426.0,496.0,583.0,670.0,809.0,935.0,1128.0,1340.0,1590.0,1896.0,2243.0,2634.0,2532.0,2353.0,2142.0,1908.0,1735.0,1601.0,1490.0,1335.0,1257.0,1163.0,1077.0,1018.0,922.0,818.0,727.0,636.0,565.0,523.0,472.0,439.0,397.0,363.0,332.0,295.0,266.0,246.0,225.0,214.0,203.0,187.0,164.0,142.0,126.0
5.0,6.0,8.0,8.0,9.0,9.0,12.0,9.0,10.0,10.0,12.0,13.0,15.0,21.0,23.0,29.0,34.0,41.0,52.0,56.0,66.0,82.0,94.0,109.0,120.0,138.0,163.0,178.0,218.0,247.0,297.0,341.0,411.0,509.0,601.0,722.0,861.0,1018.0,1170.0,1424.0,1676.0,1973.0,2332.0,2248.0,2074.0,1894.0,1696.0,1555.0,1424.0,1267.0,1137.0,1084.0,977.0,895.0,804.0,730.0,649.0,575.0,536.0,499.0,453.0,411.0,382.0,342.0,303.0,289.0,268.0,244.0,217.0,199.0,175.0,155.0,137.0,136.0,124.0,113.0
5.0,5.0,8.0,11.0,12.0,11.0,11.0,13.0,16.0,16.0,19.0,24.0,31.0,35.0,36.0,43.0,54.0,69.0,72.0,88.0,113.0,132.0,133.0,146.0,185.0,227.0,273.0,327.0,373.0,424.0,484.0,583.0,680.0,827.0,983.0,1173.0,1442.0,1712.0,1973.0,2330.0,2715.0,3123.0,3594.0,3473.0,3251.0,3046.0,2742.0,2466.0,2280.0,2086.0,1887.0,1740.0,1587.0,1475.0,1307.0,1201.0,1073.0,1006.0,923.0,843.0,766.0,701.0,619.0,561.0,533.0,471.0,432.0,380.0,351.0,304.0,282.0,276.0,246.0,230.0,207.0,194.0
5.0,5.0,6.0,8.0,5.0,6.0,8.0,7.0,6.0,6.0,13.0,16.0,20.0,25.0,25.0,30.0,36.0,39.0,42.0,49.0,61.0,67.0,78.0,86.0,98.0,107.0,128.0,144.0,173.0,193.0,221.0,252.0,305.0,366.0,451.0,524.0,599.0,707.0,815.0,949.0,1131.0,1339.0,1578.0,1502.0,1401.0,1267.0,1159.0,1019.0,919.0,840.0,772.0,693.0,603.0,568.0,518.0,471.0,427.0,400.0,365.0,315.0,276.0,251.0,229.0,222.0,207.0,190.0,173.0,154.0,131.0,119.0,101.0,86.0,67.0,63.0,59.0,51.0
5.0,8.0,8.0,10.0,9.0,14.0,15.0,11.0,12.0,13.0,15.0,14.0,15.0,15.0,21.0,27.0,31.0,40.0,46.0,63.0,84.0,92.0,99.0,128.0,163.0,204.0,246.0,278.0,314.0,377.0,458.0,553.0,672.0,784.0,889.0,1051.0,1251.0,1468.0,1716.0,2071.0,2497.0,2971.0,3440.0,3317.0,3084.0,2801.0,2446.0,2233.0,2034.0,1876.0,1746.0,1598.0,1440.0,1304.0,1180.0,1090.0,997.0,908.0,836.0,781.0,725.0,653.0,604.0,556.0,501.0,463.0,404.0,348.0,320.0,282.0,257.0,227.0,195.0,168.0,148.0,140.0
