499995.0,499994.0,499991.0,499988.0,499987.0,499985.0,499981.0,499979.0,499973.0,499966.0,499961.0,499949.0,499938.0,499929.0,499907.0,499889.0,499864.0,499849.0,499821.0,499777.0,499739.0,499689.0,499633.0,499573.0,499497.0,499407.0,499322.0,499195.0,499079.0,498934.0,498740.0,498503.0,498269.0,497987.0,497657.0,497288.0,496854.0,496321.0,495702.0,494987.0,494162.0,493190.0,492042.0,490770.0,489250.0,487528.0,485505.0,483257.0,480690.0,477738.0,474253.0,470389.0,466000.0,461022.0,455498.0,449346.0,442584.0,434921.0,432396.0,430068.0,427804.0,425676.0,423850.0,422106.0,420613.0,419360.0,418251.0,417310.0,416529.0,415874.0,415260.0,414780.0,414343.0,414016.0,413721.0,413473.0,413261.0,413067.0,412912.0,412780.0,412670.0,412574.0,412499.0,412426.0,412364.0,412313.0,412269.0,412232.0,412198.0,412177.0,412155.0,412138.0,412128.0,412109.0,412100.0,412087.0,412079.0
499995.0,499994.0,499994.0,499993.0,499993.0,499993.0,499992.0,499992.0,499992.0,499991.0,499989.0,499988.0,499985.0,499985.0,499983.0,499980.0,499974.0,499967.0,499961.0,499956.0,499939.0,499930.0,499919.0,499902.0,499890.0,499871.0,499851.0,499821.0,499793.0,499761.0,499718.0,499673.0,499618.0,499540.0,499461.0,499389.0,499288.0,499171.0,499042.0,498885.0,498698.0,498484.0,498250.0,497978.0,497658.0,497246.0,496789.0,496289.0,495688.0,495021.0,494260.0,493361.0,492311.0,491083.0,489682.0,488002.0,486105.0,483989.0,483295.0,482589.0,481950.0,481314.0,480738.0,480173.0,479673.0,479269.0,478904.0,478616.0,478335.0,478099.0,477885.0,477719.0,477581.0,477436.0,477325.0,477220.0,477138.0,477060.0,477005.0,476941.0,476893.0,476845.0,476814.0,476795.0,476772.0,476741.0,476720.0,476708.0,476697.0,476685.0,476676.0,476667.0,476659.0,476657.0,476655.0,476650.0,476641.0
499995.0,499995.0,499993.0,499992.0,499990.0,499990.0,499990.0,499989.0,499987.0,499987.0,499984.0,499984.0,499979.0,499976.0,499972.0,499972.0,499967.0,499954.0,499947.0,499941.0,499933.0,499920.0,499910.0,499895.0,499873.0,499853.0,499825.0,499798.0,499761.0,499714.0,499658.0,499602.0,499532.0,499469.0,499388.0,499305.0,499199.0,499078.0,498933.0,498774.0,498580.0,498342.0,498088.0,497760.0,497382.0,496972.0,496515.0,495956.0,495317.0,494568.0,493645.0,492625.0,491487.0,490149.0,488595.0,486857.0,484772.0,482404.0,481593.0,480849.0,480101.0,479442.0,478780.0,478244.0,477744.0,477286.0,476915.0,476560.0,476276.0,476034.0,475806.0,475630.0,475462.0,475312.0,475185.0,475081.0,475002.0,474918.0,474845.0,474789.0,474736.0,474698.0,474669.0,474636.0,474616.0,474590.0,474571.0,474556.0,474534.0,474525.0,474517.0,474504.0,474493.0,474486.0,474475.0,474470.0,474464.0
499995.0,499993.0,499993.0,499991.0,499989.0,499986.0,499984.0,499981.0,499978.0,499973.0,499971.0,499964.0,499955.0,499942.0,499932.0,499922.0,499902.0,499889.0,499871.0,499852.0,499824.0,499795.0,499757.0,499708.0,499667.0,499617.0,499550.0,499484.0,499404.0,499321.0,499210.0,499084.0,498941.0,498766.0,498588.0,498400.0,498187.0,497934.0,497616.0,497245.0,496854.0,496378.0,495783.0,495127.0,494369.0,493534.0,492525.0,491352.0,490004.0,488408.0,486589.0,484410.0,482078.0,479293.0,476189.0,472588.0,468546.0,464038.0,462482.0,461079.0,459670.0,458384.0,457285.0,456204.0,455230.0,454383.0,453698.0,453126.0,452614.0,452175.0,451762.0,451450.0,451184.0,450923.0,450695.0,450509.0,450356.0,450214.0,450097.0,450002.0,449927.0,449867.0,449802.0,449742.0,449687.0,449650.0,449622.0,449587.0,449557.0,449537.0,449517.0,449507.0,449488.0,449475.0,449464.0,449458.0,449453.0
499995.0,499995.0,499993.0,499990.0,499988.0,499985.0,499982.0,499978.0,499975.0,499965.0,499958.0,499951.0,499946.0,499933.0,499917.0,499905.0,499886.0,499869.0,499838.0,499805.0,499776.0,499734.0,499683.0,499627.0,499556.0,499481.0,499393.0,499301.0,499174.0,499055.0,498891.0,498727.0,498535.0,498297.0,498027.0,497711.0,497318.0,496871.0,496375.0,495787.0,495124.0,494383.0,493401.0,492360.0,491137.0,489681.0,488076.0,486160.0,483962.0,481452.0,478635.0,475372.0,471669.0,467480.0,462843.0,457348.0,451511.0,444801.0,442531.0,440374.0,438351.0,436511.0,434769.0,433251.0,431980.0,430828.0,429821.0,429036.0,428299.0,427643.0,427144.0,426710.0,426362.0,426031.0,425756.0,425514.0,425330.0,425173.0,425037.0,424926.0,424821.0,424727.0,424653.0,424590.0,424541.0,424496.0,424450.0,424410.0,424372.0,424350.0,424327.0,424307.0,424291.0,424279.0,424266.0,424256.0,424246.0
499995.0,499994.0,499994.0,499992.0,499991.0,499989.0,499982.0,499978.0,499972.0,499966.0,499956.0,499946.0,499934.0,499921.0,499913.0,499900.0,499886.0,499865.0,499841.0,499819.0,499795.0,499765.0,499731.0,499689.0,499644.0,499605.0,499539.0,499455.0,499346.0,499243.0,499121.0,499005.0,498840.0,498645.0,498434.0,498196.0,497898.0,497547.0,497119.0,496647.0,496056.0,495431.0,494708.0,493813.0,492815.0,491697.0,490375.0,488913.0,487096.0,485018.0,482657.0,480026.0,476966.0,473483.0,469437.0,464950.0,459874.0,454295.0,452446.0,450654.0,449001.0,447432.0,445958.0,444659.0,443522.0,442506.0,441636.0,440908.0,440298.0,439765.0,439319.0,438914.0,438596.0,438288.0,438035.0,437827.0,437675.0,437525.0,437382.0,437269.0,437171.0,437096.0,437020.0,436953.0,436900.0,436860.0,436818.0,436780.0,436757.0,436730.0,436708.0,436693.0,436680.0,436673.0,436659.0,436648.0,436640.0
499995.0,499994.0,499992.0,499991.0,499990.0,499989.0,499986.0,499983.0,499975.0,499974.0,499974.0,499972.0,499969.0,499962.0,499960.0,499954.0,499947.0,499937.0,499926.0,499915.0,499901.0,499892.0,499874.0,499855.0,499835.0,499814.0,499792.0,499766.0,499728.0,499682.0,499630.0,499575.0,499511.0,499448.0,499358.0,499265.0,499127.0,498997.0,498836.0,498643.0,498438.0,498204.0,497911.0,497532.0,497164.0,496684.0,496151.0,495520.0,494797.0,493972.0,493051.0,491996.0,490739.0,489280.0,487589.0,485656.0,483416.0,480810.0,479957.0,479178.0,478416.0,477659.0,476965.0,476384.0,475838.0,475357.0,474941.0,474571.0,474254.0,473975.0,473717.0,473510.0,473303.0,473157.0,473016.0,472902.0,472801.0,472704.0,472633.0,472574.0,472504.0,472447.0,472404.0,472369.0,472330.0,472306.0,472278.0,472256.0,472232.0,472221.0,472205.0,472188.0,472181.0,472170.0,472161.0,472154.0,472146.0
499995.0,499995.0,499994.0,499994.0,499993.0,499988.0,499987.0,499986.0,499984.0,499982.0,499980.0,499977.0,499974.0,499972.0,499966.0,499957.0,499948.0,499938.0,499927.0,499910.0,499892.0,499879.0,499859.0,499837.0,499807.0,499766.0,499735.0,499691.0,499639.0,499572.0,499502.0,499422.0,499336.0,499220.0,499096.0,498967.0,498824.0,498618.0,498402.0,498148.0,497864.0,497509.0,497062.0,496574.0,496035.0,495415.0,494658.0,493736.0,492701.0,491534.0,490133.0,488453.0,486552.0,484419.0,481936.0,479124.0,475885.0,472260.0,471092.0,469902.0,468744.0,467733.0,466800.0,465968.0,465193.0,464524.0,463991.0,463527.0,463104.0,462750.0,462433.0,462145.0,461865.0,461657.0,461478.0,461336.0,461230.0,461115.0,460999.0,460912.0,460855.0,460791.0,460736.0,460699.0,460659.0,460628.0,460594.0,460566.0,460545.0,460528.0,460508.0,460500.0,460491.0,460483.0,460477.0,460471.0,460466.0
499995.0,499994.0,499992.0,499991.0,499989.0,499987.0,499985.0,499983.0,499977.0,499970.0,499968.0,499964.0,499960.0,499951.0,499946.0,499938.0,499929.0,499908.0,499894.0,499874.0,499845.0,499808.0,499766.0,499741.0,499705.0,499654.0,499587.0,499523.0,499432.0,499346.0,499242.0,499120.0,498961.0,498775.0,498570.0,498337.0,498071.0,497791.0,497413.0,497008.0,496459.0,495906.0,495284.0,494524.0,493669.0,492632.0,491405.0,490097.0,488484.0,486623.0,484502.0,482119.0,479419.0,476319.0,472695.0,468722.0,464155.0,459020.0,457321.0,455589.0,453964.0,452567.0,451222.0,449976.0,448862.0,447969.0,447206.0,446483.0,445890.0,445336.0,444870.0,444479.0,444129.0,443890.0,443649.0,443448.0,443286.0,443136.0,442987.0,442866.0,442773.0,442704.0,442614.0,442560.0,442497.0,442450.0,442411.0,442380.0,442342.0,442324.0,442312.0,442298.0,442284.0,442270.0,442262.0,442254.0,442241.0
499995.0,499993.0,499992.0,499991.0,499988.0,499988.0,499988.0,499987.0,499984.0,499982.0,499981.0,499975.0,499971.0,499968.0,499959.0,499952.0,499942.0,499929.0,499914.0,499895.0,499878.0,499866.0,499845.0,499819.0,499789.0,499760.0,499721.0,499679.0,499627.0,499551.0,499485.0,499390.0,499285.0,499169.0,499037.0,498884.0,498703.0,498486.0,498248.0,497962.0,497676.0,497319.0,496870.0,496401.0,495839.0,495192.0,494439.0,493545.0,492531.0,491375.0,490053.0,488544.0,486766.0,484703.0,482408.0,479720.0,476626.0,473064.0,471862.0,470685.0,469635.0,468629.0,467736.0,466816.0,466053.0,465385.0,464832.0,464356.0,463917.0,463560.0,463226.0,462960.0,462740.0,462532.0,462369.0,462213.0,462078.0,461985.0,461889.0,461795.0,461713.0,461658.0,461607.0,461557.0,461511.0,461477.0,461451.0,461433.0,461406.0,461393.0,461374.0,461364.0,461352.0,461343.0,461333.0,461319.0,461314.0
