0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,3.0,8.0,11.0,13.0,13.0,20.0,28.0,32.0,45.0,57.0,70.0,83.0,104.0,119.0,138.0,176.0,225.0,285.0,349.0,427.0,520.0,637.0,790.0,973.0,1207.0,1466.0,1851.0,2336.0,2849.0,3528.0,4339.0,5378.0,6528.0,8025.0,9730.0,11765.0,14229.0,17159.0,20522.0,24599.0,29207.0,34171.0,39554.0,45157.0,50859.0,56688.0,62382.0,67929.0,73350.0,78706.0,83776.0,88795.0,93395.0,97944.0,102307.0,106396.0,110325.0,113974.0,117469.0,120737.0,123733.0,126663.0,129346.0,131918.0,134341.0,136639.0,138771.0,140796.0,142759.0,144550.0,146240.0,147823.0,149297.0,150723.0,152044.0,153266.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,5.0,5.0,7.0,9.0,11.0,18.0,21.0,28.0,34.0,41.0,56.0,67.0,79.0,104.0,129.0,148.0,175.0,217.0,267.0,336.0,412.0,514.0,652.0,790.0,972.0,1158.0,1452.0,1778.0,2190.0,2692.0,3342.0,4166.0,5136.0,6220.0,7633.0,9261.0,11173.0,13309.0,15585.0,17906.0,20245.0,22566.0,24829.0,27173.0,29428.0,31632.0,33827.0,35972.0,38103.0,40024.0,41922.0,43666.0,45391.0,47033.0,48624.0,50117.0,51549.0,52886.0,54132.0,55312.0,56475.0,57517.0,58597.0,59529.0,60420.0,61330.0,62160.0,62891.0,63588.0,64283.0,64876.0
0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0,3.0,3.0,3.0,5.0,8.0,9.0,10.0,11.0,14.0,18.0,23.0,30.0,32.0,38.0,49.0,61.0,77.0,94.0,110.0,141.0,184.0,209.0,258.0,315.0,387.0,487.0,602.0,733.0,905.0,1158.0,1399.0,1708.0,2048.0,2530.0,3100.0,3763.0,4649.0,5633.0,6799.0,8224.0,10084.0,12187.0,14596.0,17426.0,20527.0,23883.0,27245.0,30634.0,33962.0,37288.0,40599.0,43932.0,47107.0,50261.0,53126.0,55976.0,58690.0,61313.0,63818.0,66322.0,68675.0,70901.0,72954.0,74906.0,76712.0,78384.0,79928.0,81441.0,82865.0,84249.0,85542.0,86789.0,87935.0,89011.0,90048.0,90964.0,91784.0,92577.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,8.0,10.0,19.0,24.0,35.0,43.0,50.0,63.0,81.0,109.0,127.0,167.0,202.0,250.0,310.0,375.0,460.0,570.0,711.0,884.0,1101.0,1340.0,1645.0,2045.0,2546.0,3153.0,3871.0,4738.0,5769.0,7142.0,8766.0,10643.0,12885.0,15501.0,18649.0,22456.0,26707.0,31633.0,37197.0,43429.0,49818.0,56581.0,63253.0,70032.0,76634.0,83171.0,89431.0,95470.0,101312.0,106923.0,112376.0,117485.0,122332.0,126959.0,131358.0,135424.0,139287.0,143003.0,146306.0,149576.0,152733.0,155615.0,158247.0,160836.0,163217.0,165462.0,167576.0,169497.0,171293.0,173034.0,174665.0,176205.0,177625.0,178909.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,4.0,6.0,7.0,10.0,11.0,14.0,20.0,23.0,30.0,40.0,50.0,64.0,79.0,96.0,127.0,154.0,189.0,231.0,282.0,343.0,427.0,539.0,678.0,839.0,1055.0,1272.0,1563.0,1938.0,2319.0,2889.0,3530.0,4340.0,5370.0,6586.0,8028.0,9818.0,11911.0,14430.0,17376.0,20677.0,24644.0,29010.0,33686.0,38622.0,43622.0,48680.0,53637.0,58708.0,63567.0,68332.0,72931.0,77333.0,81634.0,85658.0,89634.0,93346.0,96863.0,100246.0,103434.0,106441.0,109334.0,111999.0,114464.0,116875.0,119118.0,121209.0,123231.0,125140.0,126967.0,128556.0,130125.0,131560.0,132823.0,134122.0,135290.0,136379.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,5.0,5.0,6.0,8.0,11.0,15.0,23.0,28.0,33.0,38.0,47.0,58.0,74.0,93.0,120.0,154.0,187.0,225.0,273.0,353.0,446.0,563.0,702.0,892.0,1117.0,1369.0,1709.0,2088.0,2555.0,3160.0,3857.0,4779.0,5885.0,7192.0,8749.0,10635.0,12925.0,15704.0,18905.0,22607.0,26827.0,31515.0,36641.0,41958.0,47267.0,52498.0,57853.0,63142.0,68351.0,73452.0,78451.0,83190.0,87498.0,91734.0,95863.0,99828.0,103458.0,106996.0,110327.0,113412.0,116284.0,118998.0,121630.0,124178.0,126543.0,128640.0,130742.0,132696.0,134525.0,136241.0,137873.0,139399.0,140821.0,142091.0,143282.0,144412.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3.0,6.0,9.0,10.0,12.0,14.0,14.0,19.0,21.0,26.0,29.0,36.0,42.0,52.0,63.0,72.0,85.0,97.0,122.0,135.0,165.0,191.0,238.0,282.0,353.0,435.0,520.0,640.0,792.0,952.0,1141.0,1398.0,1690.0,2037.0,2494.0,3047.0,3784.0,4614.0,5588.0,6892.0,8424.0,10090.0,11962.0,13974.0,15941.0,18066.0,20255.0,22362.0,24521.0,26602.0,28563.0,30484.0,32384.0,34294.0,36026.0,37848.0,39482.0,41020.0,42502.0,43931.0,45308.0,46620.0,47863.0,48996.0,50038.0,51053.0,52019.0,52943.0,53794.0,54612.0,55345.0,56077.0,56778.0,57350.0,57970.0,58530.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,3.0,3.0,4.0,4.0,5.0,5.0,6.0,7.0,11.0,18.0,20.0,22.0,29.0,34.0,44.0,54.0,71.0,92.0,112.0,142.0,173.0,202.0,243.0,291.0,370.0,456.0,555.0,693.0,877.0,1099.0,1360.0,1676.0,2042.0,2471.0,3022.0,3711.0,4567.0,5679.0,6896.0,8420.0,10280.0,12562.0,15073.0,17971.0,21183.0,24567.0,28054.0,31649.0,35161.0,38732.0,42168.0,45577.0,48881.0,52074.0,55207.0,58172.0,61092.0,63861.0,66423.0,68936.0,71377.0,73629.0,75779.0,77791.0,79664.0,81377.0,83054.0,84688.0,86233.0,87651.0,88987.0,90251.0,91500.0,92597.0,93659.0,94613.0,95577.0,96466.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,4.0,4.0,4.0,5.0,6.0,8.0,11.0,12.0,18.0,24.0,30.0,34.0,56.0,71.0,88.0,119.0,143.0,189.0,232.0,274.0,343.0,415.0,503.0,618.0,767.0,965.0,1184.0,1468.0,1792.0,2195.0,2705.0,3340.0,4142.0,5050.0,6233.0,7605.0,9196.0,11140.0,13590.0,16397.0,19777.0,23711.0,28074.0,32960.0,38326.0,43968.0,49570.0,54914.0,60364.0,65907.0,71289.0,76487.0,81467.0,86218.0,90946.0,95463.0,99673.0,103726.0,107510.0,111068.0,114518.0,117807.0,120871.0,123719.0,126395.0,128969.0,131410.0,133701.0,135785.0,137776.0,139578.0,141284.0,142962.0,144513.0,146053.0,147407.0,148652.0,149822.0
0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,5.0,5.0,9.0,13.0,16.0,19.0,24.0,28.0,31.0,41.0,56.0,69.0,86.0,102.0,119.0,144.0,176.0,216.0,256.0,314.0,386.0,473.0,604.0,724.0,878.0,1055.0,1303.0,1576.0,1929.0,2354.0,2889.0,3517.0,4267.0,5243.0,6383.0,7864.0,9546.0,11585.0,14060.0,17044.0,20377.0,24204.0,28150.0,32400.0,36731.0,41161.0,45564.0,49952.0,54165.0,58317.0,62377.0,66202.0,69855.0,73507.0,76932.0,80280.0,83432.0,86489.0,89299.0,92064.0,94693.0,96993.0,99280.0,101431.0,103491.0,105453.0,107197.0,108836.0,110437.0,111882.0,113188.0,114504.0,115726.0,116873.0,117941.0,118892.0
