5.0,6.0,9.0,11.0,11.0,11.0,13.0,13.0,17.0,20.0,24.0,35.0,40.0,47.0,59.0,70.0,86.0,86.0,100.0,133.0,151.0,183.0,221.0,253.0,292.0,337.0,380.0,458.0,531.0,602.0,687.0,796.0,917.0,1051.0,1238.0,1486.0,1765.0,2078.0,2415.0,2762.0,3203.0,3676.0,4322.0,4974.0,5758.0,5425.0,4983.0,4410.0,3832.0,3346.0,2978.0,2628.0,2331.0,2047.0,1796.0,1561.0,1376.0,1163.0,998.0,845.0,720.0,629.0,560.0,493.0,432.0,386.0,347.0,294.0,260.0,221.0,195.0,174.0,143.0,132.0,117.0,110.0,99.0,90.0,79.0,64.0,57.0,47.0,39.0,39.0
5.0,6.0,5.0,5.0,5.0,4.0,3.0,3.0,2.0,3.0,4.0,5.0,8.0,6.0,8.0,10.0,13.0,19.0,23.0,26.0,42.0,48.0,47.0,62.0,63.0,73.0,81.0,102.0,118.0,138.0,153.0,176.0,204.0,253.0,293.0,312.0,342.0,387.0,453.0,518.0,579.0,666.0,773.0,906.0,1072.0,1041.0,973.0,848.0,740.0,654.0,566.0,489.0,443.0,381.0,350.0,319.0,269.0,236.0,199.0,175.0,149.0,130.0,119.0,105.0,87.0,85.0,76.0,68.0,53.0,46.0,40.0,35.0,36.0,33.0,28.0,21.0,23.0,15.0,12.0,11.0,9.0,8.0,6.0,5.0
5.0,5.0,6.0,7.0,9.0,9.0,7.0,5.0,4.0,4.0,7.0,5.0,9.0,11.0,14.0,12.0,16.0,26.0,31.0,32.0,35.0,45.0,46.0,52.0,69.0,80.0,98.0,116.0,143.0,168.0,197.0,229.0,255.0,288.0,317.0,381.0,430.0,521.0,619.0,712.0,800.0,886.0,1038.0,1173.0,1408.0,1356.0,1242.0,1131.0,974.0,870.0,778.0,670.0,582.0,511.0,442.0,396.0,340.0,295.0,259.0,222.0,195.0,169.0,151.0,142.0,120.0,102.0,94.0,82.0,67.0,53.0,40.0,39.0,37.0,36.0,36.0,31.0,28.0,25.0,17.0,15.0,14.0,13.0,12.0,9.0
5.0,7.0,7.0,8.0,9.0,9.0,8.0,12.0,14.0,17.0,22.0,23.0,22.0,22.0,23.0,28.0,42.0,55.0,61.0,65.0,74.0,85.0,96.0,114.0,126.0,153.0,179.0,218.0,247.0,305.0,366.0,425.0,468.0,571.0,670.0,769.0,917.0,1040.0,1204.0,1440.0,1630.0,1854.0,2148.0,2507.0,2888.0,2744.0,2561.0,2272.0,1974.0,1718.0,1489.0,1340.0,1183.0,1037.0,911.0,820.0,712.0,640.0,556.0,495.0,440.0,373.0,329.0,285.0,245.0,210.0,180.0,144.0,136.0,122.0,103.0,99.0,88.0,73.0,62.0,51.0,45.0,43.0,44.0,35.0,37.0,38.0,34.0,26.0
5.0,5.0,7.0,10.0,9.0,11.0,12.0,15.0,14.0,23.0,29.0,33.0,33.0,41.0,54.0,59.0,70.0,78.0,98.0,115.0,134.0,152.0,179.0,212.0,252.0,295.0,345.0,417.0,482.0,539.0,624.0,723.0,839.0,994.0,1207.0,1406.0,1630.0,1893.0,2157.0,2478.0,2862.0,3346.0,3896.0,4557.0,5251.0,4968.0,4587.0,4044.0,3583.0,3094.0,2738.0,2420.0,2141.0,1915.0,1730.0,1486.0,1288.0,1117.0,951.0,827.0,717.0,632.0,565.0,498.0,432.0,376.0,318.0,276.0,237.0,205.0,184.0,179.0,160.0,131.0,108.0,81.0,71.0,62.0,48.0,46.0,43.0,37.0,36.0,33.0
5.0,6.0,6.0,7.0,8.0,9.0,13.0,16.0,21.0,23.0,28.0,34.0,40.0,46.0,46.0,55.0,61.0,73.0,89.0,98.0,108.0,121.0,139.0,154.0,180.0,186.0,203.0,245.0,295.0,341.0,419.0,492.0,572.0,657.0,727.0,848.0,1002.0,1164.0,1319.0,1598.0,1870.0,2255.0,2574.0,3013.0,3461.0,3289.0,3046.0,2707.0,2380.0,2054.0,1796.0,1594.0,1414.0,1304.0,1163.0,1016.0,898.0,779.0,677.0,590.0,495.0,433.0,370.0,310.0,262.0,231.0,195.0,184.0,164.0,137.0,125.0,113.0,91.0,72.0,63.0,58.0,48.0,37.0,30.0,29.0,30.0,28.0,25.0,24.0
5.0,6.0,8.0,7.0,7.0,6.0,8.0,10.0,16.0,15.0,13.0,13.0,14.0,17.0,17.0,19.0,24.0,29.0,37.0,46.0,52.0,53.0,65.0,72.0,85.0,97.0,100.0,114.0,136.0,161.0,188.0,223.0,266.0,314.0,361.0,408.0,494.0,534.0,644.0,759.0,863.0,977.0,1167.0,1369.0,1617.0,1490.0,1369.0,1236.0,1039.0,856.0,747.0,648.0,593.0,553.0,509.0,462.0,418.0,370.0,323.0,272.0,230.0,180.0,167.0,143.0,128.0,117.0,102.0,96.0,86.0,64.0,52.0,45.0,46.0,39.0,34.0,26.0,24.0,26.0,25.0,17.0,14.0,11.0,7.0,3.0
5.0,5.0,6.0,6.0,4.0,8.0,8.0,8.0,9.0,11.0,12.0,14.0,13.0,11.0,16.0,24.0,32.0,39.0,46.0,55.0,66.0,66.0,78.0,89.0,112.0,128.0,140.0,162.0,197.0,219.0,260.0,299.0,336.0,382.0,452.0,527.0,629.0,737.0,881.0,1015.0,1140.0,1336.0,1593.0,1853.0,2075.0,1931.0,1747.0,1534.0,1317.0,1183.0,1013.0,909.0,812.0,729.0,605.0,522.0,455.0,396.0,349.0,291.0,265.0,235.0,198.0,174.0,146.0,120.0,102.0,84.0,64.0,56.0,44.0,40.0,39.0,45.0,37.0,37.0,34.0,33.0,27.0,21.0,15.0,14.0,11.0,11.0
5.0,6.0,8.0,7.0,9.0,10.0,10.0,10.0,12.0,18.0,18.0,19.0,23.0,27.0,24.0,30.0,35.0,52.0,63.0,75.0,96.0,118.0,140.0,146.0,162.0,187.0,222.0,257.0,316.0,360.0,412.0,472.0,540.0,610.0,760.0,867.0,1024.0,1203.0,1333.0,1549.0,1756.0,2075.0,2402.0,2793.0,3243.0,3016.0,2762.0,2438.0,2079.0,1830.0,1630.0,1480.0,1313.0,1157.0,1012.0,882.0,780.0,678.0,584.0,508.0,412.0,363.0,318.0,271.0,235.0,207.0,181.0,159.0,141.0,128.0,117.0,106.0,90.0,78.0,66.0,58.0,47.0,40.0,40.0,38.0,34.0,30.0,24.0,18.0
5.0,7.0,8.0,7.0,9.0,6.0,6.0,7.0,7.0,8.0,6.0,11.0,15.0,16.0,23.0,27.0,31.0,40.0,51.0,63.0,73.0,76.0,80.0,96.0,113.0,119.0,145.0,167.0,184.0,214.0,248.0,289.0,332.0,403.0,468.0,542.0,642.0,763.0,883.0,1045.0,1205.0,1407.0,1585.0,1844.0,2136.0,2029.0,1908.0,1742.0,1519.0,1307.0,1131.0,978.0,875.0,744.0,706.0,639.0,543.0,471.0,399.0,346.0,312.0,273.0,228.0,184.0,167.0,157.0,136.0,118.0,101.0,88.0,85.0,69.0,59.0,51.0,44.0,37.0,33.0,30.0,24.0,21.0,20.0,15.0,14.0,14.0
