5.0,6.0,9.0,11.0,11.0,11.0,13.0,13.0,17.0,18.0,21.0,32.0,35.0,44.0,48.0,53.0,63.0,71.0,81.0,97.0,108.0,141.0,155.0,178.0,225.0,260.0,295.0,343.0,410.0,475.0,576.0,535.0,507.0,444.0,379.0,324.0,291.0,252.0,246.0,228.0,199.0,187.0,161.0,129.0,111.0,100.0,84.0,72.0,59.0,45.0,37.0,35.0,25.0,19.0,16.0,15.0,13.0,13.0,13.0,8.0,7.0,9.0,8.0,9.0,5.0,6.0,6.0,5.0,3.0,2.0
5.0,6.0,5.0,5.0,5.0,4.0,3.0,3.0,2.0,3.0,4.0,5.0,8.0,6.0,8.0,10.0,13.0,16.0,19.0,21.0,27.0,35.0,36.0,47.0,56.0,66.0,72.0,89.0,109.0,129.0,137.0,131.0,115.0,102.0,92.0,77.0,63.0,53.0,44.0,43.0,37.0,28.0,23.0,23.0,20.0,18.0,19.0,19.0,17.0,14.0,13.0,12.0,9.0,8.0,5.0,4.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,8.0,7.0,9.0,11.0,11.0,12.0,12.0,15.0,16.0,19.0,20.0,22.0,24.0,31.0,36.0,48.0,54.0,62.0,76.0,82.0,95.0,112.0,140.0,160.0,203.0,226.0,271.0,344.0,420.0,491.0,472.0,427.0,387.0,340.0,296.0,257.0,229.0,198.0,161.0,138.0,121.0,99.0,92.0,92.0,78.0,70.0,57.0,49.0,39.0,33.0,23.0,18.0,15.0,13.0,12.0,11.0,9.0,8.0,9.0,8.0,7.0,5.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0
5.0,7.0,7.0,8.0,9.0,9.0,9.0,11.0,11.0,13.0,14.0,15.0,20.0,27.0,29.0,35.0,47.0,53.0,60.0,75.0,84.0,102.0,123.0,143.0,159.0,197.0,224.0,282.0,335.0,399.0,463.0,435.0,409.0,365.0,332.0,297.0,260.0,223.0,194.0,161.0,135.0,111.0,99.0,86.0,77.0,62.0,56.0,52.0,41.0,36.0,30.0,24.0,18.0,12.0,9.0,8.0,5.0,5.0,6.0,7.0,10.0,12.0,10.0,8.0,7.0,5.0,3.0,3.0,2.0,2.0
5.0,5.0,7.0,10.0,9.0,11.0,12.0,15.0,14.0,23.0,29.0,33.0,43.0,50.0,75.0,93.0,106.0,114.0,138.0,147.0,180.0,214.0,266.0,315.0,373.0,422.0,490.0,583.0,680.0,779.0,902.0,883.0,800.0,708.0,598.0,532.0,465.0,410.0,358.0,331.0,288.0,251.0,224.0,196.0,166.0,139.0,128.0,123.0,109.0,93.0,90.0,74.0,62.0,59.0,45.0,43.0,38.0,33.0,27.0,24.0,25.0,25.0,19.0,16.0,15.0,14.0,11.0,7.0,5.0,4.0
5.0,6.0,6.0,7.0,8.0,9.0,15.0,17.0,24.0,31.0,37.0,36.0,46.0,53.0,61.0,64.0,79.0,91.0,105.0,131.0,159.0,186.0,216.0,259.0,318.0,382.0,454.0,528.0,615.0,726.0,848.0,811.0,743.0,678.0,570.0,500.0,442.0,397.0,373.0,325.0,296.0,267.0,234.0,214.0,194.0,165.0,136.0,118.0,91.0,82.0,76.0,78.0,67.0,59.0,56.0,50.0,43.0,35.0,30.0,25.0,16.0,15.0,12.0,10.0,8.0,7.0,7.0,5.0,4.0,2.0
5.0,6.0,8.0,7.0,7.0,6.0,8.0,10.0,16.0,15.0,13.0,13.0,14.0,17.0,17.0,19.0,24.0,29.0,37.0,46.0,55.0,55.0,60.0,66.0,85.0,94.0,107.0,127.0,153.0,178.0,186.0,169.0,144.0,122.0,113.0,109.0,92.0,82.0,77.0,71.0,64.0,63.0,58.0,48.0,49.0,40.0,34.0,28.0,23.0,19.0,17.0,16.0,11.0,9.0,8.0,6.0,6.0,6.0,6.0,5.0,3.0,5.0,5.0,3.0,4.0,2.0,2.0,1.0,0.0,0.0
5.0,5.0,6.0,6.0,4.0,8.0,8.0,8.0,9.0,11.0,12.0,14.0,13.0,11.0,16.0,24.0,32.0,39.0,46.0,55.0,67.0,67.0,78.0,86.0,100.0,115.0,151.0,186.0,229.0,271.0,297.0,283.0,256.0,225.0,192.0,167.0,145.0,137.0,126.0,111.0,101.0,83.0,72.0,66.0,59.0,50.0,38.0,34.0,27.0,25.0,21.0,20.0,16.0,13.0,10.0,9.0,9.0,11.0,8.0,7.0,5.0,4.0,4.0,3.0,5.0,5.0,4.0,4.0,3.0,1.0
5.0,7.0,9.0,11.0,12.0,13.0,14.0,18.0,19.0,20.0,24.0,28.0,28.0,30.0,39.0,45.0,53.0,61.0,76.0,91.0,101.0,118.0,128.0,136.0,155.0,176.0,215.0,268.0,313.0,357.0,429.0,409.0,366.0,335.0,281.0,264.0,241.0,224.0,219.0,192.0,173.0,167.0,137.0,120.0,100.0,89.0,75.0,67.0,58.0,59.0,56.0,46.0,40.0,32.0,26.0,21.0,19.0,13.0,14.0,13.0,10.0,9.0,5.0,3.0,2.0,4.0,4.0,4.0,3.0,4.0
5.0,7.0,8.0,7.0,9.0,6.0,6.0,7.0,7.0,8.0,6.0,6.0,10.0,9.0,12.0,14.0,10.0,10.0,12.0,13.0,17.0,23.0,29.0,36.0,49.0,60.0,69.0,78.0,81.0,94.0,104.0,104.0,98.0,90.0,68.0,59.0,52.0,45.0,39.0,37.0,32.0,36.0,34.0,29.0,23.0,19.0,14.0,9.0,8.0,13.0,11.0,10.0,8.0,9.0,7.0,5.0,5.0,5.0,5.0,4.0,3.0,3.0,2.0,2.0,2.0,1.0,2.0,3.0,4.0,4.0
5.0,6.0,8.0,11.0,13.0,17.0,18.0,22.0,20.0,22.0,23.0,25.0,29.0,38.0,41.0,44.0,53.0,61.0,65.0,71.0,83.0,97.0,119.0,125.0,151.0,177.0,211.0,223.0,253.0,284.0,320.0,306.0,276.0,221.0,197.0,162.0,136.0,129.0,121.0,111.0,99.0,83.0,72.0,64.0,57.0,49.0,45.0,39.0,35.0,34.0,30.0,25.0,20.0,14.0,9.0,8.0,7.0,7.0,6.0,5.0,6.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,2.0
5.0,5.0,5.0,7.0,8.0,8.0,7.0,6.0,10.0,12.0,10.0,14.0,16.0,17.0,18.0,20.0,24.0,32.0,37.0,44.0,48.0,55.0,66.0,74.0,91.0,98.0,124.0,134.0,148.0,176.0,218.0,209.0,201.0,170.0,152.0,148.0,135.0,123.0,121.0,105.0,105.0,87.0,68.0,57.0,57.0,49.0,43.0,38.0,32.0,28.0,22.0,21.0,16.0,15.0,12.0,7.0,7.0,6.0,3.0,2.0,4.0,3.0,4.0,6.0,6.0,4.0,4.0,2.0,2.0,3.0
5.0,8.0,9.0,11.0,11.0,9.0,9.0,17.0,24.0,31.0,35.0,42.0,50.0,49.0,65.0,82.0,110.0,122.0,140.0,149.0,171.0,216.0,278.0,327.0,388.0,456.0,558.0,645.0,782.0,910.0,1062.0,1018.0,940.0,853.0,766.0,679.0,623.0,539.0,451.0,410.0,355.0,323.0,289.0,232.0,194.0,170.0,151.0,133.0,119.0,88.0,76.0,66.0,65.0,54.0,52.0,51.0,45.0,39.0,38.0,32.0,30.0,31.0,27.0,22.0,19.0,19.0,17.0,20.0,17.0,13.0
