499995.0,499994.0,499991.0,499987.0,499987.0,499985.0,499976.0,499971.0,499966.0,499959.0,499952.0,499949.0,499935.0,499921.0,499905.0,499889.0,499869.0,499838.0,499797.0,499763.0,499720.0,499661.0,499591.0,499518.0,499425.0,499305.0,499163.0,498991.0,498803.0,498581.0,498314.0,497998.0,497602.0,497138.0,496593.0,495951.0,495174.0,494270.0,493191.0,491958.0,490465.0,488713.0,486696.0,484275.0,481482.0,480572.0,479730.0,478908.0,478076.0,477380.0,476709.0,476090.0,475563.0,475105.0,474690.0,474366.0,474111.0,473851.0,473642.0,473450.0,473291.0,473137.0,472991.0,472874.0,472793.0,472724.0,472635.0,472566.0,472500.0,472458.0,472411.0,472380.0,472344.0,472311.0,472283.0,472260.0,472252.0,472233.0,472209.0,472198.0,472183.0,472177.0,472169.0,472159.0
499995.0,499994.0,499994.0,499993.0,499993.0,499993.0,499992.0,499991.0,499991.0,499991.0,499990.0,499987.0,499987.0,499987.0,499987.0,499987.0,499984.0,499984.0,499981.0,499978.0,499977.0,499976.0,499974.0,499970.0,499963.0,499956.0,499949.0,499944.0,499935.0,499926.0,499916.0,499901.0,499891.0,499869.0,499851.0,499818.0,499791.0,499759.0,499728.0,499696.0,499648.0,499576.0,499500.0,499439.0,499353.0,499323.0,499295.0,499267.0,499245.0,499225.0,499204.0,499179.0,499164.0,499147.0,499140.0,499128.0,499123.0,499113.0,499105.0,499100.0,499095.0,499093.0,499090.0,499089.0,499088.0,499082.0,499077.0,499074.0,499072.0,499071.0,499071.0,499071.0,499071.0,499069.0,499068.0,499068.0,499068.0,499068.0,499067.0,499067.0,499067.0,499067.0,499067.0,499067.0
499995.0,499992.0,499992.0,499990.0,499988.0,499987.0,499985.0,499981.0,499978.0,499973.0,499966.0,499961.0,499948.0,499943.0,499927.0,499909.0,499888.0,499868.0,499848.0,499818.0,499787.0,499761.0,499723.0,499678.0,499623.0,499559.0,499483.0,499379.0,499274.0,499122.0,498961.0,498751.0,498519.0,498227.0,497898.0,497545.0,497077.0,496563.0,495924.0,495191.0,494346.0,493333.0,492155.0,490735.0,489127.0,488592.0,488068.0,487554.0,487041.0,486562.0,486158.0,485790.0,485433.0,485167.0,484936.0,484731.0,484545.0,484407.0,484279.0,484145.0,484032.0,483942.0,483874.0,483821.0,483762.0,483706.0,483657.0,483614.0,483583.0,483548.0,483524.0,483506.0,483482.0,483468.0,483450.0,483439.0,483426.0,483417.0,483410.0,483402.0,483392.0,483386.0,483385.0,483385.0
499995.0,499993.0,499993.0,499991.0,499989.0,499986.0,499985.0,499980.0,499975.0,499971.0,499966.0,499961.0,499953.0,499945.0,499932.0,499917.0,499896.0,499881.0,499863.0,499848.0,499818.0,499787.0,499739.0,499692.0,499628.0,499553.0,499466.0,499362.0,499237.0,499105.0,498938.0,498721.0,498487.0,498189.0,497850.0,497434.0,496913.0,496332.0,495654.0,494815.0,493846.0,492763.0,491485.0,489969.0,488138.0,487531.0,486945.0,486412.0,485865.0,485415.0,484977.0,484587.0,484222.0,483930.0,483665.0,483453.0,483258.0,483091.0,482950.0,482833.0,482731.0,482636.0,482540.0,482472.0,482401.0,482345.0,482298.0,482244.0,482205.0,482175.0,482146.0,482125.0,482109.0,482088.0,482074.0,482060.0,482054.0,482041.0,482037.0,482031.0,482028.0,482023.0,482017.0,482011.0
499995.0,499995.0,499993.0,499990.0,499988.0,499985.0,499982.0,499978.0,499975.0,499965.0,499958.0,499951.0,499936.0,499924.0,499894.0,499874.0,499845.0,499800.0,499757.0,499711.0,499637.0,499559.0,499466.0,499347.0,499209.0,499052.0,498863.0,498660.0,498407.0,498119.0,497750.0,497310.0,496814.0,496177.0,495433.0,494573.0,493577.0,492361.0,490958.0,489266.0,487329.0,485051.0,482314.0,479152.0,475527.0,474403.0,473304.0,472165.0,471167.0,470191.0,469327.0,468609.0,467903.0,467317.0,466822.0,466371.0,465978.0,465661.0,465352.0,465114.0,464860.0,464691.0,464533.0,464390.0,464252.0,464146.0,464058.0,463990.0,463917.0,463852.0,463806.0,463760.0,463728.0,463696.0,463662.0,463633.0,463618.0,463600.0,463583.0,463570.0,463556.0,463541.0,463527.0,463523.0
499995.0,499994.0,499994.0,499992.0,499991.0,499989.0,499980.0,499977.0,499969.0,499960.0,499948.0,499939.0,499924.0,499904.0,499887.0,499868.0,499836.0,499804.0,499772.0,499729.0,499686.0,499617.0,499557.0,499474.0,499385.0,499266.0,499114.0,498948.0,498730.0,498481.0,498191.0,497823.0,497414.0,496896.0,496341.0,495596.0,494789.0,493843.0,492704.0,491373.0,489777.0,487825.0,485532.0,482953.0,479947.0,478952.0,477996.0,477100.0,476248.0,475440.0,474731.0,474054.0,473511.0,473023.0,472585.0,472198.0,471865.0,471603.0,471394.0,471180.0,471025.0,470905.0,470761.0,470660.0,470569.0,470489.0,470417.0,470351.0,470294.0,470252.0,470218.0,470186.0,470159.0,470135.0,470113.0,470087.0,470066.0,470051.0,470038.0,470022.0,470011.0,470006.0,469996.0,469988.0
499995.0,499994.0,499992.0,499991.0,499990.0,499989.0,499984.0,499980.0,499977.0,499968.0,499959.0,499951.0,499944.0,499930.0,499917.0,499901.0,499881.0,499853.0,499828.0,499801.0,499755.0,499714.0,499664.0,499597.0,499509.0,499430.0,499320.0,499178.0,499009.0,498836.0,498595.0,498351.0,498024.0,497659.0,497197.0,496687.0,496094.0,495355.0,494489.0,493427.0,492261.0,490846.0,489160.0,487129.0,484787.0,483998.0,483302.0,482604.0,481959.0,481326.0,480804.0,480355.0,479928.0,479563.0,479262.0,478991.0,478756.0,478517.0,478354.0,478204.0,478050.0,477950.0,477847.0,477753.0,477664.0,477604.0,477555.0,477505.0,477464.0,477432.0,477399.0,477372.0,477347.0,477331.0,477312.0,477295.0,477276.0,477265.0,477254.0,477244.0,477238.0,477229.0,477220.0,477213.0
499995.0,499995.0,499994.0,499994.0,499993.0,499988.0,499987.0,499986.0,499984.0,499982.0,499980.0,499977.0,499974.0,499972.0,499966.0,499954.0,499944.0,499931.0,499916.0,499899.0,499880.0,499852.0,499828.0,499788.0,499737.0,499689.0,499630.0,499547.0,499453.0,499357.0,499223.0,499055.0,498845.0,498608.0,498324.0,497981.0,497593.0,497070.0,496510.0,495828.0,495058.0,494103.0,493009.0,491677.0,490182.0,489675.0,489233.0,488763.0,488324.0,487910.0,487558.0,487231.0,486938.0,486650.0,486412.0,486224.0,486051.0,485900.0,485761.0,485645.0,485551.0,485455.0,485371.0,485303.0,485237.0,485189.0,485154.0,485112.0,485077.0,485046.0,485022.0,485000.0,484981.0,484960.0,484952.0,484941.0,484924.0,484917.0,484903.0,484895.0,484890.0,484888.0,484878.0,484874.0
499995.0,499993.0,499991.0,499987.0,499985.0,499983.0,499980.0,499975.0,499970.0,499965.0,499962.0,499955.0,499945.0,499936.0,499927.0,499912.0,499887.0,499872.0,499855.0,499832.0,499795.0,499760.0,499713.0,499659.0,499589.0,499484.0,499395.0,499272.0,499137.0,498960.0,498768.0,498505.0,498227.0,497861.0,497472.0,497024.0,496448.0,495743.0,494998.0,494082.0,493022.0,491768.0,490247.0,488467.0,486378.0,485679.0,485017.0,484430.0,483795.0,483221.0,482688.0,482217.0,481817.0,481464.0,481179.0,480918.0,480700.0,480478.0,480301.0,480160.0,480007.0,479888.0,479798.0,479711.0,479621.0,479546.0,479485.0,479441.0,479399.0,479356.0,479323.0,479292.0,479261.0,479239.0,479221.0,479203.0,479190.0,479185.0,479175.0,479168.0,479158.0,479152.0,479145.0,479140.0
499995.0,499993.0,499992.0,499987.0,499985.0,499983.0,499978.0,499972.0,499965.0,499959.0,499949.0,499931.0,499920.0,499905.0,499890.0,499870.0,499849.0,499809.0,499776.0,499744.0,499699.0,499636.0,499569.0,499481.0,499401.0,499297.0,499179.0,499048.0,498889.0,498666.0,498413.0,498123.0,497806.0,497438.0,496985.0,496447.0,495787.0,494983.0,494119.0,493065.0,491856.0,490461.0,488752.0,486786.0,484377.0,483600.0,482882.0,482151.0,481431.0,480829.0,480284.0,479800.0,479357.0,478929.0,478573.0,478256.0,478016.0,477776.0,477581.0,477408.0,477259.0,477148.0,477029.0,476940.0,476849.0,476761.0,476712.0,476657.0,476609.0,476574.0,476540.0,476509.0,476482.0,476452.0,476428.0,476412.0,476394.0,476382.0,476375.0,476360.0,476354.0,476339.0,476327.0,476317.0
