0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,3.0,2.0,5.0,7.0,8.0,11.0,14.0,19.0,20.0,22.0,26.0,40.0,46.0,50.0,58.0,69.0,76.0,95.0,119.0,136.0,161.0,178.0,210.0,263.0,301.0,339.0,415.0,451.0,478.0,531.0,585.0,612.0,653.0,672.0,691.0,717.0,742.0,750.0,762.0,749.0,766.0,756.0,749.0,755.0,764.0,759.0,746.0,730.0,721.0,686.0,662.0,652.0,637.0,607.0,591.0,566.0,541.0,517.0,511.0,486.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,7.0,8.0,9.0,12.0,10.0,14.0,20.0,28.0,36.0,38.0,44.0,46.0,52.0,61.0,73.0,85.0,98.0,100.0,107.0,118.0,139.0,149.0,163.0,182.0,193.0,193.0,200.0,207.0,208.0,203.0,204.0,209.0,204.0,205.0,198.0,192.0,189.0,183.0,178.0,173.0,170.0,168.0,166.0,159.0,155.0,147.0,140.0,140.0,136.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,4.0,5.0,5.0,5.0,5.0,6.0,6.0,6.0,5.0,5.0,6.0,6.0,6.0,7.0,8.0,11.0,13.0,16.0,18.0,22.0,29.0,36.0,47.0,57.0,69.0,76.0,95.0,101.0,133.0,171.0,213.0,251.0,282.0,306.0,349.0,364.0,391.0,422.0,448.0,462.0,486.0,511.0,520.0,553.0,571.0,582.0,585.0,578.0,565.0,546.0,535.0,523.0,518.0,518.0,494.0,493.0,482.0,482.0,464.0,448.0,433.0,416.0,399.0,385.0,377.0,366.0
0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,2.0,4.0,7.0,7.0,6.0,9.0,9.0,11.0,12.0,15.0,22.0,27.0,34.0,36.0,52.0,66.0,85.0,93.0,118.0,143.0,167.0,205.0,236.0,282.0,329.0,400.0,461.0,523.0,584.0,646.0,708.0,745.0,798.0,832.0,857.0,891.0,912.0,925.0,930.0,945.0,941.0,934.0,911.0,905.0,889.0,886.0,870.0,837.0,817.0,806.0,782.0,759.0,734.0,713.0,699.0,678.0,655.0,634.0,605.0,594.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,3.0,4.0,6.0,6.0,10.0,11.0,13.0,20.0,22.0,24.0,33.0,47.0,68.0,76.0,90.0,106.0,134.0,170.0,208.0,248.0,307.0,355.0,415.0,462.0,543.0,598.0,668.0,749.0,783.0,831.0,857.0,899.0,945.0,981.0,989.0,998.0,995.0,994.0,997.0,996.0,979.0,980.0,959.0,948.0,917.0,903.0,899.0,858.0,830.0,818.0,787.0,766.0,752.0,730.0,693.0,674.0,656.0,624.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,4.0,4.0,5.0,10.0,11.0,11.0,16.0,20.0,23.0,27.0,30.0,37.0,37.0,45.0,61.0,77.0,91.0,112.0,134.0,155.0,175.0,206.0,260.0,299.0,342.0,415.0,498.0,572.0,650.0,709.0,780.0,849.0,890.0,937.0,970.0,1002.0,1036.0,1074.0,1098.0,1114.0,1114.0,1111.0,1088.0,1092.0,1083.0,1067.0,1049.0,1012.0,990.0,974.0,949.0,920.0,895.0,872.0,856.0,836.0,813.0,779.0,754.0,729.0,699.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,3.0,3.0,4.0,4.0,5.0,7.0,7.0,7.0,10.0,10.0,13.0,11.0,16.0,21.0,21.0,25.0,30.0,36.0,40.0,45.0,46.0,57.0,71.0,97.0,116.0,136.0,165.0,201.0,243.0,293.0,350.0,404.0,454.0,504.0,552.0,600.0,647.0,714.0,762.0,804.0,827.0,855.0,874.0,896.0,911.0,926.0,933.0,918.0,911.0,897.0,896.0,877.0,857.0,833.0,818.0,790.0,763.0,744.0,713.0,686.0,669.0,646.0,619.0,602.0,576.0,556.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,5.0,7.0,6.0,7.0,7.0,6.0,6.0,8.0,13.0,17.0,17.0,18.0,23.0,25.0,32.0,39.0,45.0,50.0,66.0,75.0,101.0,115.0,141.0,168.0,190.0,204.0,233.0,253.0,270.0,291.0,313.0,334.0,349.0,367.0,374.0,402.0,402.0,406.0,392.0,392.0,378.0,375.0,362.0,348.0,340.0,335.0,326.0,317.0,306.0,297.0,287.0,287.0,280.0,262.0,248.0,244.0,235.0,229.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,4.0,4.0,5.0,5.0,6.0,7.0,8.0,7.0,8.0,9.0,12.0,16.0,21.0,23.0,25.0,31.0,37.0,45.0,48.0,56.0,62.0,75.0,90.0,106.0,124.0,151.0,180.0,221.0,252.0,287.0,346.0,401.0,484.0,550.0,606.0,654.0,699.0,749.0,801.0,854.0,887.0,912.0,933.0,949.0,952.0,943.0,942.0,923.0,917.0,911.0,887.0,877.0,848.0,838.0,814.0,796.0,770.0,754.0,725.0,703.0,676.0,658.0,631.0,618.0,589.0,556.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,4.0,4.0,4.0,4.0,7.0,7.0,8.0,10.0,15.0,18.0,17.0,19.0,23.0,30.0,34.0,39.0,46.0,54.0,71.0,85.0,109.0,124.0,143.0,158.0,174.0,202.0,232.0,276.0,323.0,385.0,448.0,505.0,552.0,621.0,697.0,756.0,778.0,829.0,848.0,869.0,889.0,881.0,897.0,900.0,912.0,882.0,888.0,869.0,848.0,840.0,829.0,798.0,785.0,759.0,725.0,696.0,667.0,645.0,625.0,604.0,596.0,577.0,562.0,542.0
