0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,4.0,5.0,6.0,7.0,11.0,11.0,14.0,20.0,29.0,33.0,39.0,45.0,55.0,65.0,82.0,103.0,136.0,163.0,195.0,228.0,280.0,343.0,403.0,470.0,564.0,662.0,811.0,975.0,1175.0,1398.0,1667.0,2010.0,2379.0,2839.0,3324.0,3927.0,4613.0,5461.0,6348.0,7316.0,8359.0,9493.0,10570.0,11729.0,12814.0,13927.0,15012.0,16097.0,17153.0,18148.0,19115.0,20064.0,20956.0,21862.0,22751.0,23585.0,24311.0,25011.0,25662.0,26296.0,26883.0,27462.0,28021.0,28577.0,29069.0,29494.0,29916.0,30290.0,30682.0,31042.0,31372.0,31664.0,31986.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,6.0,7.0,7.0,7.0,7.0,9.0,9.0,10.0,10.0,13.0,14.0,17.0,19.0,20.0,21.0,28.0,37.0,45.0,50.0,56.0,68.0,78.0,90.0,101.0,123.0,145.0,162.0,181.0,206.0,248.0,286.0,325.0,359.0,406.0,445.0,482.0,527.0,570.0,608.0,640.0,680.0,711.0,754.0,789.0,807.0,837.0,866.0,889.0,918.0,949.0,977.0,999.0,1016.0,1034.0,1050.0,1078.0,1096.0,1116.0,1131.0,1141.0,1157.0,1173.0,1188.0,1200.0
0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,3.0,5.0,5.0,6.0,7.0,10.0,11.0,13.0,16.0,20.0,27.0,35.0,39.0,46.0,55.0,68.0,73.0,91.0,110.0,134.0,148.0,171.0,202.0,235.0,279.0,321.0,372.0,443.0,524.0,621.0,752.0,869.0,1011.0,1195.0,1441.0,1729.0,2039.0,2398.0,2778.0,3244.0,3847.0,4457.0,5085.0,5768.0,6504.0,7143.0,7840.0,8476.0,9164.0,9785.0,10431.0,10991.0,11550.0,12122.0,12626.0,13150.0,13662.0,14132.0,14554.0,15020.0,15424.0,15813.0,16190.0,16521.0,16859.0,17192.0,17512.0,17775.0,18023.0,18259.0,18489.0,18670.0,18841.0,19037.0,19218.0
0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0,3.0,3.0,3.0,4.0,5.0,7.0,10.0,14.0,14.0,20.0,23.0,27.0,29.0,47.0,56.0,62.0,70.0,80.0,99.0,120.0,148.0,163.0,198.0,239.0,299.0,358.0,421.0,501.0,615.0,731.0,895.0,1067.0,1284.0,1513.0,1816.0,2165.0,2574.0,3036.0,3614.0,4253.0,4927.0,5629.0,6406.0,7130.0,7872.0,8614.0,9394.0,10143.0,10880.0,11591.0,12251.0,12911.0,13592.0,14217.0,14830.0,15441.0,16003.0,16519.0,17022.0,17468.0,17894.0,18322.0,18709.0,19058.0,19385.0,19701.0,20004.0,20322.0,20605.0,20871.0,21103.0,21327.0,21543.0,21746.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,3.0,5.0,5.0,6.0,6.0,6.0,8.0,11.0,14.0,22.0,28.0,33.0,38.0,52.0,66.0,83.0,109.0,133.0,167.0,202.0,249.0,297.0,357.0,438.0,525.0,623.0,751.0,906.0,1073.0,1282.0,1556.0,1852.0,2202.0,2640.0,3148.0,3749.0,4479.0,5341.0,6323.0,7480.0,8769.0,10120.0,11593.0,13060.0,14563.0,16142.0,17598.0,19101.0,20647.0,22156.0,23607.0,24955.0,26251.0,27537.0,28746.0,29921.0,31010.0,32107.0,33111.0,34100.0,35012.0,35912.0,36693.0,37430.0,38172.0,38840.0,39470.0,40105.0,40670.0,41194.0,41669.0,42142.0,42578.0,42964.0,43352.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,7.0,11.0,12.0,14.0,17.0,25.0,31.0,34.0,41.0,50.0,64.0,81.0,89.0,107.0,132.0,150.0,180.0,213.0,258.0,301.0,355.0,437.0,512.0,634.0,764.0,907.0,1071.0,1277.0,1489.0,1777.0,2092.0,2482.0,2983.0,3527.0,4134.0,4883.0,5791.0,6787.0,7851.0,9032.0,10186.0,11427.0,12660.0,13903.0,15086.0,16235.0,17381.0,18501.0,19606.0,20675.0,21746.0,22682.0,23639.0,24481.0,25348.0,26152.0,26902.0,27630.0,28304.0,28942.0,29555.0,30155.0,30638.0,31139.0,31662.0,32100.0,32499.0,32910.0,33278.0,33640.0,33961.0,34262.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,2.0,3.0,5.0,8.0,10.0,11.0,12.0,14.0,18.0,24.0,31.0,35.0,41.0,50.0,57.0,74.0,88.0,104.0,133.0,153.0,178.0,211.0,248.0,292.0,348.0,407.0,481.0,577.0,683.0,799.0,978.0,1158.0,1358.0,1614.0,1928.0,2298.0,2698.0,3196.0,3755.0,4447.0,5203.0,6045.0,6915.0,7837.0,8821.0,9763.0,10684.0,11650.0,12556.0,13455.0,14277.0,15128.0,15964.0,16723.0,17520.0,18283.0,18923.0,19559.0,20167.0,20763.0,21291.0,21839.0,22356.0,22809.0,23229.0,23635.0,24041.0,24381.0,24750.0,25096.0,25407.0,25714.0,26000.0,26266.0,26535.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,5.0,5.0,7.0,9.0,12.0,16.0,21.0,24.0,29.0,34.0,38.0,48.0,60.0,68.0,77.0,99.0,114.0,134.0,160.0,189.0,222.0,266.0,315.0,372.0,457.0,551.0,666.0,804.0,952.0,1131.0,1332.0,1564.0,1840.0,2181.0,2574.0,3026.0,3568.0,4076.0,4583.0,5139.0,5700.0,6297.0,6830.0,7372.0,7896.0,8412.0,8899.0,9373.0,9863.0,10308.0,10736.0,11142.0,11532.0,11902.0,12284.0,12581.0,12920.0,13215.0,13481.0,13764.0,14016.0,14259.0,14486.0,14693.0,14900.0,15114.0,15277.0,15450.0,15613.0,15747.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,4.0,6.0,8.0,8.0,10.0,13.0,15.0,18.0,23.0,28.0,36.0,43.0,46.0,53.0,63.0,71.0,88.0,104.0,114.0,142.0,181.0,225.0,277.0,346.0,418.0,494.0,594.0,724.0,851.0,1012.0,1213.0,1489.0,1731.0,2081.0,2492.0,2965.0,3550.0,4210.0,4903.0,5715.0,6548.0,7445.0,8402.0,9301.0,10227.0,11098.0,12000.0,12853.0,13680.0,14515.0,15325.0,16063.0,16780.0,17493.0,18144.0,18780.0,19356.0,19946.0,20482.0,20982.0,21451.0,21891.0,22309.0,22703.0,23097.0,23477.0,23814.0,24143.0,24449.0,24724.0,24980.0,25238.0,25452.0
0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,5.0,5.0,7.0,10.0,13.0,13.0,17.0,21.0,29.0,30.0,39.0,47.0,66.0,73.0,89.0,97.0,114.0,126.0,148.0,185.0,225.0,265.0,330.0,368.0,422.0,488.0,569.0,681.0,798.0,941.0,1085.0,1275.0,1502.0,1786.0,2114.0,2514.0,2930.0,3421.0,4015.0,4726.0,5551.0,6422.0,7386.0,8297.0,9326.0,10256.0,11258.0,12288.0,13210.0,14079.0,15048.0,15964.0,16828.0,17671.0,18472.0,19263.0,20029.0,20720.0,21359.0,21989.0,22615.0,23190.0,23741.0,24238.0,24702.0,25163.0,25597.0,25965.0,26342.0,26698.0,27044.0,27356.0,27658.0,27921.0,28183.0
